source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,measurement_batch_id,biological_unit_id,condition_label,analysis_candidate_eligible,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,168,I168,P52907,P52907,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.2299999999999997e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,168,J168,P52907,P52907,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.5600000000000003e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,168,K168,P52907,P52907,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,5.4799999999999997e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,192,I192,Q7Z406,Q7Z406,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,1.66e-06,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,192,J192,Q7Z406,Q7Z406,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,,SOURCE_NA,false
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,192,K192,Q7Z406,Q7Z406,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.2400000000000002e-06,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,198,I198,P24844,P24844,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,7.3499999999999998e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,198,J198,P24844,P24844,R4_PMC11544298_data_1_PE_10_Rep_2,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,7.4900000000000005e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,198,K198,P24844,P24844,R4_PMC11544298_data_1_PE_10_Rep_3,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,6.9099999999999999e-05,POSITIVE_FINITE,true
PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,data_1,Supp Data 1,199,I199,Q16643,Q16643,R4_PMC11544298_data_1_PE_10_Rep_1,POOLED_HUMAN_PLASMA,PE_10,true,NORMALIZED_INTENSITY,2.0999999999999999e-05,POSITIVE_FINITE,true
