analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell,protein_source_identifier,result_unit_id,particle,assay_replicate,author_reported_lfq,author_value_state
PXD017052:Sheet1:12:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BR12,A0A0C4DH68;A0A075B6R9,EXP18102_X1108_A_MSB37282A,SP-007-002,1,67960000,NUMERIC
PXD017052:Sheet1:12:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BS12,A0A0C4DH68;A0A075B6R9,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:12:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BT12,A0A0C4DH68;A0A075B6R9,EXP18102_X1110_B_MSB37284B,SP-007-002,2,79617000,NUMERIC
PXD017052:Sheet1:12:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BU12,A0A0C4DH68;A0A075B6R9,EXP18102_X1114_A_MSB37288A,SP-011-001,3,44241000,NUMERIC
PXD017052:Sheet1:12:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BV12,A0A0C4DH68;A0A075B6R9,EXP18102_X1115_A_MSB37289A,SP-011-001,2,52922000,NUMERIC
PXD017052:Sheet1:12:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,12,Sheet1!BW12,A0A0C4DH68;A0A075B6R9,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BO13,A0A075B7D0,EXP18102_X1066_A_MSB37240A,SP-003-001,2,84444000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BP13,A0A075B7D0,EXP18102_X1067_A_MSB37241A,SP-003-001,1,113500000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BQ13,A0A075B7D0,EXP18102_X1068_A_MSB37242A,SP-003-001,3,228480000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BR13,A0A075B7D0,EXP18102_X1108_A_MSB37282A,SP-007-002,1,87766000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BS13,A0A075B7D0,EXP18102_X1109_A_MSB37283A,SP-007-002,3,36574000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BT13,A0A075B7D0,EXP18102_X1110_B_MSB37284B,SP-007-002,2,12436000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BU13,A0A075B7D0,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BV13,A0A075B7D0,EXP18102_X1115_A_MSB37289A,SP-011-001,2,13252000,NUMERIC
PXD017052:Sheet1:13:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,13,Sheet1!BW13,A0A075B7D0,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BO14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BP14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BQ14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BR14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1108_A_MSB37282A,SP-007-002,1,342410000,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BS14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1109_A_MSB37283A,SP-007-002,3,302860000,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BT14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1110_B_MSB37284B,SP-007-002,2,603000000,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BU14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BV14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:14:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,14,Sheet1!BW14,H7BYX6;A0A087WTE4;A0A087WTF6;P13591-4;P13591-3;P13591-1;A0A087WX77;A0A087WWD4;A0A087WV75;P13591;P13591-5;P13591-6,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BO15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,24093000,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BP15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,34476000,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BQ15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,20947000,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BR15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BS15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,8279600,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BT15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BU15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,41331000,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BV15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,24830000,NUMERIC
PXD017052:Sheet1:15:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,15,Sheet1!BW15,A0A087WTK0;A0A087WVC6;Q12913;Q12913-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,42516000,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BO16,A0A087WUI2;P22626-2;P22626,EXP18102_X1066_A_MSB37240A,SP-003-001,2,4436900,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BP16,A0A087WUI2;P22626-2;P22626,EXP18102_X1067_A_MSB37241A,SP-003-001,1,10859000,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BQ16,A0A087WUI2;P22626-2;P22626,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BR16,A0A087WUI2;P22626-2;P22626,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BS16,A0A087WUI2;P22626-2;P22626,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BT16,A0A087WUI2;P22626-2;P22626,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BU16,A0A087WUI2;P22626-2;P22626,EXP18102_X1114_A_MSB37288A,SP-011-001,3,7592500,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BV16,A0A087WUI2;P22626-2;P22626,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:16:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,16,Sheet1!BW16,A0A087WUI2;P22626-2;P22626,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BO17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,68293000,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BP17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,38143000,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BQ17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,41158000,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BR17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BS17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BT17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BU17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,44593000,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BV17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,50230000,NUMERIC
PXD017052:Sheet1:17:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,17,Sheet1!BW17,A0A087WUQ6;P07203;A0A2R8Y6B6;A0A494C1C9;A0A494C118;P07203-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,65707000,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BO18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1066_A_MSB37240A,SP-003-001,2,514510000,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BP18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1067_A_MSB37241A,SP-003-001,1,624200000,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BQ18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1068_A_MSB37242A,SP-003-001,3,974600000,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BR18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BS18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BT18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BU18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BV18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1115_A_MSB37289A,SP-011-001,2,771850000,NUMERIC
PXD017052:Sheet1:18:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,18,Sheet1!BW18,A0A087WUZ3;Q01082-3;Q01082-2;Q01082,EXP18102_X1116_A_MSB37290A,SP-011-001,1,649500000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BO19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1066_A_MSB37240A,SP-003-001,2,196340000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BP19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1067_A_MSB37241A,SP-003-001,1,145540000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BQ19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1068_A_MSB37242A,SP-003-001,3,75943000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BR19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1108_A_MSB37282A,SP-007-002,1,5962000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BS19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1109_A_MSB37283A,SP-007-002,3,7225100,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BT19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1110_B_MSB37284B,SP-007-002,2,1226400,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BU19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1114_A_MSB37288A,SP-011-001,3,228950000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BV19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1115_A_MSB37289A,SP-011-001,2,216290000,NUMERIC
PXD017052:Sheet1:19:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,19,Sheet1!BW19,A0A087WVQ6;Q00610-2;Q00610;J3KS13;P53675-2;P53675;A0A087WX41;A0A087WV74;A0A087WXH4,EXP18102_X1116_A_MSB37290A,SP-011-001,1,220160000,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BO20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1066_A_MSB37240A,SP-003-001,2,1935600,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BP20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1068_A_MSB37242A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BQ20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1068_A_MSB37242A,SP-003-001,3,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1108_A_MSB37282A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BR20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1108_A_MSB37282A,SP-007-002,1,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1109_A_MSB37283A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BS20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1109_A_MSB37283A,SP-007-002,3,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1110_B_MSB37284B,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BT20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1110_B_MSB37284B,SP-007-002,2,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1114_A_MSB37288A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BU20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1114_A_MSB37288A,SP-011-001,3,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1115_A_MSB37289A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BV20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1115_A_MSB37289A,SP-011-001,2,0,NUMERIC
PXD017052:Sheet1:20:EXP18102_X1116_A_MSB37290A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,20,Sheet1!BW20,A0A087WW40;Q9Y371-3;Q9Y371;Q9Y371-2,EXP18102_X1116_A_MSB37290A,SP-011-001,1,0,NUMERIC
PXD017052:Sheet1:21:EXP18102_X1066_A_MSB37240A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,21,Sheet1!BO21,A0A087X0Q4;A0A087WW87,EXP18102_X1066_A_MSB37240A,SP-003-001,2,0,NUMERIC
PXD017052:Sheet1:21:EXP18102_X1067_A_MSB37241A,10.1038/s41467-020-17033-7,PMC7376165,CC-BY-4.0,supplementary_data_2_lfq,Sheet1,21,Sheet1!BP21,A0A087X0Q4;A0A087WW87,EXP18102_X1067_A_MSB37241A,SP-003-001,1,0,NUMERIC
