model_id,measurement_batch_id,protein_count,spearman,mae,rmse,biological_unit_id,spearman_status
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0037_Healthy:SP-007,24,0.21739130434782608,0.2685017447605049,0.2955527980229257,014-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0037_Healthy:SP-333,11,0.23636363636363636,0.2766684435449559,0.3075380453707704,014-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0037_Healthy:SP-339,23,-0.16600790513833993,0.27075791103019836,0.3217205115519078,014-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0038_Healthy:SP-003,31,0.07419354838709677,0.26408363526228684,0.3047321278256366,014-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0038_Healthy:SP-006,34,0.2745607333842628,0.24660635767968653,0.28577424719643874,014-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0038_Healthy:SP-007,26,0.3251282051282051,0.25026155212295625,0.2893307476282658,014-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0038_Healthy:SP-333,21,-0.1961038961038961,0.28324977786839034,0.32680749535080783,014-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0038_Healthy:SP-339,25,0.25076923076923074,0.24307771143231183,0.2902253157702812,014-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0041_Healthy:SP-003,30,0.026028921023359287,0.2649093598801505,0.30842300261527644,014-0041,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0041_Healthy:SP-006,31,0.3185483870967742,0.24366263574015518,0.2835876990957138,014-0041,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0041_Healthy:SP-007,19,0.35964912280701755,0.24089047291360507,0.2852456966216216,014-0041,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0041_Healthy:SP-333,23,0.08399209486166008,0.26838459264857345,0.30606363274348597,014-0041,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0041_Healthy:SP-339,22,0.08074534161490683,0.26569061633746416,0.30613212032646037,014-0041,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0049_Healthy:SP-003,30,0.053170189098998885,0.27341431794233656,0.3073023519600096,014-0049,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0049_Healthy:SP-006,32,0.22434017595307917,0.25068322948512267,0.29059714166758593,014-0049,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0049_Healthy:SP-007,24,0.32956521739130434,0.25673733014841954,0.2860081385794162,014-0049,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0049_Healthy:SP-333,15,0.21071428571428572,0.2541557905163222,0.2984557015484421,014-0049,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0049_Healthy:SP-339,24,0.11565217391304349,0.25391960346412507,0.3038614067778117,014-0049,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0052_Healthy:SP-003,30,-0.017575083426028922,0.27101037121527927,0.3119393763878365,014-0052,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0052_Healthy:SP-006,28,0.05966064586754242,0.26630882906305486,0.30509401659337637,014-0052,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0052_Healthy:SP-007,27,0.25274725274725274,0.2549467066956559,0.2925911877482676,014-0052,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0052_Healthy:SP-333,12,-0.3776223776223776,0.30901190864968925,0.34709948892337456,014-0052,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0052_Healthy:SP-339,19,0.04912280701754386,0.26518227481253775,0.31269912457977495,014-0052,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0065_Healthy:SP-003,27,-0.018925518925518924,0.25813430132862175,0.31191297947113267,014-0065,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0065_Healthy:SP-006,32,0.1282991202346041,0.2582005214958408,0.2996722651223936,014-0065,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0065_Healthy:SP-007,21,0.18441558441558442,0.2588633370142882,0.2996024319391955,014-0065,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0065_Healthy:SP-333,13,-0.09340659340659341,0.27680360370621937,0.32656911221111884,014-0065,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0065_Healthy:SP-339,12,0.006993006993006993,0.27195150288672826,0.3267599910831083,014-0065,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0066_Healthy:SP-003,31,-0.03669354838709677,0.27789841519512437,0.3133548939045538,014-0066,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0066_Healthy:SP-006,32,0.24230205278592376,0.24646381498657405,0.2895155385581553,014-0066,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0066_Healthy:SP-007,29,0.4103448275862069,0.23994063305455784,0.27956087494294585,014-0066,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0066_Healthy:SP-333,16,-0.0058823529411764705,0.2686336007561679,0.3182020275283239,014-0066,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0066_Healthy:SP-339,28,-0.12205801860974275,0.268917616116426,0.3211092068779577,014-0066,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0068_Healthy:SP-003,33,-0.04177807486631016,0.26995626625361296,0.31178617729248637,014-0068,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0068_Healthy:SP-006,33,0.1641042780748663,0.25404336770683794,0.2957975557326532,014-0068,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0068_Healthy:SP-007,28,0.37821565407772306,0.24341816527582408,0.28251225786770295,014-0068,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0068_Healthy:SP-333,15,0.08214285714285714,0.26102327190317703,0.30915885099533025,014-0068,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:014-0068_Healthy:SP-339,18,0.08565531475748193,0.26469459756300967,0.3118544227063656,014-0068,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0005_Early:SP-003,32,0.10960410557184751,0.26447982960083816,0.3012747372162527,015-0005,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0005_Early:SP-006,34,0.24950343773873185,0.2505971661365699,0.28883380788886853,015-0005,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0005_Early:SP-007,30,0.3352614015572859,0.24702539580184446,0.28412071765688957,015-0005,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0005_Early:SP-333,19,0.12280701754385964,0.2616893940242204,0.3063709684027992,015-0005,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0005_Early:SP-339,29,0.13349753694581282,0.26348788079406366,0.3024865553704014,015-0005,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0007_Early:SP-003,33,0.06149732620320856,0.2653150341904579,0.30423122024194316,015-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0007_Early:SP-006,32,0.187683284457478,0.2515049123787504,0.29282004108570414,015-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0007_Early:SP-007,24,0.23304347826086957,0.26147395978908494,0.2917398746410514,015-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0007_Early:SP-333,13,0.01098901098901099,0.28194690001976713,0.321940481258491,015-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:015-0007_Early:SP-339,28,0.06294471811713191,0.2690243542893335,0.3076976700463405,015-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:017-0071_Early:SP-003,10,-0.6727272727272727,0.3221514184012589,0.3758285108666844,017-0071,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:017-0071_Early:SP-006,13,-0.25274725274725274,0.30976225989184125,0.3406836027245774,017-0071,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:018-0004_Early:SP-003,33,-0.21858288770053477,0.2774281594229841,0.32497643027784,018-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:018-0004_Early:SP-006,34,0.14194041252864784,0.25477903040380223,0.29652174456256597,018-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:018-0004_Early:SP-007,30,0.18309232480533927,0.2583369564689889,0.29447399919818334,018-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:018-0004_Early:SP-333,25,0.04230769230769231,0.25675073177077457,0.3110228423234315,018-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:018-0004_Early:SP-339,30,-0.1546162402669633,0.27839653194595365,0.3217416743669879,018-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:019-0003_Early:SP-003,13,-0.43956043956043955,0.3107496659914388,0.3582584133290236,019-0003,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:019-0003_Early:SP-006,17,0.041666666666666664,0.2713411982697772,0.31493242901762564,019-0003,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0004_Healthy:SP-003,32,0.07881231671554252,0.255594875329036,0.30265927778249674,020-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0004_Healthy:SP-006,33,0.1824866310160428,0.2521317080974417,0.2937679228665929,020-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0004_Healthy:SP-007,32,0.2829912023460411,0.24476759973855333,0.2872501308223506,020-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0004_Healthy:SP-333,13,0.06593406593406594,0.276058655639952,0.3133826858197135,020-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0004_Healthy:SP-339,30,0.0055617352614015575,0.26570525386352317,0.3095947745807496,020-0004,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0006_Healthy:SP-003,33,-0.12266042780748664,0.26415919740861427,0.3170503722023892,020-0006,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0006_Healthy:SP-006,33,0.21524064171122995,0.2539103968282006,0.29194739824926347,020-0006,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0006_Healthy:SP-007,29,0.3019704433497537,0.25887832816866263,0.2866767323779639,020-0006,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0006_Healthy:SP-333,17,-0.10294117647058823,0.2684625866390889,0.32160991831081176,020-0006,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0006_Healthy:SP-339,27,0.054945054945054944,0.26207265101660643,0.30666392026923056,020-0006,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0007_Healthy:SP-003,32,0.03812316715542522,0.2658713617813707,0.3064809789151373,020-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0007_Healthy:SP-006,33,0.1854946524064171,0.25315084011029954,0.2928643682829031,020-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0007_Healthy:SP-007,28,0.2545155993431856,0.2491547501361979,0.29302324903939386,020-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0007_Healthy:SP-333,17,0.031862745098039214,0.2582234008283806,0.3108643225740832,020-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0007_Healthy:SP-339,28,0.00875752599890531,0.2689065975380421,0.31037388936168997,020-0007,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0011_Healthy:SP-003,32,0.03409090909090909,0.259782480421752,0.3071616518892093,020-0011,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0011_Healthy:SP-006,29,0.10492610837438424,0.2615222676278034,0.3041078868731332,020-0011,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0011_Healthy:SP-007,28,0.1297208538587849,0.26578731489213336,0.30140504490805853,020-0011,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0011_Healthy:SP-333,15,0.05357142857142857,0.2620823198251097,0.31283308683631,020-0011,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0011_Healthy:SP-339,26,0.041367521367521365,0.266699872625071,0.3082971407501756,020-0011,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0014_Healthy:SP-003,28,-0.07170224411603722,0.25988218876692615,0.31598950657529495,020-0014,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0014_Healthy:SP-006,24,0.07217391304347825,0.26617214127283745,0.30752559338195806,020-0014,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0014_Healthy:SP-007,19,0.5807017543859649,0.2333778492005904,0.26322845356176033,020-0014,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0014_Healthy:SP-333,10,-0.12727272727272726,0.30720394899188164,0.336620954481263,020-0014,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0014_Healthy:SP-339,14,-0.11648351648351649,0.27854465930064876,0.3253052271018279,020-0014,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0015_Healthy:SP-003,33,-0.030080213903743314,0.2638896861525496,0.3106321508233487,020-0015,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0015_Healthy:SP-006,33,0.15975935828877005,0.25580433622214,0.2946613663129582,020-0015,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0015_Healthy:SP-007,29,0.2881773399014778,0.26279247612778495,0.2895732351427602,020-0015,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0015_Healthy:SP-333,25,-0.04,0.28186417903475786,0.31695725478428877,020-0015,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0015_Healthy:SP-339,29,0.10394088669950739,0.2631868209403779,0.3035438473185704,020-0015,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0016_Healthy:SP-003,32,-0.08834310850439883,0.27135442493507844,0.3159798773996868,020-0016,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0016_Healthy:SP-006,33,0.20320855614973263,0.25275517881389875,0.29281316105860006,020-0016,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0016_Healthy:SP-007,25,0.27307692307692305,0.25070083957766043,0.29180247685819277,020-0016,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0016_Healthy:SP-333,14,-0.006593406593406593,0.26336763493842497,0.3169179925671745,020-0016,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0016_Healthy:SP-339,23,0.03557312252964427,0.26310405112357094,0.3123052724052458,020-0016,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0017_Healthy:SP-003,29,-0.07832512315270936,0.2671079926031044,0.314498230504467,020-0017,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0017_Healthy:SP-006,21,0.23766233766233766,0.25355474015562673,0.2961150004542812,020-0017,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0017_Healthy:SP-007,25,0.33076923076923076,0.24464670578901962,0.28695856240855355,020-0017,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0017_Healthy:SP-333,11,-0.02727272727272727,0.2954377787328296,0.3337035964477496,020-0017,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0017_Healthy:SP-339,19,-0.008771929824561403,0.28243556260890224,0.31296997017408285,020-0017,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0019_Healthy:SP-003,25,-0.07846153846153846,0.2588441540920913,0.31589268891059,020-0019,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0019_Healthy:SP-006,24,0.19043478260869565,0.256689887393683,0.298402188632398,020-0019,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0019_Healthy:SP-007,20,0.14736842105263157,0.2589754676108993,0.29994532708070193,020-0019,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0029_Healthy:SP-003,32,-0.014296187683284457,0.27135442493507844,0.3110831206043108,020-0029,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0029_Healthy:SP-006,30,0.04516129032258064,0.26535171395168383,0.30540606786184726,020-0029,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0029_Healthy:SP-007,30,0.32146829810901,0.25366802272602235,0.28534914546019713,020-0029,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0029_Healthy:SP-333,17,0.27450980392156865,0.26139579379412564,0.2954845914689365,020-0029,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0029_Healthy:SP-339,28,-0.07936507936507936,0.2834775078050772,0.3193547323297005,020-0029,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0032_Healthy:SP-003,32,-0.0846774193548387,0.2653060378383042,0.31566377592405087,020-0032,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0032_Healthy:SP-006,28,0.1330049261083744,0.25474983222885206,0.29902662474796576,020-0032,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0032_Healthy:SP-007,27,0.4194139194139194,0.24281074099800243,0.27671901269265947,020-0032,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0032_Healthy:SP-333,14,0.08571428571428572,0.2728159660888055,0.3102285998888751,020-0032,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0032_Healthy:SP-339,28,-0.07827038861521621,0.27157849896470715,0.3174178405403947,020-0032,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0034_Healthy:SP-003,31,-0.018145161290322582,0.27047891151327347,0.31116922922892304,020-0034,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0034_Healthy:SP-006,30,0.10344827586206896,0.2634176822204064,0.30161268991729984,020-0034,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0034_Healthy:SP-007,27,0.20573870573870573,0.2541008553130081,0.29445452974830694,020-0034,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0034_Healthy:SP-333,10,-0.6121212121212121,0.31030526502657174,0.3632312714547224,020-0034,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0034_Healthy:SP-339,26,-0.024273504273504273,0.26670645863030223,0.312238596782956,020-0034,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0035_Healthy:SP-003,32,0.07551319648093842,0.25675267239198446,0.3036999501925007,020-0035,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0035_Healthy:SP-006,25,0.03769230769230769,0.26501627821800605,0.3073069669839014,020-0035,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0035_Healthy:SP-007,27,0.2686202686202686,0.2468954618764308,0.29006000760567036,020-0035,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0035_Healthy:SP-333,10,-0.01818181818181818,0.3031959836326087,0.32838682206563874,020-0035,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0035_Healthy:SP-339,21,-0.01948051948051948,0.2714545410656143,0.3172542727117039,020-0035,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0036_Healthy:SP-003,33,0.00267379679144385,0.2698410155904325,0.3093885400450901,020-0036,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0036_Healthy:SP-006,32,0.21004398826979473,0.25269935851738073,0.29220965620218065,020-0036,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0036_Healthy:SP-007,27,0.2594627594627595,0.25909375459745837,0.29152869357460554,020-0036,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0036_Healthy:SP-333,16,-0.05,0.27877214104156395,0.31997853317342584,020-0036,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0036_Healthy:SP-339,31,-0.0020161290322580645,0.2661156071272009,0.31109968457999604,020-0036,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0037_Healthy:SP-003,27,-0.20573870573870573,0.27551548743966037,0.32436712381086047,020-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0037_Healthy:SP-006,29,0.26157635467980295,0.2586311998746589,0.29257976868629815,020-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0037_Healthy:SP-007,24,0.1956521739130435,0.26299183235329765,0.2998317915804651,020-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0037_Healthy:SP-339,13,-0.13736263736263737,0.289682050277111,0.331772778345936,020-0037,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0038_Healthy:SP-003,30,-0.13058954393770855,0.2737804584343257,0.3193585640030278,020-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0038_Healthy:SP-006,28,0.03284072249589491,0.27197395443487365,0.3077724602947674,020-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0038_Healthy:SP-007,23,0.2845849802371542,0.25941559454912605,0.2896599090176757,020-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0038_Healthy:SP-333,15,-0.20357142857142857,0.28181843673885504,0.33176706032589726,020-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0038_Healthy:SP-339,25,0.0876923076923077,0.25887593662918407,0.3046352677991964,020-0038,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0039_Healthy:SP-003,31,0.0016129032258064516,0.2702869505082763,0.30946898821862306,020-0039,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0039_Healthy:SP-006,29,0.034975369458128076,0.26719973731688923,0.3080526750496748,020-0039,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0039_Healthy:SP-007,23,0.2490118577075099,0.25984259112792585,0.2934062499193891,020-0039,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0039_Healthy:SP-339,12,-0.20279720279720279,0.28952187080020675,0.33746844335250337,020-0039,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0040_Healthy:SP-003,21,-0.18441558441558442,0.2725669225057034,0.3283517254695131,020-0040,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0040_Healthy:SP-006,17,0.27450980392156865,0.2490260717858871,0.29708080748478394,020-0040,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0040_Healthy:SP-007,23,0.1324110671936759,0.2651594512121714,0.30188342854727235,020-0040,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0040_Healthy:SP-339,14,-0.41098901098901097,0.2998225166935028,0.35302377917414923,020-0040,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0042_Healthy:SP-003,32,0.02126099706744868,0.27052821669761234,0.30844259800522167,020-0042,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0042_Healthy:SP-006,31,0.12782258064516128,0.2622042574790975,0.2992833683700864,020-0042,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0042_Healthy:SP-007,30,0.35617352614015574,0.25131167062413023,0.28377070065414833,020-0042,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0042_Healthy:SP-333,15,0.25,0.2515066066258104,0.29757867711734004,020-0042,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0042_Healthy:SP-339,27,-0.13675213675213677,0.2723674697271608,0.3229131035199192,020-0042,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0044_Healthy:SP-003,31,0.09798387096774193,0.2559470127283758,0.30208739268974,020-0044,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0044_Healthy:SP-006,31,0.2439516129032258,0.2545696884030429,0.2897922764215303,020-0044,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0044_Healthy:SP-007,29,0.2438423645320197,0.2580360594581932,0.29285018449444195,020-0044,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0044_Healthy:SP-333,15,-0.18571428571428572,0.2960998137354661,0.3349604121572196,020-0044,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0044_Healthy:SP-339,28,0.2200328407224959,0.2517510587086624,0.2918352957821861,020-0044,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0055_Healthy:SP-003,32,-0.1528592375366569,0.2725651424519049,0.321060332174803,020-0055,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0055_Healthy:SP-006,30,0.12880978865406006,0.24621495963267007,0.2980516426015654,020-0055,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0055_Healthy:SP-007,28,0.4608648056923919,0.24650199579519524,0.2726963666064159,020-0055,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0055_Healthy:SP-333,23,-0.16205533596837945,0.2804092198358142,0.3247087179465298,020-0055,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0055_Healthy:SP-339,29,-0.09556650246305419,0.27715161339214583,0.3189684583307459,020-0055,DEFINED
SEQUENCE_RIDGE_FULL,R4_PXD017052_NSCLC:020-0057_Healthy:SP-003,33,0.06483957219251336,0.25649240047996213,0.3031825755910732,020-0057,DEFINED
