target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T197_6a85d516ba69f555c566,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_34,PT_D1_34,protein_groups,160,LFQ intensity PT_D1_34_2_S1-D2_6660:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,288640.0,0.66666666666666663,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6b061201361d59c8a6b1,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_23,PT_D1_23,protein_groups,160,LFQ intensity PT_D1_23_1_S1-G1_6687:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,238380.0,0.7142857142857143,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6b0892f6a5b9e6cb4a0b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,PT_D3_30,PT_D3_30,protein_groups,229,LFQ intensity PT_D3_30_2_S1-F3_6678:229,P11021,45365.0,0.38461538461538464,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6b2c2fc733b162cd7af4,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_23,PT_D1_23,protein_groups,149,LFQ intensity PT_D1_23_1_S1-G1_6687:149,P04004;CON__Q3ZBS7,1728400.0,0.8571428571428571,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6b73e2761aa8bbd8ce97,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_33,PT_D1_33,protein_groups,149,LFQ intensity PT_D1_33_1_S1-A2_6643:149,P04004;CON__Q3ZBS7,2332600.0,0.9375,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6c0097e3105a849f9e95,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_16,PT_D1_16,protein_groups,160,LFQ intensity PT_D1_16_1_S1-A1_6641:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,60159.0,0.6875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6c886e0f648fc2940a0c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_81,PT_D1_81,protein_groups,160,LFQ intensity PT_D1_81_2_S1-D3_6662:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,36425.0,0.21428571428571427,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6cba2a466c95587401d3,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_22,PT_D3_22,protein_groups,202,LFQ intensity PT_D3_22_2_S1-D4_6664:202,P07996;CON__Q28194;P35442,20723.0,0.25,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6e3ae3d667aaeae51f0b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_51,PT_D1_51,protein_groups,51,LFQ intensity PT_D1_51_2_S1-H2_6690:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,360.27,0,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6eac77e1d6d3f4080c68,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_51,PT_D1_51,protein_groups,202,LFQ intensity PT_D1_51_1_S1-G2_6689:202,P07996;CON__Q28194;P35442,118410.0,0.625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6f7092819c945ee144f6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_51,PT_D1_51,protein_groups,51,LFQ intensity PT_D1_51_1_S1-G2_6689:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,367.55,0.0625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_6fa5fb51e8cbcea09164,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_85,PT_D3_85,protein_groups,178,LFQ intensity PT_D3_85_2_S1-F4_6680:178,P06396;CON__Q3SX14,3360000.0,1,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_70a3a505497664a7d2e1,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_33,PT_D1_33,protein_groups,160,LFQ intensity PT_D1_33_1_S1-A2_6643:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,407610.0,0.75,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_70c2d199b6e55ddbf6fd,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D1_165,T_D1_165,protein_groups,385,LFQ intensity T_D1_165_2_S1-B7_6654:385,Q9HDC9,42348.0,0.35714285714285715,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_710bca4de135dccfb172,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_22,PT_D3_22,protein_groups,160,LFQ intensity PT_D3_22_2_S1-D4_6664:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,52468.0,0.58333333333333337,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_72cb4a20342eb7c8f417,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P13796,T_D1_173,T_D1_173,protein_groups,241,LFQ intensity T_D1_173_1_S1-E6_6683:241,P13796;P13797,13264.0,0.14285714285714285,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_72db03778a58943af215,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D3_155,T_D3_155,protein_groups,178,LFQ intensity T_D3_155_2_S1-H7_6700:178,P06396;CON__Q3SX14,2328800.0,1,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_74559e534f811070d38d,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D1_138,T_D1_138,protein_groups,51,LFQ intensity T_D1_138_2_S1-H6_6698:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,277.17,0,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_74c1c749307b7458c8b0,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_73,PT_D1_73,protein_groups,160,LFQ intensity PT_D1_73_2_S1-B3_6646:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,619720.0,0.73333333333333328,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_75686e88a9371d8ac387,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D1_165,T_D1_165,protein_groups,202,LFQ intensity T_D1_165_2_S1-B7_6654:202,P07996;CON__Q28194;P35442,121650.0,0.5,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_757d732ed9c641675c64,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D1_48,PT_D1_48,protein_groups,178,LFQ intensity PT_D1_48_1_S1-E2_6675:178,P06396;CON__Q3SX14,2237000.0,0.94117647058823528,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_77641ba883aa21c5b929,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_41,PT_D3_41,protein_groups,51,LFQ intensity PT_D3_41_1_S1-G3_6691:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,1813500.0,0.76470588235294112,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_780488b836ee7956eeb8,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_14,PT_D3_14,protein_groups,178,LFQ intensity PT_D3_14_2_S1-D5_6666:178,P06396;CON__Q3SX14,3661900.0,1,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_78c0ed60dc6a785f2d54,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_23,PT_D1_23,protein_groups,51,LFQ intensity PT_D1_23_1_S1-G1_6687:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,134.34,0,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_79c7a3cc5ee93394b598,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_20,PT_D1_20,protein_groups,149,LFQ intensity PT_D1_20_2_S1-F1_6674:149,P04004;CON__Q3ZBS7,2818200.0,1,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7c279e759126247791e0,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_22,PT_D3_22,protein_groups,385,LFQ intensity PT_D3_22_1_S1-C4_6663:385,Q9HDC9,47553.0,0.41666666666666669,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7c7b7b082202473343f8,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,T_D3_119b,T_D3_119b,protein_groups,229,LFQ intensity T_D3_119b_2_S1-B8_6656:229,P11021,33973.0,0.33333333333333331,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7d05ccfebb1d999ec245,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P26038,PT_D1_51,PT_D1_51,protein_groups,274,LFQ intensity PT_D1_51_1_S1-G2_6689:274,P26038;P35241;P15311,22913.0,0.1875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7d0983f5c593deafa9ca,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D3_119a,T_D3_119a,protein_groups,149,LFQ intensity T_D3_119a_1_S1-E7_6685:149,P04004;CON__Q3ZBS7,2113100.0,0.76923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7d2230c40f123a494d62,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D1_81,PT_D1_81,protein_groups,178,LFQ intensity PT_D1_81_2_S1-D3_6662:178,P06396;CON__Q3SX14,2934500.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7d4a486489ebd8a8bc0e,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_165,T_D1_165,protein_groups,149,LFQ intensity T_D1_165_2_S1-B7_6654:149,P04004;CON__Q3ZBS7,2811000.0,0.7857142857142857,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7e9843ba50ee5be9b9fa,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_165,T_D1_165,protein_groups,149,LFQ intensity T_D1_165_1_S1-A7_6653:149,P04004;CON__Q3ZBS7,2840000.0,0.8571428571428571,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7f36b38a94ae4d14ad2c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06576,T_D3_198,T_D3_198,protein_groups,179,LFQ intensity T_D3_198_1_S1-C8_6671:179,P06576,125190.0,0.66666666666666663,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7f44787d4362d5133300,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_48,PT_D1_48,protein_groups,149,LFQ intensity PT_D1_48_2_S1-F2_6676:149,P04004;CON__Q3ZBS7,1794300.0,0.88235294117647056,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7f5f1b2af1f4cd265924,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_30,PT_D3_30,protein_groups,178,LFQ intensity PT_D3_30_2_S1-F3_6678:178,P06396;CON__Q3SX14,2845700.0,1,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_7f6d52d3250de67803a4,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D3_06,PT_D3_06,protein_groups,178,LFQ intensity PT_D3_06_2_S1-F5_6682:178,P06396;CON__Q3SX14,2770800.0,0.9285714285714286,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_81069d704f1e85ca095f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,T_D3_198,T_D3_198,protein_groups,229,LFQ intensity T_D3_198_1_S1-C8_6671:229,P11021,75700.0,0.5,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_81148b55113734e50205,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_06,PT_D3_06,protein_groups,160,LFQ intensity PT_D3_06_2_S1-F5_6682:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,519130.0,0.6428571428571429,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_81dd657e2697bdf4213f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_06,PT_D3_06,protein_groups,202,LFQ intensity PT_D3_06_2_S1-F5_6682:202,P07996;CON__Q28194;P35442,14777.0,0.21428571428571427,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_81df0215172b8f0f5b3c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P11021,T_D1_173,T_D1_173,protein_groups,229,LFQ intensity T_D1_173_1_S1-E6_6683:229,P11021,14965.0,0.21428571428571427,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8258c8ce59cc440153a6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D1_133,T_D1_133,protein_groups,149,LFQ intensity T_D1_133_1_S1-A6_6651:149,P04004;CON__Q3ZBS7,2701900.0,0.80000000000000004,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_82f45355c4e107acb56f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_20,PT_D1_20,protein_groups,385,LFQ intensity PT_D1_20_2_S1-F1_6674:385,Q9HDC9,29473.0,0.27272727272727271,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_832f966b64de8cd93b8b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_22,PT_D3_22,protein_groups,149,LFQ intensity PT_D3_22_1_S1-C4_6663:149,P04004;CON__Q3ZBS7,2217800.0,0.83333333333333337,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8533c885e2ff8051ab92,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,T_D3_155,T_D3_155,protein_groups,149,LFQ intensity T_D3_155_2_S1-H7_6700:149,P04004;CON__Q3ZBS7,1674100.0,0.81818181818181823,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_85eae1ce789f4135fa3d,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,T_D3_198,T_D3_198,protein_groups,51,LFQ intensity T_D3_198_1_S1-C8_6671:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,4926500.0,0.95833333333333337,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8677cae434a8698440b1,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_37,PT_D3_37,protein_groups,202,LFQ intensity PT_D3_37_1_S1-G5_6695:202,P07996;CON__Q28194;P35442,109660.0,0.53846153846153844,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_879a074492886f69984c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D3_119b,T_D3_119b,protein_groups,160,LFQ intensity T_D3_119b_2_S1-B8_6656:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,346460.0,0.66666666666666663,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_87fa788f19c187441ad6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D3_37,PT_D3_37,protein_groups,51,LFQ intensity PT_D3_37_1_S1-G5_6695:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,227.47,0.076923076923076927,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8820f61befc2bd280a63,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_81,PT_D1_81,protein_groups,149,LFQ intensity PT_D1_81_1_S1-C3_6661:149,P04004;CON__Q3ZBS7,2346700.0,0.8571428571428571,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8874f4014ba299c864e6,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,T_D1_173,T_D1_173,protein_groups,178,LFQ intensity T_D1_173_2_S1-F6_6684:178,P06396;CON__Q3SX14,2622700.0,0.7857142857142857,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_88d5d7440325a93b2b2b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,T_D1_173,T_D1_173,protein_groups,202,LFQ intensity T_D1_173_2_S1-F6_6684:202,P07996;CON__Q28194;P35442,392970.0,0.7142857142857143,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_89d17bcf5ad94c071b75,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_51,PT_D1_51,protein_groups,149,LFQ intensity PT_D1_51_1_S1-G2_6689:149,P04004;CON__Q3ZBS7,2164900.0,0.875,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_89fb41a18b6237c4a24f,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D3_30,PT_D3_30,protein_groups,385,LFQ intensity PT_D3_30_2_S1-F3_6678:385,Q9HDC9,63481.0,0.53846153846153844,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8aa8a31e1bb249cb2802,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P13796,PT_D3_96,PT_D3_96,protein_groups,241,LFQ intensity PT_D3_96_1_S1-A4_6647:241,P13796;P13797,16121.0,0.21428571428571427,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8ab5ee95fb2a5e340ed2,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D3_14,PT_D3_14,protein_groups,149,LFQ intensity PT_D3_14_2_S1-D5_6666:149,P04004;CON__Q3ZBS7,1689800.0,0.80000000000000004,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8b123fb9ed9dd5433349,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_85,PT_D3_85,protein_groups,160,LFQ intensity PT_D3_85_2_S1-F4_6680:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,238490.0,0.63636363636363635,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8b90ec51a98c08208366,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_16,PT_D1_16,protein_groups,51,LFQ intensity PT_D1_16_2_S1-B1_6642:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,171.1,0,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8c786259bce93099bef4,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D1_18,PT_D1_18,protein_groups,160,LFQ intensity PT_D1_18_1_S1-C1_6657:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,60432.0,0.33333333333333331,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8ce1dc8b5c7f060c4211,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,PT_D1_33,PT_D1_33,protein_groups,385,LFQ intensity PT_D1_33_2_S1-B2_6644:385,Q9HDC9,42701.0,0.5,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8d4b7d6d4510c0d94144,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_16,PT_D1_16,protein_groups,51,LFQ intensity PT_D1_16_1_S1-A1_6641:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,202.93,0.0625,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8d80f411633689d622ec,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D1_138,T_D1_138,protein_groups,385,LFQ intensity T_D1_138_2_S1-H6_6698:385,Q9HDC9,50337.0,0.5,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8d9c230540e4b641bc6c,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q9HDC9,T_D3_198,T_D3_198,protein_groups,385,LFQ intensity T_D3_198_2_S1-D8_6672:385,Q9HDC9,22795.0,0.16666666666666666,25,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8db2b986118a33872c6b,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_41,PT_D3_41,protein_groups,202,LFQ intensity PT_D3_41_1_S1-G3_6691:202,P07996;CON__Q28194;P35442,11991.0,0,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8dbaf39921b9fbd4d542,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_34,PT_D1_34,protein_groups,202,LFQ intensity PT_D1_34_2_S1-D2_6660:202,P07996;CON__Q28194;P35442,9598.1,0.33333333333333331,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8e3f418bfb12afcc56a0,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,T_D1_173,T_D1_173,protein_groups,160,LFQ intensity T_D1_173_2_S1-F6_6684:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,143950.0,0.5714285714285714,15,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8e64e585c5cf96c6e0da,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P06396,PT_D1_20,PT_D1_20,protein_groups,178,LFQ intensity PT_D1_20_1_S1-E1_6673:178,P06396;CON__Q3SX14,2257000.0,0.72727272727272729,12,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8e9eef0293c7d356042d,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D1_16,PT_D1_16,protein_groups,202,LFQ intensity PT_D1_16_1_S1-A1_6641:202,P07996;CON__Q28194;P35442,5532.2,0.25,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8e9ffeb76e2d49f9aa3e,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P07996,PT_D3_37,PT_D3_37,protein_groups,202,LFQ intensity PT_D3_37_2_S1-H5_6696:202,P07996;CON__Q28194;P35442,66581.0,0.38461538461538464,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_8fcb2e4136fba539bbc1,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04264,PT_D3_42,PT_D3_42,protein_groups,160,LFQ intensity PT_D3_42_2_S1-H4_6694:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,310730.0,0.69230769230769229,14,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_907d696af0c7d6bc2f97,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,Q04695,PT_D1_73,PT_D1_73,protein_groups,51,LFQ intensity PT_D1_73_2_S1-B3_6646:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,518.21,0.066666666666666666,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_9087efa5ee8cb8fe3373,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_73,PT_D1_73,protein_groups,149,LFQ intensity PT_D1_73_1_S1-A3_6645:149,P04004;CON__Q3ZBS7,3262100.0,0.8666666666666667,16,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
T197_908a4d7b5736c5e2069a,T197_OUTER_01,DEVELOPMENT,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,P04004,PT_D1_18,PT_D1_18,protein_groups,149,LFQ intensity PT_D1_18_1_S1-C1_6657:149,P04004;CON__Q3ZBS7,1559500.0,0.83333333333333337,13,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,12
