outer_fold_id,held_out_core,model_id,alpha,held_out_inner_batch_id,spearman,selected_alpha
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_2,0.2871339187128661,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_3,0.480479251899474,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_4,0.3786213786213786,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_5,0.47887162652212084,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_6,0.5149321266968325,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_7,0.4970135746606335,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_8,0.4694331983805668,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,PMC9633814_CORE_FACILITY_9,0.34599303135888504,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,1.0,__MEAN__,0.4371901961162969,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_1,0.5516960651289009,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_11,0.35932914046121595,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_12,0.4387329813837177,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_2,0.2848467322151533,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_3,0.4742840444184687,0.01
T194_OUTER_02,PMC9633814_CORE_FACILITY_10,SEQUENCE_RIDGE_FULL,10.0,PMC9633814_CORE_FACILITY_4,0.3865870971134129,0.01
