analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,source_condition_id,protein_source_identifier,quantification_column,author_reported_quantification
PMC7788026:RIPA-PC:655,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,655,RIPA-PC!A655:Q655,PMC7788026:RIPA_PC,O75347,Top3_normalized_RIPA,0.031350220527571672
PMC7788026:RIPA-PC:656,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,656,RIPA-PC!A656:Q656,PMC7788026:RIPA_PC,Q12904,Top3_normalized_RIPA,0.03131320728019555
PMC7788026:RIPA-PC:657,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,657,RIPA-PC!A657:Q657,PMC7788026:RIPA_PC,Q9BZZ5,Top3_normalized_RIPA,0.031188067253352488
PMC7788026:RIPA-PC:658,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,658,RIPA-PC!A658:Q658,PMC7788026:RIPA_PC,Q9BYX7,Top3_normalized_RIPA,0.031137940741191694
PMC7788026:RIPA-PC:659,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,659,RIPA-PC!A659:Q659,PMC7788026:RIPA_PC,P07954,Top3_normalized_RIPA,0.031067333565482771
PMC7788026:RIPA-PC:660,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,660,RIPA-PC!A660:Q660,PMC7788026:RIPA_PC,P25685,Top3_normalized_RIPA,0.030776515193241847
PMC7788026:RIPA-PC:661,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,661,RIPA-PC!A661:Q661,PMC7788026:RIPA_PC,Q06278,Top3_normalized_RIPA,0.030758008569553786
PMC7788026:RIPA-PC:662,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,662,RIPA-PC!A662:Q662,PMC7788026:RIPA_PC,Q9UBS4,Top3_normalized_RIPA,0.030651375166398782
PMC7788026:RIPA-PC:663,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,663,RIPA-PC!A663:Q663,PMC7788026:RIPA_PC,Q07960,Top3_normalized_RIPA,0.030598499098718614
PMC7788026:RIPA-PC:664,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,664,RIPA-PC!A664:Q664,PMC7788026:RIPA_PC,Q9H0D6,Top3_normalized_RIPA,0.030572061064878531
PMC7788026:RIPA-PC:665,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,665,RIPA-PC!A665:Q665,PMC7788026:RIPA_PC,Q99536,Top3_normalized_RIPA,0.03050596598027832
PMC7788026:RIPA-PC:666,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,666,RIPA-PC!A666:Q666,PMC7788026:RIPA_PC,Q14257,Top3_normalized_RIPA,0.030467190197312862
PMC7788026:RIPA-PC:667,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,667,RIPA-PC!A667:Q667,PMC7788026:RIPA_PC,O75643,Top3_normalized_RIPA,0.030413432861838025
PMC7788026:RIPA-PC:668,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,668,RIPA-PC!A668:Q668,PMC7788026:RIPA_PC,P15559,Top3_normalized_RIPA,0.030295342977352317
PMC7788026:RIPA-PC:669,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,669,RIPA-PC!A669:Q669,PMC7788026:RIPA_PC,P46937,Top3_normalized_RIPA,0.030137596042106481
PMC7788026:RIPA-PC:670,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,670,RIPA-PC!A670:Q670,PMC7788026:RIPA_PC,Q96TA1,Top3_normalized_RIPA,0.030068857154122264
PMC7788026:RIPA-PC:671,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,671,RIPA-PC!A671:Q671,PMC7788026:RIPA_PC,Q96AE4,Top3_normalized_RIPA,0.03005651940499689
PMC7788026:RIPA-PC:672,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,672,RIPA-PC!A672:Q672,PMC7788026:RIPA_PC,Q99623,Top3_normalized_RIPA,0.029904941344313742
PMC7788026:RIPA-PC:673,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,673,RIPA-PC!A673:Q673,PMC7788026:RIPA_PC,Q53EP0,Top3_normalized_RIPA,0.029883790917241675
PMC7788026:RIPA-PC:674,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,674,RIPA-PC!A674:Q674,PMC7788026:RIPA_PC,O75131,Top3_normalized_RIPA,0.029761294693782619
PMC7788026:RIPA-PC:675,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,675,RIPA-PC!A675:Q675,PMC7788026:RIPA_PC,P42166,Top3_normalized_RIPA,0.029733094124353196
PMC7788026:RIPA-PC:676,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,676,RIPA-PC!A676:Q676,PMC7788026:RIPA_PC,O14929,Top3_normalized_RIPA,0.029648492416064928
PMC7788026:RIPA-PC:677,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,677,RIPA-PC!A677:Q677,PMC7788026:RIPA_PC,Q14247,Top3_normalized_RIPA,0.029625579453403522
PMC7788026:RIPA-PC:678,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,678,RIPA-PC!A678:Q678,PMC7788026:RIPA_PC,Q9Y3B4,Top3_normalized_RIPA,0.029490745480819092
PMC7788026:RIPA-PC:679,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,679,RIPA-PC!A679:Q679,PMC7788026:RIPA_PC,Q16204,Top3_normalized_RIPA,0.029369130525154705
PMC7788026:RIPA-PC:680,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,680,RIPA-PC!A680:Q680,PMC7788026:RIPA_PC,Q96CT7,Top3_normalized_RIPA,0.029182301752684776
PMC7788026:RIPA-PC:681,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,681,RIPA-PC!A681:Q681,PMC7788026:RIPA_PC,O60884,Top3_normalized_RIPA,0.029112681596905891
PMC7788026:RIPA-PC:682,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,682,RIPA-PC!A682:Q682,PMC7788026:RIPA_PC,Q9Y5K6,Top3_normalized_RIPA,0.028796306458619549
PMC7788026:RIPA-PC:683,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,683,RIPA-PC!A683:Q683,PMC7788026:RIPA_PC,Q99733,Top3_normalized_RIPA,0.028783968709494179
PMC7788026:RIPA-PC:684,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,684,RIPA-PC!A684:Q684,PMC7788026:RIPA_PC,Q16186,Top3_normalized_RIPA,0.028768546523087461
PMC7788026:RIPA-PC:685,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,685,RIPA-PC!A685:Q685,PMC7788026:RIPA_PC,P53621,Top3_normalized_RIPA,0.028701129536795249
PMC7788026:RIPA-PC:686,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,686,RIPA-PC!A686:Q686,PMC7788026:RIPA_PC,P43034,Top3_normalized_RIPA,0.028695841930027232
PMC7788026:RIPA-PC:687,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,687,RIPA-PC!A687:Q687,PMC7788026:RIPA_PC,P54819,Top3_normalized_RIPA,0.028668522628392479
PMC7788026:RIPA-PC:688,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,688,RIPA-PC!A688:Q688,PMC7788026:RIPA_PC,Q9P2G4,Top3_normalized_RIPA,0.028575548876054849
PMC7788026:RIPA-PC:689,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,689,RIPA-PC!A689:Q689,PMC7788026:RIPA_PC,P67809,Top3_normalized_RIPA,0.028573777527787562
PMC7788026:RIPA-PC:690,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,690,RIPA-PC!A690:Q690,PMC7788026:RIPA_PC,P61758,Top3_normalized_RIPA,0.028509013157557304
PMC7788026:RIPA-PC:691,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,691,RIPA-PC!A691:Q691,PMC7788026:RIPA_PC,Q14980,Top3_normalized_RIPA,0.028486981462690568
PMC7788026:RIPA-PC:692,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,692,RIPA-PC!A692:Q692,PMC7788026:RIPA_PC,Q15796,Top3_normalized_RIPA,0.028471118642386516
PMC7788026:RIPA-PC:693,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,693,RIPA-PC!A693:Q693,PMC7788026:RIPA_PC,Q5BKZ1,Top3_normalized_RIPA,0.028223482392084397
PMC7788026:RIPA-PC:694,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,694,RIPA-PC!A694:Q694,PMC7788026:RIPA_PC,Q9NQR4,Top3_normalized_RIPA,0.02813711814820679
PMC7788026:RIPA-PC:695,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,695,RIPA-PC!A695:Q695,PMC7788026:RIPA_PC,P40939,Top3_normalized_RIPA,0.027943239233379505
PMC7788026:RIPA-PC:696,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,696,RIPA-PC!A696:Q696,PMC7788026:RIPA_PC,P08621,Top3_normalized_RIPA,0.027753326023628237
PMC7788026:RIPA-PC:697,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,697,RIPA-PC!A697:Q697,PMC7788026:RIPA_PC,O95793,Top3_normalized_RIPA,0.027444441661596587
PMC7788026:RIPA-PC:698,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,698,RIPA-PC!A698:Q698,PMC7788026:RIPA_PC,P33992,Top3_normalized_RIPA,0.027336045722852243
PMC7788026:RIPA-PC:699,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,699,RIPA-PC!A699:Q699,PMC7788026:RIPA_PC,P38606,Top3_normalized_RIPA,0.027232937390875914
PMC7788026:RIPA-PC:700,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,700,RIPA-PC!A700:Q700,PMC7788026:RIPA_PC,P00367,Top3_normalized_RIPA,0.027209143160419839
PMC7788026:RIPA-PC:701,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,701,RIPA-PC!A701:Q701,PMC7788026:RIPA_PC,P27695,Top3_normalized_RIPA,0.027120135113158222
PMC7788026:RIPA-PC:702,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,702,RIPA-PC!A702:Q702,PMC7788026:RIPA_PC,P15531,Top3_normalized_RIPA,0.026934513677566992
PMC7788026:RIPA-PC:703,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,703,RIPA-PC!A703:Q703,PMC7788026:RIPA_PC,Q9BY44,Top3_normalized_RIPA,0.026837248151069321
PMC7788026:RIPA-PC:704,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,704,RIPA-PC!A704:Q704,PMC7788026:RIPA_PC,Q15382,Top3_normalized_RIPA,0.026820063429073268
PMC7788026:RIPA-PC:705,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,705,RIPA-PC!A705:Q705,PMC7788026:RIPA_PC,P07686,Top3_normalized_RIPA,0.026777321941031797
PMC7788026:RIPA-PC:706,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,706,RIPA-PC!A706:Q706,PMC7788026:RIPA_PC,Q9NYL9,Top3_normalized_RIPA,0.026742952497039688
PMC7788026:RIPA-PC:707,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,707,RIPA-PC!A707:Q707,PMC7788026:RIPA_PC,Q03252,Top3_normalized_RIPA,0.026617812470196626
PMC7788026:RIPA-PC:708,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,708,RIPA-PC!A708:Q708,PMC7788026:RIPA_PC,Q9BPZ3,Top3_normalized_RIPA,0.026505010192478931
PMC7788026:RIPA-PC:709,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,709,RIPA-PC!A709:Q709,PMC7788026:RIPA_PC,P49006,Top3_normalized_RIPA,0.026439355741776058
PMC7788026:RIPA-PC:710,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,710,RIPA-PC!A710:Q710,PMC7788026:RIPA_PC,O60716,Top3_normalized_RIPA,0.026420408484190663
PMC7788026:RIPA-PC:711,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,711,RIPA-PC!A711:Q711,PMC7788026:RIPA_PC,Q01469,Top3_normalized_RIPA,0.026415561511319983
PMC7788026:RIPA-PC:712,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,712,RIPA-PC!A712:Q712,PMC7788026:RIPA_PC,O15460,Top3_normalized_RIPA,0.026366651148715826
PMC7788026:RIPA-PC:713,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,713,RIPA-PC!A713:Q713,PMC7788026:RIPA_PC,O94979,Top3_normalized_RIPA,0.026300556064115615
PMC7788026:RIPA-PC:714,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,714,RIPA-PC!A714:Q714,PMC7788026:RIPA_PC,Q96HE7,Top3_normalized_RIPA,0.026274118030275531
PMC7788026:RIPA-PC:715,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,715,RIPA-PC!A715:Q715,PMC7788026:RIPA_PC,Q9NQG5,Top3_normalized_RIPA,0.026241070487975426
PMC7788026:RIPA-PC:716,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,716,RIPA-PC!A716:Q716,PMC7788026:RIPA_PC,Q7Z7H5,Top3_normalized_RIPA,0.026202735338907306
PMC7788026:RIPA-PC:717,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,717,RIPA-PC!A717:Q717,PMC7788026:RIPA_PC,P11216,Top3_normalized_RIPA,0.026198328999933958
PMC7788026:RIPA-PC:718,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,718,RIPA-PC!A718:Q718,PMC7788026:RIPA_PC,P30046,Top3_normalized_RIPA,0.026153384342405814
PMC7788026:RIPA-PC:719,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,719,RIPA-PC!A719:Q719,PMC7788026:RIPA_PC,O75534,Top3_normalized_RIPA,0.026129590111949739
PMC7788026:RIPA-PC:720,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,720,RIPA-PC!A720:Q720,PMC7788026:RIPA_PC,P62633,Top3_normalized_RIPA,0.026126065040771061
PMC7788026:RIPA-PC:721,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,721,RIPA-PC!A721:Q721,PMC7788026:RIPA_PC,P27694,Top3_normalized_RIPA,0.026055563617197505
PMC7788026:RIPA-PC:722,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,722,RIPA-PC!A722:Q722,PMC7788026:RIPA_PC,Q9UHB6,Top3_normalized_RIPA,0.026032650654536096
PMC7788026:RIPA-PC:723,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,723,RIPA-PC!A723:Q723,PMC7788026:RIPA_PC,P52788,Top3_normalized_RIPA,0.026024719244384074
PMC7788026:RIPA-PC:724,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,724,RIPA-PC!A724:Q724,PMC7788026:RIPA_PC,Q8NCW5,Top3_normalized_RIPA,0.025925135983586423
PMC7788026:RIPA-PC:725,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,725,RIPA-PC!A725:Q725,PMC7788026:RIPA_PC,Q6WCQ1,Top3_normalized_RIPA,0.02586168470237022
PMC7788026:RIPA-PC:726,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,726,RIPA-PC!A726:Q726,PMC7788026:RIPA_PC,P30043,Top3_normalized_RIPA,0.025811452438074062
PMC7788026:RIPA-PC:727,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,727,RIPA-PC!A727:Q727,PMC7788026:RIPA_PC,Q15459,Top3_normalized_RIPA,0.025723325658607115
PMC7788026:RIPA-PC:728,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,728,RIPA-PC!A728:Q728,PMC7788026:RIPA_PC,Q96N16,Top3_normalized_RIPA,0.025552377331797129
PMC7788026:RIPA-PC:729,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,729,RIPA-PC!A729:Q729,PMC7788026:RIPA_PC,P12955,Top3_normalized_RIPA,0.025532090547163839
PMC7788026:RIPA-PC:730,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,730,RIPA-PC!A730:Q730,PMC7788026:RIPA_PC,P53004,Top3_normalized_RIPA,0.025340855435720566
PMC7788026:RIPA-PC:731,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,731,RIPA-PC!A731:Q731,PMC7788026:RIPA_PC,Q00796,Top3_normalized_RIPA,0.025171652019144026
PMC7788026:RIPA-PC:732,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,732,RIPA-PC!A732:Q732,PMC7788026:RIPA_PC,Q15418,Top3_normalized_RIPA,0.025126707361615885
PMC7788026:RIPA-PC:733,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,733,RIPA-PC!A733:Q733,PMC7788026:RIPA_PC,Q7Z406,Top3_normalized_RIPA,0.025104675666749149
PMC7788026:RIPA-PC:734,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,734,RIPA-PC!A734:Q734,PMC7788026:RIPA_PC,Q04837,Top3_normalized_RIPA,0.025001126700875485
PMC7788026:RIPA-PC:735,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,735,RIPA-PC!A735:Q735,PMC7788026:RIPA_PC,Q16527,Top3_normalized_RIPA,0.024993195290723458
PMC7788026:RIPA-PC:736,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,736,RIPA-PC!A736:Q736,PMC7788026:RIPA_PC,Q9UBB4,Top3_normalized_RIPA,0.02495397887386067
PMC7788026:RIPA-PC:737,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,737,RIPA-PC!A737:Q737,PMC7788026:RIPA_PC,P47897,Top3_normalized_RIPA,0.024879071111313763
PMC7788026:RIPA-PC:738,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,738,RIPA-PC!A738:Q738,PMC7788026:RIPA_PC,Q9P258,Top3_normalized_RIPA,0.024862327023215045
PMC7788026:RIPA-PC:739,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,739,RIPA-PC!A739:Q739,PMC7788026:RIPA_PC,P53582,Top3_normalized_RIPA,0.02470105501679053
PMC7788026:RIPA-PC:740,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,740,RIPA-PC!A740:Q740,PMC7788026:RIPA_PC,P02786,Top3_normalized_RIPA,0.024694886142227843
PMC7788026:RIPA-PC:741,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,741,RIPA-PC!A741:Q741,PMC7788026:RIPA_PC,Q9BYG3,Top3_normalized_RIPA,0.024661397966030407
PMC7788026:RIPA-PC:742,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,742,RIPA-PC!A742:Q742,PMC7788026:RIPA_PC,Q9P2E9,Top3_normalized_RIPA,0.024493957085043205
PMC7788026:RIPA-PC:743,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,743,RIPA-PC!A743:Q743,PMC7788026:RIPA_PC,P19525,Top3_normalized_RIPA,0.024463112712229774
PMC7788026:RIPA-PC:744,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,744,RIPA-PC!A744:Q744,PMC7788026:RIPA_PC,Q9Y250,Top3_normalized_RIPA,0.024399661431013572
PMC7788026:RIPA-PC:745,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,745,RIPA-PC!A745:Q745,PMC7788026:RIPA_PC,Q9NR30,Top3_normalized_RIPA,0.024260332992676329
PMC7788026:RIPA-PC:746,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,746,RIPA-PC!A746:Q746,PMC7788026:RIPA_PC,Q9NSD9,Top3_normalized_RIPA,0.024256896048277118
PMC7788026:RIPA-PC:747,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,747,RIPA-PC!A747:Q747,PMC7788026:RIPA_PC,P04004,Top3_normalized_RIPA,0.024243677031357078
PMC7788026:RIPA-PC:748,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,748,RIPA-PC!A748:Q748,PMC7788026:RIPA_PC,Q03154,Top3_normalized_RIPA,0.024170972438296846
PMC7788026:RIPA-PC:749,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,749,RIPA-PC!A749:Q749,PMC7788026:RIPA_PC,Q96G03,Top3_normalized_RIPA,0.024087692631700582
PMC7788026:RIPA-PC:750,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,750,RIPA-PC!A750:Q750,PMC7788026:RIPA_PC,Q13428,Top3_normalized_RIPA,0.024063898401244507
PMC7788026:RIPA-PC:751,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,751,RIPA-PC!A751:Q751,PMC7788026:RIPA_PC,P00390,Top3_normalized_RIPA,0.024063017133449837
PMC7788026:RIPA-PC:752,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,752,RIPA-PC!A752:Q752,PMC7788026:RIPA_PC,P17480,Top3_normalized_RIPA,0.024025563252176384
PMC7788026:RIPA-PC:753,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,753,RIPA-PC!A753:Q753,PMC7788026:RIPA_PC,O60925,Top3_normalized_RIPA,0.024001769021720309
PMC7788026:RIPA-PC:754,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,754,RIPA-PC!A754:Q754,PMC7788026:RIPA_PC,Q9UNF0,Top3_normalized_RIPA,0.023740032486703474
PMC7788026:RIPA-PC:755,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,755,RIPA-PC!A755:Q755,PMC7788026:RIPA_PC,Q13867,Top3_normalized_RIPA,0.023670852964821923
PMC7788026:RIPA-PC:756,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,756,RIPA-PC!A756:Q756,PMC7788026:RIPA_PC,Q99439,Top3_normalized_RIPA,0.023596826470069686
PMC7788026:RIPA-PC:757,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,757,RIPA-PC!A757:Q757,PMC7788026:RIPA_PC,P30504,Top3_normalized_RIPA,0.023543950402389519
PMC7788026:RIPA-PC:758,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,758,RIPA-PC!A758:Q758,PMC7788026:RIPA_PC,Q8TAT6,Top3_normalized_RIPA,0.023431148124671827
PMC7788026:RIPA-PC:759,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,759,RIPA-PC!A759:Q759,PMC7788026:RIPA_PC,P06753,Top3_normalized_RIPA,0.023381858816915964
PMC7788026:RIPA-PC:760,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,760,RIPA-PC!A760:Q760,PMC7788026:RIPA_PC,O43491,Top3_normalized_RIPA,0.023365934307866286
PMC7788026:RIPA-PC:761,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,761,RIPA-PC!A761:Q761,PMC7788026:RIPA_PC,Q14258,Top3_normalized_RIPA,0.02335712162991959
PMC7788026:RIPA-PC:762,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,762,RIPA-PC!A762:Q762,PMC7788026:RIPA_PC,O60547,Top3_normalized_RIPA,0.02334478388079422
PMC7788026:RIPA-PC:763,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,763,RIPA-PC!A763:Q763,PMC7788026:RIPA_PC,Q07812,Top3_normalized_RIPA,0.023342140077410211
PMC7788026:RIPA-PC:764,10.1186/s12645-020-00071-6,PMC7788026,CC-BY-4.0,ripa_pc_table,RIPA-PC,764,RIPA-PC!A764:Q764,PMC7788026:RIPA_PC,Q02952,Top3_normalized_RIPA,0.023235506674255203
