external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PMC13106918:370:LFQ intensity Strap_4370:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27348,R4_PMC13106918_Strap_4,proteinGroups.txt,370,LFQ intensity Strap_4370,LFQ_INTENSITY,3844600,0.47826086956521741,24
R4PMC13106918:373:LFQ intensity iST_1373:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_iST_1,proteinGroups.txt,373,LFQ intensity iST_1373,LFQ_INTENSITY,6173200,0.46875,33
R4PMC13106918:373:LFQ intensity iST_2373:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_iST_2,proteinGroups.txt,373,LFQ intensity iST_2373,LFQ_INTENSITY,6311500,0.41935483870967744,32
R4PMC13106918:373:LFQ intensity iST_3373:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_iST_3,proteinGroups.txt,373,LFQ intensity iST_3373,LFQ_INTENSITY,5264100,0.41379310344827586,30
R4PMC13106918:373:LFQ intensity iST_4373:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_iST_4,proteinGroups.txt,373,LFQ intensity iST_4373,LFQ_INTENSITY,7865900,0.5,31
R4PMC13106918:373:LFQ intensity Pmax_1373:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Pmax_1,proteinGroups.txt,373,LFQ intensity Pmax_1373,LFQ_INTENSITY,3667600,0.10344827586206896,30
R4PMC13106918:373:LFQ intensity Pmax_3373:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Pmax_3,proteinGroups.txt,373,LFQ intensity Pmax_3373,LFQ_INTENSITY,5440300,0.14285714285714285,29
R4PMC13106918:373:LFQ intensity RapiG_2373:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_RapiG_2,proteinGroups.txt,373,LFQ intensity RapiG_2373,LFQ_INTENSITY,4682000,0.2857142857142857,29
R4PMC13106918:373:LFQ intensity RapiG_3373:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_RapiG_3,proteinGroups.txt,373,LFQ intensity RapiG_3373,LFQ_INTENSITY,3956500,0.40000000000000002,26
R4PMC13106918:373:LFQ intensity STD_3373:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_STD_3,proteinGroups.txt,373,LFQ intensity STD_3373,LFQ_INTENSITY,4347400,0.34999999999999998,21
R4PMC13106918:373:LFQ intensity Strap_1373:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Strap_1,proteinGroups.txt,373,LFQ intensity Strap_1373,LFQ_INTENSITY,2979000,0.5714285714285714,22
R4PMC13106918:373:LFQ intensity Strap_2373:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Strap_2,proteinGroups.txt,373,LFQ intensity Strap_2373,LFQ_INTENSITY,3414000,0.40000000000000002,26
R4PMC13106918:373:LFQ intensity Strap_3373:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Strap_3,proteinGroups.txt,373,LFQ intensity Strap_3373,LFQ_INTENSITY,2399300,0.40909090909090912,23
R4PMC13106918:373:LFQ intensity Strap_4373:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P27797,R4_PMC13106918_Strap_4,proteinGroups.txt,373,LFQ intensity Strap_4373,LFQ_INTENSITY,3174100,0.34782608695652173,24
R4PMC13106918:376:LFQ intensity iST_1376:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_iST_1,proteinGroups.txt,376,LFQ intensity iST_1376,LFQ_INTENSITY,7239700,0.59375,33
R4PMC13106918:376:LFQ intensity iST_2376:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_iST_2,proteinGroups.txt,376,LFQ intensity iST_2376,LFQ_INTENSITY,10716000,0.64516129032258063,32
R4PMC13106918:376:LFQ intensity iST_3376:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_iST_3,proteinGroups.txt,376,LFQ intensity iST_3376,LFQ_INTENSITY,9257900,0.68965517241379315,30
R4PMC13106918:376:LFQ intensity iST_4376:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_iST_4,proteinGroups.txt,376,LFQ intensity iST_4376,LFQ_INTENSITY,9784300,0.6333333333333333,31
R4PMC13106918:376:LFQ intensity Pmax_1376:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_Pmax_1,proteinGroups.txt,376,LFQ intensity Pmax_1376,LFQ_INTENSITY,7891600,0.41379310344827586,30
R4PMC13106918:376:LFQ intensity Pmax_3376:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_Pmax_3,proteinGroups.txt,376,LFQ intensity Pmax_3376,LFQ_INTENSITY,6471100,0.25,29
R4PMC13106918:376:LFQ intensity RapiG_2376:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_RapiG_2,proteinGroups.txt,376,LFQ intensity RapiG_2376,LFQ_INTENSITY,4185700,0.21428571428571427,29
R4PMC13106918:376:LFQ intensity RapiG_4376:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_RapiG_4,proteinGroups.txt,376,LFQ intensity RapiG_4376,LFQ_INTENSITY,2945300,0.20000000000000001,26
R4PMC13106918:376:LFQ intensity Strap_1376:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_Strap_1,proteinGroups.txt,376,LFQ intensity Strap_1376,LFQ_INTENSITY,1789100,0.19047619047619047,22
R4PMC13106918:376:LFQ intensity Strap_2376:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_Strap_2,proteinGroups.txt,376,LFQ intensity Strap_2376,LFQ_INTENSITY,2271900,0.16,26
R4PMC13106918:376:LFQ intensity Strap_4376:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P28066,R4_PMC13106918_Strap_4,proteinGroups.txt,376,LFQ intensity Strap_4376,LFQ_INTENSITY,2212300,0.17391304347826086,24
R4PMC13106918:386:LFQ intensity iST_1386:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_iST_1,proteinGroups.txt,386,LFQ intensity iST_1386,LFQ_INTENSITY,4726000,0.34375,33
R4PMC13106918:386:LFQ intensity iST_2386:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_iST_2,proteinGroups.txt,386,LFQ intensity iST_2386,LFQ_INTENSITY,3540000,0.12903225806451613,32
R4PMC13106918:386:LFQ intensity iST_3386:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_iST_3,proteinGroups.txt,386,LFQ intensity iST_3386,LFQ_INTENSITY,3711000,0.27586206896551724,30
R4PMC13106918:386:LFQ intensity iST_4386:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_iST_4,proteinGroups.txt,386,LFQ intensity iST_4386,LFQ_INTENSITY,6342200,0.36666666666666664,31
R4PMC13106918:386:LFQ intensity Pmax_1386:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_Pmax_1,proteinGroups.txt,386,LFQ intensity Pmax_1386,LFQ_INTENSITY,4607200,0.17241379310344829,30
R4PMC13106918:386:LFQ intensity Pmax_3386:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_Pmax_3,proteinGroups.txt,386,LFQ intensity Pmax_3386,LFQ_INTENSITY,5975600,0.17857142857142858,29
R4PMC13106918:386:LFQ intensity RapiG_2386:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_RapiG_2,proteinGroups.txt,386,LFQ intensity RapiG_2386,LFQ_INTENSITY,6170400,0.4642857142857143,29
R4PMC13106918:386:LFQ intensity RapiG_3386:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_RapiG_3,proteinGroups.txt,386,LFQ intensity RapiG_3386,LFQ_INTENSITY,4935500,0.56000000000000005,26
R4PMC13106918:386:LFQ intensity RapiG_4386:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_RapiG_4,proteinGroups.txt,386,LFQ intensity RapiG_4386,LFQ_INTENSITY,4418900,0.40000000000000002,26
R4PMC13106918:386:LFQ intensity STD_3386:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_STD_3,proteinGroups.txt,386,LFQ intensity STD_3386,LFQ_INTENSITY,3225500,0.25,21
R4PMC13106918:386:LFQ intensity Strap_2386:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_Strap_2,proteinGroups.txt,386,LFQ intensity Strap_2386,LFQ_INTENSITY,2978700,0.23999999999999999,26
R4PMC13106918:386:LFQ intensity Strap_3386:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_Strap_3,proteinGroups.txt,386,LFQ intensity Strap_3386,LFQ_INTENSITY,1947100,0.27272727272727271,23
R4PMC13106918:386:LFQ intensity Strap_4386:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30044,R4_PMC13106918_Strap_4,proteinGroups.txt,386,LFQ intensity Strap_4386,LFQ_INTENSITY,2440100,0.21739130434782608,24
R4PMC13106918:390:LFQ intensity iST_1390:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_iST_1,proteinGroups.txt,390,LFQ intensity iST_1390,LFQ_INTENSITY,10422000,0.6875,33
R4PMC13106918:390:LFQ intensity iST_2390:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_iST_2,proteinGroups.txt,390,LFQ intensity iST_2390,LFQ_INTENSITY,13913000,0.77419354838709675,32
R4PMC13106918:390:LFQ intensity iST_3390:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_iST_3,proteinGroups.txt,390,LFQ intensity iST_3390,LFQ_INTENSITY,9924300,0.75862068965517238,30
R4PMC13106918:390:LFQ intensity iST_4390:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_iST_4,proteinGroups.txt,390,LFQ intensity iST_4390,LFQ_INTENSITY,13088000,0.76666666666666672,31
R4PMC13106918:390:LFQ intensity Pmax_1390:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Pmax_1,proteinGroups.txt,390,LFQ intensity Pmax_1390,LFQ_INTENSITY,14056000,0.75862068965517238,30
R4PMC13106918:390:LFQ intensity Pmax_2390:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Pmax_2,proteinGroups.txt,390,LFQ intensity Pmax_2390,LFQ_INTENSITY,8870200,0.5,17
R4PMC13106918:390:LFQ intensity Pmax_3390:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Pmax_3,proteinGroups.txt,390,LFQ intensity Pmax_3390,LFQ_INTENSITY,18090000,0.75,29
R4PMC13106918:390:LFQ intensity RapiG_1390:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_RapiG_1,proteinGroups.txt,390,LFQ intensity RapiG_1390,LFQ_INTENSITY,6894000,0.5,19
R4PMC13106918:390:LFQ intensity RapiG_2390:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_RapiG_2,proteinGroups.txt,390,LFQ intensity RapiG_2390,LFQ_INTENSITY,9367400,0.7142857142857143,29
R4PMC13106918:390:LFQ intensity RapiG_3390:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_RapiG_3,proteinGroups.txt,390,LFQ intensity RapiG_3390,LFQ_INTENSITY,4052300,0.44,26
R4PMC13106918:390:LFQ intensity RapiG_4390:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_RapiG_4,proteinGroups.txt,390,LFQ intensity RapiG_4390,LFQ_INTENSITY,8710000,0.64000000000000001,26
R4PMC13106918:390:LFQ intensity STD_3390:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_STD_3,proteinGroups.txt,390,LFQ intensity STD_3390,LFQ_INTENSITY,7777000,0.69999999999999996,21
R4PMC13106918:390:LFQ intensity Strap_1390:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Strap_1,proteinGroups.txt,390,LFQ intensity Strap_1390,LFQ_INTENSITY,4876600,0.66666666666666663,22
R4PMC13106918:390:LFQ intensity Strap_2390:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Strap_2,proteinGroups.txt,390,LFQ intensity Strap_2390,LFQ_INTENSITY,7052000,0.64000000000000001,26
R4PMC13106918:390:LFQ intensity Strap_3390:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Strap_3,proteinGroups.txt,390,LFQ intensity Strap_3390,LFQ_INTENSITY,3740800,0.54545454545454541,23
R4PMC13106918:390:LFQ intensity Strap_4390:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P30101,R4_PMC13106918_Strap_4,proteinGroups.txt,390,LFQ intensity Strap_4390,LFQ_INTENSITY,6483300,0.73913043478260865,24
R4PMC13106918:417:LFQ intensity iST_1417:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_iST_1,proteinGroups.txt,417,LFQ intensity iST_1417,LFQ_INTENSITY,5296700,0.375,33
R4PMC13106918:417:LFQ intensity iST_2417:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_iST_2,proteinGroups.txt,417,LFQ intensity iST_2417,LFQ_INTENSITY,6615400,0.45161290322580644,32
R4PMC13106918:417:LFQ intensity iST_3417:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_iST_3,proteinGroups.txt,417,LFQ intensity iST_3417,LFQ_INTENSITY,3670500,0.2413793103448276,30
R4PMC13106918:417:LFQ intensity iST_4417:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_iST_4,proteinGroups.txt,417,LFQ intensity iST_4417,LFQ_INTENSITY,4644400,0.20000000000000001,31
R4PMC13106918:417:LFQ intensity Pmax_1417:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Pmax_1,proteinGroups.txt,417,LFQ intensity Pmax_1417,LFQ_INTENSITY,5111100,0.27586206896551724,30
R4PMC13106918:417:LFQ intensity Pmax_2417:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Pmax_2,proteinGroups.txt,417,LFQ intensity Pmax_2417,LFQ_INTENSITY,7656400,0.375,17
R4PMC13106918:417:LFQ intensity Pmax_3417:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Pmax_3,proteinGroups.txt,417,LFQ intensity Pmax_3417,LFQ_INTENSITY,7881800,0.35714285714285715,29
R4PMC13106918:417:LFQ intensity RapiG_2417:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_RapiG_2,proteinGroups.txt,417,LFQ intensity RapiG_2417,LFQ_INTENSITY,2842200,0.071428571428571425,29
R4PMC13106918:417:LFQ intensity RapiG_3417:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_RapiG_3,proteinGroups.txt,417,LFQ intensity RapiG_3417,LFQ_INTENSITY,2631400,0.20000000000000001,26
R4PMC13106918:417:LFQ intensity RapiG_4417:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_RapiG_4,proteinGroups.txt,417,LFQ intensity RapiG_4417,LFQ_INTENSITY,2845900,0.16,26
R4PMC13106918:417:LFQ intensity Strap_1417:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Strap_1,proteinGroups.txt,417,LFQ intensity Strap_1417,LFQ_INTENSITY,2205900,0.38095238095238093,22
R4PMC13106918:417:LFQ intensity Strap_2417:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Strap_2,proteinGroups.txt,417,LFQ intensity Strap_2417,LFQ_INTENSITY,2448500,0.20000000000000001,26
R4PMC13106918:417:LFQ intensity Strap_3417:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Strap_3,proteinGroups.txt,417,LFQ intensity Strap_3417,LFQ_INTENSITY,2270900,0.36363636363636365,23
R4PMC13106918:417:LFQ intensity Strap_4417:R4_PMC13106918_Strap_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P37802,R4_PMC13106918_Strap_4,proteinGroups.txt,417,LFQ intensity Strap_4417,LFQ_INTENSITY,2565100,0.2608695652173913,24
R4PMC13106918:419:LFQ intensity iST_1419:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_iST_1,proteinGroups.txt,419,LFQ intensity iST_1419,LFQ_INTENSITY,5925200,0.4375,33
R4PMC13106918:419:LFQ intensity iST_2419:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_iST_2,proteinGroups.txt,419,LFQ intensity iST_2419,LFQ_INTENSITY,6134400,0.38709677419354838,32
R4PMC13106918:419:LFQ intensity iST_3419:R4_PMC13106918_iST_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_iST_3,proteinGroups.txt,419,LFQ intensity iST_3419,LFQ_INTENSITY,3827400,0.31034482758620691,30
R4PMC13106918:419:LFQ intensity iST_4419:R4_PMC13106918_iST_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_iST_4,proteinGroups.txt,419,LFQ intensity iST_4419,LFQ_INTENSITY,7530800,0.46666666666666667,31
R4PMC13106918:419:LFQ intensity Pmax_1419:R4_PMC13106918_Pmax_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Pmax_1,proteinGroups.txt,419,LFQ intensity Pmax_1419,LFQ_INTENSITY,9383200,0.55172413793103448,30
R4PMC13106918:419:LFQ intensity Pmax_2419:R4_PMC13106918_Pmax_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Pmax_2,proteinGroups.txt,419,LFQ intensity Pmax_2419,LFQ_INTENSITY,8370500,0.4375,17
R4PMC13106918:419:LFQ intensity Pmax_3419:R4_PMC13106918_Pmax_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Pmax_3,proteinGroups.txt,419,LFQ intensity Pmax_3419,LFQ_INTENSITY,10055000,0.4642857142857143,29
R4PMC13106918:419:LFQ intensity RapiG_1419:R4_PMC13106918_RapiG_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_RapiG_1,proteinGroups.txt,419,LFQ intensity RapiG_1419,LFQ_INTENSITY,2941400,0.1111111111111111,19
R4PMC13106918:419:LFQ intensity RapiG_2419:R4_PMC13106918_RapiG_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_RapiG_2,proteinGroups.txt,419,LFQ intensity RapiG_2419,LFQ_INTENSITY,5196000,0.35714285714285715,29
R4PMC13106918:419:LFQ intensity RapiG_3419:R4_PMC13106918_RapiG_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_RapiG_3,proteinGroups.txt,419,LFQ intensity RapiG_3419,LFQ_INTENSITY,2567800,0.16,26
R4PMC13106918:419:LFQ intensity RapiG_4419:R4_PMC13106918_RapiG_4,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_RapiG_4,proteinGroups.txt,419,LFQ intensity RapiG_4419,LFQ_INTENSITY,3938600,0.28000000000000003,26
R4PMC13106918:419:LFQ intensity STD_3419:R4_PMC13106918_STD_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_STD_3,proteinGroups.txt,419,LFQ intensity STD_3419,LFQ_INTENSITY,2450500,0.14999999999999999,21
R4PMC13106918:419:LFQ intensity Strap_1419:R4_PMC13106918_Strap_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Strap_1,proteinGroups.txt,419,LFQ intensity Strap_1419,LFQ_INTENSITY,2694200,0.47619047619047616,22
R4PMC13106918:419:LFQ intensity Strap_2419:R4_PMC13106918_Strap_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Strap_2,proteinGroups.txt,419,LFQ intensity Strap_2419,LFQ_INTENSITY,3222400,0.35999999999999999,26
R4PMC13106918:419:LFQ intensity Strap_3419:R4_PMC13106918_Strap_3,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P38646,R4_PMC13106918_Strap_3,proteinGroups.txt,419,LFQ intensity Strap_3419,LFQ_INTENSITY,2144100,0.31818181818181818,23
R4PMC13106918:435:LFQ intensity iST_1435:R4_PMC13106918_iST_1,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P45880,R4_PMC13106918_iST_1,proteinGroups.txt,435,LFQ intensity iST_1435,LFQ_INTENSITY,3506200,0.21875,33
R4PMC13106918:435:LFQ intensity iST_2435:R4_PMC13106918_iST_2,PMC13106918_RCSI_DCU_SILICA_CORONA,Royal College of Surgeons in Ireland and Dublin City University,P45880,R4_PMC13106918_iST_2,proteinGroups.txt,435,LFQ intensity iST_2435,LFQ_INTENSITY,3696000,0.16129032258064516,32
