target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,common_target_member,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000308,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!C5,P06396,pH 4.9,pH 4.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.5438129238650848,POSITIVE_LOG_LFQ,true,true,0.81904761904761902,211,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000309,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!C70,P07996,pH 4.9,pH 4.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.5974756018854412,POSITIVE_LOG_LFQ,true,true,0.57619047619047614,211,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000310,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!C248,P60174,pH 4.9,pH 4.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.9458824940187132,POSITIVE_LOG_LFQ,true,true,0.047619047619047616,211,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000311,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!C322,Q9HDC9,pH 4.9,pH 4.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.9500692717162504,POSITIVE_LOG_LFQ,true,true,0.34761904761904761,211,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000312,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!D26,P04004,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,9.0797222993540867,POSITIVE_LOG_LFQ,true,true,0.91549295774647887,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000313,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!D73,P05556,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,4.6481823607126991,POSITIVE_LOG_LFQ,true,true,0,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000314,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!D5,P06396,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,8.3967267036952276,POSITIVE_LOG_LFQ,true,true,0.80751173708920188,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000315,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!D70,P07996,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.5080531838741651,POSITIVE_LOG_LFQ,true,true,0.568075117370892,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000316,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!D248,P60174,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.0673666232456327,POSITIVE_LOG_LFQ,true,true,0.093896713615023469,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000317,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 4.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!D322,Q9HDC9,pH 4.9,pH 4.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.9254334615792503,POSITIVE_LOG_LFQ,true,true,0.37558685446009388,214,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000318,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!E26,P04004,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.8203650855273796,POSITIVE_LOG_LFQ,true,true,0.91363636363636369,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000319,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!E5,P06396,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.2858631647527741,POSITIVE_LOG_LFQ,true,true,0.82727272727272727,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000320,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!E70,P07996,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.4135442089653312,POSITIVE_LOG_LFQ,true,true,0.61818181818181817,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000321,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,152,pH!E152,P26038,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.5672969802876384,POSITIVE_LOG_LFQ,true,true,0.050000000000000003,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000322,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!E248,P60174,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.125397518910944,POSITIVE_LOG_LFQ,true,true,0.19090909090909092,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000323,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!E322,Q9HDC9,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.5745118915720724,POSITIVE_LOG_LFQ,true,true,0.30909090909090908,221,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000324,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!G26,P04004,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.1464623532056191,POSITIVE_LOG_LFQ,true,true,0.91701244813278004,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000325,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!G73,P05556,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.5047218130017734,POSITIVE_LOG_LFQ,true,true,0.43983402489626555,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000326,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!G5,P06396,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.6354930071797762,POSITIVE_LOG_LFQ,true,true,0.82572614107883813,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000327,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!G70,P07996,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.6947101702617537,POSITIVE_LOG_LFQ,true,true,0.8340248962655602,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000328,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!G248,P60174,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.8710218788221056,POSITIVE_LOG_LFQ,true,true,0.1908713692946058,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000329,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!G322,Q9HDC9,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,3.8676224322095121,POSITIVE_LOG_LFQ,true,true,0,242,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000330,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!H26,P04004,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,8.6356089065601953,POSITIVE_LOG_LFQ,true,true,0.93632958801498123,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000331,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!H73,P05556,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.0193433759689432,POSITIVE_LOG_LFQ,true,true,0.47940074906367042,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000332,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!H5,P06396,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.9068702794633223,POSITIVE_LOG_LFQ,true,true,0.81647940074906367,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000333,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!H70,P07996,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.8979857069798181,POSITIVE_LOG_LFQ,true,true,0.8089887640449438,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000334,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,152,pH!H152,P26038,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.1948874999324772,POSITIVE_LOG_LFQ,true,true,0.14606741573033707,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000335,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!H248,P60174,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.6381559444138283,POSITIVE_LOG_LFQ,true,true,0.029962546816479401,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000336,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!H322,Q9HDC9,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.2653327720796854,POSITIVE_LOG_LFQ,true,true,0.011235955056179775,268,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000337,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!I26,P04004,pH 6.1,pH 6.1,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.4621191757710736,POSITIVE_LOG_LFQ,true,true,0.92094861660079053,254,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000338,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!I73,P05556,pH 6.1,pH 6.1,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.0582884125032654,POSITIVE_LOG_LFQ,true,true,0.51778656126482214,254,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000339,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!I5,P06396,pH 6.1,pH 6.1,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.7368003875630817,POSITIVE_LOG_LFQ,true,true,0.77470355731225293,254,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000340,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!I70,P07996,pH 6.1,pH 6.1,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.7962629270249186,POSITIVE_LOG_LFQ,true,true,0.80237154150197632,254,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000341,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 6.1:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!I248,P60174,pH 6.1,pH 6.1,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.6867832177723354,POSITIVE_LOG_LFQ,true,true,0.071146245059288543,254,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000342,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!K26,P04004,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.716387278732034,POSITIVE_LOG_LFQ,true,true,0.92387543252595161,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000343,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!K73,P05556,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.8047403616453872,POSITIVE_LOG_LFQ,true,true,0.42214532871972316,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000344,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!K5,P06396,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.8355096003287734,POSITIVE_LOG_LFQ,true,true,0.79584775086505188,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000345,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!K70,P07996,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.7400288161333508,POSITIVE_LOG_LFQ,true,true,0.77508650519031141,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000346,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,152,pH!K152,P26038,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.9235895493861364,POSITIVE_LOG_LFQ,true,true,0.45674740484429066,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000347,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!K248,P60174,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.7262875822198556,POSITIVE_LOG_LFQ,true,true,0.01384083044982699,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000348,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!K322,Q9HDC9,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.812101954890065,POSITIVE_LOG_LFQ,true,true,0.024221453287197232,290,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000349,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!L26,P04004,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,8.1903860751100677,POSITIVE_LOG_LFQ,true,true,0.93992932862190814,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000350,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!L73,P05556,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.4994634458261231,POSITIVE_LOG_LFQ,true,true,0.44169611307420492,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000351,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,5,pH!L5,P06396,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.4554798954303934,POSITIVE_LOG_LFQ,true,true,0.8409893992932862,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000352,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!L70,P07996,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.313410561922371,POSITIVE_LOG_LFQ,true,true,0.79858657243816256,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000353,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P26038,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,152,pH!L152,P26038,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.393285304749706,POSITIVE_LOG_LFQ,true,true,0.39929328621908128,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000354,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!L248,P60174,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.6932095568603964,POSITIVE_LOG_LFQ,true,true,0.13074204946996468,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000355,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!L322,Q9HDC9,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.0199549775782506,POSITIVE_LOG_LFQ,true,true,0.031802120141342753,284,PROHIBITED
T249_PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA_000356,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.8:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!M26,P04004,pH 6.8,pH 6.8,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.661519803308094,POSITIVE_LOG_LFQ,true,true,0.93706293706293708,287,PROHIBITED
