target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,common_target_member,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000354,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,73,I73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00056318866370019176,POSITIVE_FINITE,true,true,0.3888888888888889,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000355,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,283,I283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.001020298680315218,POSITIVE_FINITE,true,true,0.55555555555555558,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000356,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,45,I45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00065357871962276604,POSITIVE_FINITE,true,true,0.44444444444444442,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000357,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,86,I86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002327044821176706,POSITIVE_FINITE,true,true,0.83333333333333337,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000358,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,83,I83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00012126112893880652,POSITIVE_FINITE,true,true,0.1111111111111111,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000359,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,381,I381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013434151371138528,POSITIVE_FINITE,true,true,0.61111111111111116,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000360,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,644,I644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0020848078122233625,POSITIVE_FINITE,true,true,0.77777777777777779,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000361,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,170,J170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0082891838099538977,POSITIVE_FINITE,true,true,0.94999999999999996,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000362,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,66,J66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.082838466622372875,POSITIVE_FINITE,true,true,1,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000363,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,73,J73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013202453203404485,POSITIVE_FINITE,true,true,0.29999999999999999,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000364,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,283,J283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002471978704552848,POSITIVE_FINITE,true,true,0.5,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000365,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,45,J45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0010763676100726831,POSITIVE_FINITE,true,true,0.25,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000366,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,86,J86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0061997272997084719,POSITIVE_FINITE,true,true,0.84999999999999998,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000367,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,83,J83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0055241833018898978,POSITIVE_FINITE,true,true,0.80000000000000004,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000368,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,381,J381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0017678321826258615,POSITIVE_FINITE,true,true,0.40000000000000002,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000369,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,644,J644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00015640109403812179,POSITIVE_FINITE,true,true,0,21,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000370,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,170,O170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.015938365408787489,POSITIVE_FINITE,true,true,0.94444444444444442,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000371,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,66,O66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.16942069540595514,POSITIVE_FINITE,true,true,1,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000372,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,73,O73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00047527534616590203,POSITIVE_FINITE,true,true,0.44444444444444442,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000373,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,283,O283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0020198933034619353,POSITIVE_FINITE,true,true,0.77777777777777779,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000374,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,45,O45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0024154278944638384,POSITIVE_FINITE,true,true,0.83333333333333337,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000375,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,86,O86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00091449693623937172,POSITIVE_FINITE,true,true,0.55555555555555558,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000376,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,381,O381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0040237060333419838,POSITIVE_FINITE,true,true,0.88888888888888884,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000377,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,644,O644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013028224233394585,POSITIVE_FINITE,true,true,0.66666666666666663,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000378,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,170,V170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.016912956271116917,POSITIVE_FINITE,true,true,0.94444444444444442,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000379,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,66,V66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.32879324060276338,POSITIVE_FINITE,true,true,1,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000380,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,73,V73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00054582371557366268,POSITIVE_FINITE,true,true,0.33333333333333331,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000381,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,283,V283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0010548166939067642,POSITIVE_FINITE,true,true,0.44444444444444442,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000382,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,45,V45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0069315998427361657,POSITIVE_FINITE,true,true,0.88888888888888884,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000383,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,86,V86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029716718746121105,POSITIVE_FINITE,true,true,0.77777777777777779,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000384,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,83,V83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00059627338683017339,POSITIVE_FINITE,true,true,0.3888888888888889,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000385,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,381,V381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0052740837423128932,POSITIVE_FINITE,true,true,0.83333333333333337,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000386,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,644,V644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0027011619890866456,POSITIVE_FINITE,true,true,0.72222222222222221,19,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000387,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,170,W170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011647959601445943,POSITIVE_FINITE,true,true,0.94736842105263153,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000388,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,66,W66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.14197192206462872,POSITIVE_FINITE,true,true,1,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000389,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,73,W73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013303871528830313,POSITIVE_FINITE,true,true,0.47368421052631576,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000390,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,283,W283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002796616063861561,POSITIVE_FINITE,true,true,0.73684210526315785,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000391,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,45,W45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002673010979945848,POSITIVE_FINITE,true,true,0.63157894736842102,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000392,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,86,W86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029169344922123767,POSITIVE_FINITE,true,true,0.84210526315789469,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000393,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,83,W83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00018699669538455588,POSITIVE_FINITE,true,true,0.052631578947368418,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000394,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,381,W381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0028498475923768858,POSITIVE_FINITE,true,true,0.78947368421052633,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000395,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,644,W644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00020618444329239966,POSITIVE_FINITE,true,true,0.15789473684210525,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000396,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,170,X170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.016969338906386591,POSITIVE_FINITE,true,true,0.94736842105263153,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000397,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04264,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,66,X66,K2C1_HUMAN;H6VRG3_HUMAN;H6VRF9_HUMAN;F8VP67_HUMAN;A0A1W2PQU7_HUMAN,,,,NORMALIZED_ABUNDANCE,0.055523547806428701,POSITIVE_FINITE,true,true,1,20,PROHIBITED
T192_EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS_000398,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,73,X73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.002604653329535148,POSITIVE_FINITE,true,true,0.52631578947368418,20,PROHIBITED
