target_observation_id,outer_fold_id,split_role,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_row,source_coordinate,source_identifier,author_numeric_value,source_local_rank_percentile,source_batch_positive_count,target_membership_basis,cross_source_scale_use,target_universe_count
T238_3369acd631035512b813,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,86,S86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.005943966386933207,0.84210526315789469,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_33f72d0bbd5eca38ac8e,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,413,V413,APMAP_HUMAN,0.0017424241391567363,0.61111111111111116,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3625c66d7810dc07ac81,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,,blood_proteomics_xlsx,23,U23,TBB1_HUMAN;TBB3_HUMAN,0.001969731632177148,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_36812944233519bf0e5a,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,514,N514,GELS_HUMAN,0.0028905136872245055,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_36c1c099cfa5525c36da,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,73,I73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00056318866370019176,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_375bc878e4db8472f113,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,23,W23,TBB1_HUMAN;TBB3_HUMAN,0.0011199999378223528,0.33333333333333331,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3892063d37b95edf3e92,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,514,Y514,GELS_HUMAN,0.00074269406646769042,0.41176470588235292,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_38c779edda1db1509134,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,140,V140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,8.3273369107094268e-05,0.055555555555555552,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3a5b40cca6928b7a2a59,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,86,K86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0017736187340441727,0.88888888888888884,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3a99196e123b464217a1,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,644,S644,APMAP_HUMAN,0.00010113440777925974,0.052631578947368418,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3b828ad52352edf233ba,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,73,X73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.002604653329535148,0.52631578947368418,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3b8692bf57e6d5456806,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,170,D170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.011070543140698575,0.83333333333333337,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3bf85a7a81398527efdf,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,413,E413,APMAP_HUMAN,0.0024700210007560161,0.23529411764705882,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3ccdd151f824188761e4,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,,blood_proteomics_xlsx,226,T226,ITB1_HUMAN;C9JPK5_HUMAN,0.00063512163471286744,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3cf77eef1698e23f946d,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,226,P226,ITB1_HUMAN;C9JPK5_HUMAN,0.00053673854071133306,0.35294117647058826,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3d39777b60a7c5b0595f,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P09493,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,541,S541,J3KN67_HUMAN;Q5VU61_HUMAN;TPM1_HUMAN;A0A024R4K5_HUMAN;B4DTK3_HUMAN;B4E3P1_HUMAN,0.00071949726749875561,0.31578947368421051,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3e0309a0695041bd558b,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,514,D514,GELS_HUMAN,0.0022026495297719721,0.22222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3e638b30812a99e23fad,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,226,D226,ITB1_HUMAN;C9JPK5_HUMAN,0.00051652290553068348,0.055555555555555552,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3ee672f8333f4aa141c4,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,,blood_proteomics_xlsx,23,I23,TBB1_HUMAN;TBB3_HUMAN,0.00050559110306722826,0.17647058823529413,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3fa31a9cfac857b84c03,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,,blood_proteomics_xlsx,226,O226,ITB1_HUMAN;C9JPK5_HUMAN,0.0015351413192885468,0.29411764705882354,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_3ff791610df1342f9002,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,23,D23,TBB1_HUMAN;TBB3_HUMAN,0.0026011510991237616,0.33333333333333331,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_41097b900e6c403c5cf0,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,,blood_proteomics_xlsx,73,Q73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00060035129918338591,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_415501dc61aed7ba4f6b,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,,blood_proteomics_xlsx,514,J514,GELS_HUMAN,0.0021975042056749262,0.75,17,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_416b4d686f136344fad9,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,,blood_proteomics_xlsx,86,R86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0014611366322443142,0.72222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4289a307e1ea48b35308,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,,blood_proteomics_xlsx,67,U67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,0.00069689921190282977,0.26315789473684209,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_42b1bb589f79aa8367b0,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,170,O170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,0.015938365408787489,0.94444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4415785b9ce72ed0e49a,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,226,K226,ITB1_HUMAN;C9JPK5_HUMAN,0.00090945526237093172,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_442dbe2940b07661ffcc,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,45,C45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,0.0023014537794686439,0.47368421052631576,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_45184c4c8eea51f86e1c,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,,blood_proteomics_xlsx,73,P73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.005724953206187264,0.63157894736842102,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_45d3cd52590205f8966e,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,140,E140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,0.00018743711009536104,0,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_47520738d7dc34b340ae,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P30041,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,100,D100,A4UCS6_HUMAN;PRDX6_HUMAN,0.00011048102987695351,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_47711a9bdfe23e2308f2,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,,blood_proteomics_xlsx,67,N67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,7.5809102424842512e-05,0.22222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4789af78e6128370591a,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,23,Q23,TBB1_HUMAN;TBB3_HUMAN,0.0092564237272465561,0.61111111111111116,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_479255bf0c62ea1f7406,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,,blood_proteomics_xlsx,283,E283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,0.0041688773102905733,0.72222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4827239c97561a49652e,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,45,I45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,0.00065357871962276604,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_488d7933865a3279167d,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P09493,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,,blood_proteomics_xlsx,312,L312,TPM1_HUMAN;C9IZA2_HUMAN;H0YKJ4_HUMAN,0.00075348531736054488,0.5,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_492e20a842cdc06d94a5,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,73,O73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00047527534616590203,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_496341cd79e391b029ee,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,83,K83,TPIS_HUMAN,0.00013498514773661077,0.22222222222222221,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4ade7dff1fb3f5208da9,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,86,I86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.002327044821176706,0.83333333333333337,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4c31f73384e2893a34ea,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,226,W226,ITB1_HUMAN;C9JPK5_HUMAN,0.0013122207245298233,0.3888888888888889,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4d51edf4d4e153b67e72,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,,blood_proteomics_xlsx,86,U86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0010209820927401273,0.36842105263157893,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4dd7aed4f5e9cf2b8b83,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,67,K67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,3.1589282222677044e-06,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4e0e8527bed501d46821,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,283,AA283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,0.0019630261440037764,0.55555555555555558,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4e6c686936cca450e424,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,283,G283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,0.0030226881197394865,0.82352941176470584,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fc91c202c6774150260,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,73,L73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00069355263331343842,0.55555555555555558,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_4fda35d84458d6487142,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,83,C83,TPIS_HUMAN,3.9730402014116875e-05,0,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_5003017caf83025ef5ee,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,,blood_proteomics_xlsx,413,X413,APMAP_HUMAN,0.0020042422911019666,0.66666666666666663,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_50f94300e3a91b6e562b,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,67,H67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,8.6572592912717577e-05,0.1111111111111111,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_518457d30b8ffdd6cd84,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,73,Y73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.00043446163611756869,0.31578947368421051,20,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_51d5366acec1a55cd70f,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,67,I67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,7.8448585306808166e-05,0.055555555555555552,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_53481025d3b0f0a7ae16,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P09493,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,312,R312,TPM1_HUMAN;C9IZA2_HUMAN;H0YKJ4_HUMAN,0.080490941413046163,1,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_538279ca9d8894a892cd,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,73,F73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,0.0001782183619218944,0,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_540d02a63ef90ac1af51,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P09493,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,,blood_proteomics_xlsx,312,N312,TPM1_HUMAN;C9IZA2_HUMAN;H0YKJ4_HUMAN,0.0033108973385032117,0.44444444444444442,19,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
T238_545ba051f4b004e1a967,T238_OUTER_03,DEVELOPMENT,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,,blood_proteomics_xlsx,169,O169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,0.0054544753124377097,0.70588235294117652,18,DEVELOPMENT_SOURCES_ONLY,PROHIBITED,10
