external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PMC11544298:data_1:Supp Data 1:15104:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P13796,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15104,I15104,NORMALIZED_INTENSITY,3.01e-06,0.12195121951219512,42
R4PMC11544298:data_1:Supp Data 1:15104:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P13796,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15104,J15104,NORMALIZED_INTENSITY,4.95e-06,0.23076923076923078,40
R4PMC11544298:data_1:Supp Data 1:15104:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P13796,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15104,K15104,NORMALIZED_INTENSITY,4.6700000000000002e-06,0.26829268292682928,42
R4PMC11544298:data_1:Supp Data 1:15110:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P30041,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15110,I15110,NORMALIZED_INTENSITY,3.8299999999999998e-06,0.1951219512195122,42
R4PMC11544298:data_1:Supp Data 1:15110:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P30041,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15110,K15110,NORMALIZED_INTENSITY,5.2700000000000004e-06,0.31707317073170732,42
R4PMC11544298:data_1:Supp Data 1:15115:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00299,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15115,I15115,NORMALIZED_INTENSITY,1.9000000000000001e-05,0.58536585365853655,42
R4PMC11544298:data_1:Supp Data 1:15115:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00299,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15115,J15115,NORMALIZED_INTENSITY,1.7200000000000001e-05,0.51282051282051277,40
R4PMC11544298:data_1:Supp Data 1:15115:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00299,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15115,K15115,NORMALIZED_INTENSITY,1.77e-05,0.53658536585365857,42
R4PMC11544298:data_1:Supp Data 1:15140:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9BSJ8,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15140,I15140,NORMALIZED_INTENSITY,3.0299999999999998e-06,0.14634146341463414,42
R4PMC11544298:data_1:Supp Data 1:15140:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9BSJ8,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15140,J15140,NORMALIZED_INTENSITY,3.4599999999999999e-06,0.17948717948717949,40
R4PMC11544298:data_1:Supp Data 1:15140:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9BSJ8,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15140,K15140,NORMALIZED_INTENSITY,3.4199999999999999e-06,0.14634146341463414,42
R4PMC11544298:data_1:Supp Data 1:15161:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00264,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15161,I15161,NORMALIZED_INTENSITY,1.0000000000000001e-05,0.3902439024390244,42
R4PMC11544298:data_1:Supp Data 1:15161:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00264,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15161,J15161,NORMALIZED_INTENSITY,6.8299999999999998e-06,0.30769230769230771,40
R4PMC11544298:data_1:Supp Data 1:15161:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00264,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15161,K15161,NORMALIZED_INTENSITY,4.8600000000000001e-06,0.29268292682926828,42
R4PMC11544298:data_1:Supp Data 1:15190:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10644,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15190,I15190,NORMALIZED_INTENSITY,5.4600000000000002e-06,0.29268292682926828,42
R4PMC11544298:data_1:Supp Data 1:15190:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10644,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15190,J15190,NORMALIZED_INTENSITY,5.4399999999999996e-06,0.25641025641025639,40
R4PMC11544298:data_1:Supp Data 1:15190:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P10644,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15190,K15190,NORMALIZED_INTENSITY,7.4599999999999997e-06,0.36585365853658536,42
R4PMC11544298:data_1:Supp Data 1:15256:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P27797,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15256,I15256,NORMALIZED_INTENSITY,7.1399999999999996e-07,0.04878048780487805,42
R4PMC11544298:data_1:Supp Data 1:15256:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P27797,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15256,J15256,NORMALIZED_INTENSITY,1.33e-06,0.05128205128205128,40
R4PMC11544298:data_1:Supp Data 1:15256:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P27797,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15256,K15256,NORMALIZED_INTENSITY,1.19e-06,0.073170731707317069,42
R4PMC11544298:data_1:Supp Data 1:15279:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61006,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15279,I15279,NORMALIZED_INTENSITY,2.9200000000000002e-07,0,42
R4PMC11544298:data_1:Supp Data 1:15279:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61006,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15279,J15279,NORMALIZED_INTENSITY,3.5499999999999999e-07,0,40
R4PMC11544298:data_1:Supp Data 1:15279:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P61006,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15279,K15279,NORMALIZED_INTENSITY,3.3299999999999998e-07,0,42
R4PMC11544298:data_1:Supp Data 1:15282:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NR12,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15282,I15282,NORMALIZED_INTENSITY,4.5999999999999999e-07,0.024390243902439025,42
R4PMC11544298:data_1:Supp Data 1:15282:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9NR12,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15282,K15282,NORMALIZED_INTENSITY,6.7000000000000004e-07,0.024390243902439025,42
R4PMC11544298:data_1:Supp Data 1:15303:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15303,I15303,NORMALIZED_INTENSITY,1.59e-06,0.097560975609756101,42
R4PMC11544298:data_1:Supp Data 1:15303:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15303,J15303,NORMALIZED_INTENSITY,1.4300000000000001e-06,0.076923076923076927,40
R4PMC11544298:data_1:Supp Data 1:15303:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O75083,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15303,K15303,NORMALIZED_INTENSITY,1.1999999999999999e-06,0.097560975609756101,42
R4PMC11544298:data_1:Supp Data 1:15306:R4_PMC11544298_data_1_Sauce_1_10_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9Y2A7,R4_PMC11544298_data_1_Sauce_1_10_Rep_1,Supp Data 1,15306,I15306,NORMALIZED_INTENSITY,8.8700000000000004e-07,0.073170731707317069,42
R4PMC11544298:data_1:Supp Data 1:15306:R4_PMC11544298_data_1_Sauce_1_10_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9Y2A7,R4_PMC11544298_data_1_Sauce_1_10_Rep_2,Supp Data 1,15306,J15306,NORMALIZED_INTENSITY,7.9599999999999998e-07,0.02564102564102564,40
R4PMC11544298:data_1:Supp Data 1:15306:R4_PMC11544298_data_1_Sauce_1_10_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q9Y2A7,R4_PMC11544298_data_1_Sauce_1_10_Rep_3,Supp Data 1,15306,K15306,NORMALIZED_INTENSITY,8.8299999999999995e-07,0.04878048780487805,42
R4PMC11544298:data_1:Supp Data 1:15376:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15376,I15376,NORMALIZED_INTENSITY,0.0019928070000000001,0.9375,33
R4PMC11544298:data_1:Supp Data 1:15376:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15376,J15376,NORMALIZED_INTENSITY,0.0019183799999999999,0.93548387096774188,32
R4PMC11544298:data_1:Supp Data 1:15376:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P07996,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15376,K15376,NORMALIZED_INTENSITY,0.0019381820000000001,0.93548387096774188,32
R4PMC11544298:data_1:Supp Data 1:15386:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15386,I15386,NORMALIZED_INTENSITY,0.0024718359999999998,0.96875,33
R4PMC11544298:data_1:Supp Data 1:15386:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15386,J15386,NORMALIZED_INTENSITY,0.0022943540000000002,0.967741935483871,32
R4PMC11544298:data_1:Supp Data 1:15386:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P06396,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15386,K15386,NORMALIZED_INTENSITY,0.0024393779999999999,0.967741935483871,32
R4PMC11544298:data_1:Supp Data 1:15392:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15392,I15392,NORMALIZED_INTENSITY,0.024550378000000001,1,33
R4PMC11544298:data_1:Supp Data 1:15392:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15392,J15392,NORMALIZED_INTENSITY,0.024394022000000001,1,32
R4PMC11544298:data_1:Supp Data 1:15392:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04004,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15392,K15392,NORMALIZED_INTENSITY,0.024534441000000001,1,32
R4PMC11544298:data_1:Supp Data 1:15426:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15426,I15426,NORMALIZED_INTENSITY,0.00059901900000000001,0.90625,33
R4PMC11544298:data_1:Supp Data 1:15426:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15426,J15426,NORMALIZED_INTENSITY,0.00059842399999999996,0.90322580645161288,32
R4PMC11544298:data_1:Supp Data 1:15426:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P04264,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15426,K15426,NORMALIZED_INTENSITY,0.00058295999999999999,0.90322580645161288,32
R4PMC11544298:data_1:Supp Data 1:15443:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15443,I15443,NORMALIZED_INTENSITY,0.00025735200000000003,0.875,33
R4PMC11544298:data_1:Supp Data 1:15443:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15443,J15443,NORMALIZED_INTENSITY,0.00024611300000000001,0.83870967741935487,32
R4PMC11544298:data_1:Supp Data 1:15443:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P05556,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15443,K15443,NORMALIZED_INTENSITY,0.00024916899999999999,0.83870967741935487,32
R4PMC11544298:data_1:Supp Data 1:15452:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15452,I15452,NORMALIZED_INTENSITY,0.00024755600000000001,0.84375,33
R4PMC11544298:data_1:Supp Data 1:15452:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15452,J15452,NORMALIZED_INTENSITY,0.00025562399999999998,0.87096774193548387,32
R4PMC11544298:data_1:Supp Data 1:15452:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P68366,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15452,K15452,NORMALIZED_INTENSITY,0.00027718300000000002,0.87096774193548387,32
R4PMC11544298:data_1:Supp Data 1:15485:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15485,I15485,NORMALIZED_INTENSITY,0.00012376299999999999,0.75,33
R4PMC11544298:data_1:Supp Data 1:15485:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15485,J15485,NORMALIZED_INTENSITY,0.000126468,0.74193548387096775,32
R4PMC11544298:data_1:Supp Data 1:15485:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,P26038,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15485,K15485,NORMALIZED_INTENSITY,0.00012770500000000001,0.74193548387096775,32
R4PMC11544298:data_1:Supp Data 1:15486:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15486,I15486,NORMALIZED_INTENSITY,0.00017549300000000001,0.8125,33
R4PMC11544298:data_1:Supp Data 1:15486:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15486,J15486,NORMALIZED_INTENSITY,0.00017017399999999999,0.80645161290322576,32
R4PMC11544298:data_1:Supp Data 1:15486:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00187,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15486,K15486,NORMALIZED_INTENSITY,0.00017731299999999999,0.80645161290322576,32
R4PMC11544298:data_1:Supp Data 1:15514:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15514,I15514,NORMALIZED_INTENSITY,6.3800000000000006e-05,0.65625,33
R4PMC11544298:data_1:Supp Data 1:15514:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15514,J15514,NORMALIZED_INTENSITY,3.8399999999999998e-05,0.61290322580645162,32
R4PMC11544298:data_1:Supp Data 1:15514:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,Q15942,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15514,K15514,NORMALIZED_INTENSITY,3.96e-05,0.58064516129032262,32
R4PMC11544298:data_1:Supp Data 1:15520:R4_PMC11544298_data_1_Sauce_1_100_Rep_1,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00151,R4_PMC11544298_data_1_Sauce_1_100_Rep_1,Supp Data 1,15520,I15520,NORMALIZED_INTENSITY,5.5800000000000001e-05,0.625,33
R4PMC11544298:data_1:Supp Data 1:15520:R4_PMC11544298_data_1_Sauce_1_100_Rep_2,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00151,R4_PMC11544298_data_1_Sauce_1_100_Rep_2,Supp Data 1,15520,J15520,NORMALIZED_INTENSITY,5.0699999999999999e-05,0.64516129032258063,32
R4PMC11544298:data_1:Supp Data 1:15520:R4_PMC11544298_data_1_Sauce_1_100_Rep_3,PMC11544298_SMALL_MOLECULE_HUMAN_PLASMA_CORONA,Michigan State University-led small-molecule protein-corona study,O00151,R4_PMC11544298_data_1_Sauce_1_100_Rep_3,Supp Data 1,15520,K15520,NORMALIZED_INTENSITY,5.0899999999999997e-05,0.64516129032258063,32
