external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R3SILVER:pH:226:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00299,PMC6592156:PH:pH 7.7:Rep2,pH,226,pH!P226,LOG_CONVERTED_LFQ_ABUNDANCE,6.7481353153163459,0.33550488599348532,308
R3SILVER:pH:226:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00299,PMC6592156:PH:pH 7.7:Rep3,pH,226,pH!Q226,LOG_CONVERTED_LFQ_ABUNDANCE,6.920590725759193,0.35294117647058826,290
R3SILVER:pH:226:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00299,PMC6592156:PH:pH 8.9:Rep1,pH,226,pH!S226,LOG_CONVERTED_LFQ_ABUNDANCE,6.8549759535326773,0.36335403726708076,323
R3SILVER:pH:226:PMC6592156:PH:pH 8.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00299,PMC6592156:PH:pH 8.9:Rep2,pH,226,pH!T226,LOG_CONVERTED_LFQ_ABUNDANCE,6.5328355128024604,0.21379310344827587,291
R3SILVER:pH:226:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00299,PMC6592156:PH:pH 8.9:Rep3,pH,226,pH!U226,LOG_CONVERTED_LFQ_ABUNDANCE,6.8922250054834207,0.30670926517571884,314
R3SILVER:pH:248:PMC6592156:PH:pH 4.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 4.9:Rep1,pH,248,pH!C248,LOG_CONVERTED_LFQ_ABUNDANCE,5.9458824940187132,0.047619047619047616,211
R3SILVER:pH:248:PMC6592156:PH:pH 4.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 4.9:Rep2,pH,248,pH!D248,LOG_CONVERTED_LFQ_ABUNDANCE,6.0673666232456327,0.093896713615023469,214
R3SILVER:pH:248:PMC6592156:PH:pH 4.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 4.9:Rep3,pH,248,pH!E248,LOG_CONVERTED_LFQ_ABUNDANCE,6.125397518910944,0.19090909090909092,221
R3SILVER:pH:248:PMC6592156:PH:pH 6.1:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.1:Rep1,pH,248,pH!G248,LOG_CONVERTED_LFQ_ABUNDANCE,5.8710218788221056,0.1908713692946058,242
R3SILVER:pH:248:PMC6592156:PH:pH 6.1:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.1:Rep2,pH,248,pH!H248,LOG_CONVERTED_LFQ_ABUNDANCE,5.6381559444138283,0.029962546816479401,268
R3SILVER:pH:248:PMC6592156:PH:pH 6.1:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.1:Rep3,pH,248,pH!I248,LOG_CONVERTED_LFQ_ABUNDANCE,5.6867832177723354,0.071146245059288543,254
R3SILVER:pH:248:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.8:Rep1,pH,248,pH!K248,LOG_CONVERTED_LFQ_ABUNDANCE,5.7262875822198556,0.01384083044982699,290
R3SILVER:pH:248:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.8:Rep2,pH,248,pH!L248,LOG_CONVERTED_LFQ_ABUNDANCE,5.6932095568603964,0.13074204946996468,284
R3SILVER:pH:248:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 6.8:Rep3,pH,248,pH!M248,LOG_CONVERTED_LFQ_ABUNDANCE,6.8998692341375714,0.46153846153846156,287
R3SILVER:pH:248:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 7.7:Rep1,pH,248,pH!O248,LOG_CONVERTED_LFQ_ABUNDANCE,5.4750366505038128,0.020408163265306121,295
R3SILVER:pH:248:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 7.7:Rep2,pH,248,pH!P248,LOG_CONVERTED_LFQ_ABUNDANCE,5.6844647385778764,0.013029315960912053,308
R3SILVER:pH:248:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 7.7:Rep3,pH,248,pH!Q248,LOG_CONVERTED_LFQ_ABUNDANCE,5.5910078109575032,0.01384083044982699,290
R3SILVER:pH:248:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 8.9:Rep1,pH,248,pH!S248,LOG_CONVERTED_LFQ_ABUNDANCE,5.8513873690288651,0.031055900621118012,323
R3SILVER:pH:248:PMC6592156:PH:pH 8.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 8.9:Rep2,pH,248,pH!T248,LOG_CONVERTED_LFQ_ABUNDANCE,5.8740728271074243,0.031034482758620689,291
R3SILVER:pH:248:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P60174,PMC6592156:PH:pH 8.9:Rep3,pH,248,pH!U248,LOG_CONVERTED_LFQ_ABUNDANCE,5.7868181223848882,0.0063897763578274758,314
R3SILVER:pH:265:PMC6592156:PH:pH 4.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 4.9:Rep1,pH,265,pH!C265,LOG_CONVERTED_LFQ_ABUNDANCE,6.5290406181556699,0.21428571428571427,211
R3SILVER:pH:265:PMC6592156:PH:pH 4.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 4.9:Rep2,pH,265,pH!D265,LOG_CONVERTED_LFQ_ABUNDANCE,6.5022514414998094,0.20657276995305165,214
R3SILVER:pH:265:PMC6592156:PH:pH 4.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 4.9:Rep3,pH,265,pH!E265,LOG_CONVERTED_LFQ_ABUNDANCE,6.3601620718740639,0.25909090909090909,221
R3SILVER:pH:265:PMC6592156:PH:pH 6.1:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.1:Rep1,pH,265,pH!G265,LOG_CONVERTED_LFQ_ABUNDANCE,5.5975189831351404,0.11618257261410789,242
R3SILVER:pH:265:PMC6592156:PH:pH 6.1:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.1:Rep2,pH,265,pH!H265,LOG_CONVERTED_LFQ_ABUNDANCE,6.3421549835612687,0.18352059925093633,268
R3SILVER:pH:265:PMC6592156:PH:pH 6.1:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.1:Rep3,pH,265,pH!I265,LOG_CONVERTED_LFQ_ABUNDANCE,6.3199661891674443,0.24110671936758893,254
R3SILVER:pH:265:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.8:Rep1,pH,265,pH!K265,LOG_CONVERTED_LFQ_ABUNDANCE,6.8453993315355746,0.43252595155709345,290
R3SILVER:pH:265:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.8:Rep2,pH,265,pH!L265,LOG_CONVERTED_LFQ_ABUNDANCE,6.6884270752853539,0.56183745583038869,284
R3SILVER:pH:265:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 6.8:Rep3,pH,265,pH!M265,LOG_CONVERTED_LFQ_ABUNDANCE,6.8461909637472367,0.43706293706293708,287
R3SILVER:pH:265:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 7.7:Rep1,pH,265,pH!O265,LOG_CONVERTED_LFQ_ABUNDANCE,6.887314256748529,0.46598639455782315,295
R3SILVER:pH:265:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 7.7:Rep2,pH,265,pH!P265,LOG_CONVERTED_LFQ_ABUNDANCE,6.9536824920044289,0.41042345276872966,308
R3SILVER:pH:265:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 7.7:Rep3,pH,265,pH!Q265,LOG_CONVERTED_LFQ_ABUNDANCE,7.2608253071255788,0.48442906574394462,290
R3SILVER:pH:265:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 8.9:Rep1,pH,265,pH!S265,LOG_CONVERTED_LFQ_ABUNDANCE,6.9115289340421233,0.38509316770186336,323
R3SILVER:pH:265:PMC6592156:PH:pH 8.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 8.9:Rep2,pH,265,pH!T265,LOG_CONVERTED_LFQ_ABUNDANCE,5.9220369876435868,0.034482758620689655,291
R3SILVER:pH:265:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P27797,PMC6592156:PH:pH 8.9:Rep3,pH,265,pH!U265,LOG_CONVERTED_LFQ_ABUNDANCE,6.962637966425457,0.34824281150159747,314
R3SILVER:pH:271:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:PH:pH 6.8:Rep1,pH,271,pH!K271,LOG_CONVERTED_LFQ_ABUNDANCE,5.9823675814394859,0.048442906574394463,290
R3SILVER:pH:271:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:PH:pH 7.7:Rep3,pH,271,pH!Q271,LOG_CONVERTED_LFQ_ABUNDANCE,6.1206411967836241,0.044982698961937718,290
R3SILVER:pH:271:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P52907,PMC6592156:PH:pH 8.9:Rep1,pH,271,pH!S271,LOG_CONVERTED_LFQ_ABUNDANCE,5.8426748703792999,0.027950310559006212,323
R3SILVER:pH:277:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 6.8:Rep1,pH,277,pH!K277,LOG_CONVERTED_LFQ_ABUNDANCE,6.2198065935074673,0.11764705882352941,290
R3SILVER:pH:277:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 6.8:Rep2,pH,277,pH!L277,LOG_CONVERTED_LFQ_ABUNDANCE,6.407861489234989,0.40989399293286222,284
R3SILVER:pH:277:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 6.8:Rep3,pH,277,pH!M277,LOG_CONVERTED_LFQ_ABUNDANCE,6.3234707397353791,0.24825174825174826,287
R3SILVER:pH:277:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 7.7:Rep1,pH,277,pH!O277,LOG_CONVERTED_LFQ_ABUNDANCE,6.3581166421164053,0.2687074829931973,295
R3SILVER:pH:277:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 7.7:Rep2,pH,277,pH!P277,LOG_CONVERTED_LFQ_ABUNDANCE,6.3697476169875644,0.17263843648208468,308
R3SILVER:pH:277:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 7.7:Rep3,pH,277,pH!Q277,LOG_CONVERTED_LFQ_ABUNDANCE,6.3637642382771213,0.11418685121107267,290
R3SILVER:pH:277:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 8.9:Rep1,pH,277,pH!S277,LOG_CONVERTED_LFQ_ABUNDANCE,6.5487593988840906,0.2236024844720497,323
R3SILVER:pH:277:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,Q15084,PMC6592156:PH:pH 8.9:Rep3,pH,277,pH!U277,LOG_CONVERTED_LFQ_ABUNDANCE,6.724947936489782,0.2364217252396166,314
R3SILVER:pH:292:PMC6592156:PH:pH 6.1:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.1:Rep1,pH,292,pH!G292,LOG_CONVERTED_LFQ_ABUNDANCE,5.561796414241285,0.1037344398340249,242
R3SILVER:pH:292:PMC6592156:PH:pH 6.1:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.1:Rep2,pH,292,pH!H292,LOG_CONVERTED_LFQ_ABUNDANCE,6.1390380070751416,0.10861423220973783,268
R3SILVER:pH:292:PMC6592156:PH:pH 6.1:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.1:Rep3,pH,292,pH!I292,LOG_CONVERTED_LFQ_ABUNDANCE,6.62233728290862,0.35177865612648224,254
R3SILVER:pH:292:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.8:Rep1,pH,292,pH!K292,LOG_CONVERTED_LFQ_ABUNDANCE,6.1431050347256901,0.10034602076124567,290
R3SILVER:pH:292:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.8:Rep2,pH,292,pH!L292,LOG_CONVERTED_LFQ_ABUNDANCE,6.0708749218235472,0.2756183745583039,284
R3SILVER:pH:292:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 6.8:Rep3,pH,292,pH!M292,LOG_CONVERTED_LFQ_ABUNDANCE,6.4189818201745199,0.2937062937062937,287
R3SILVER:pH:292:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 7.7:Rep1,pH,292,pH!O292,LOG_CONVERTED_LFQ_ABUNDANCE,6.5251023140373974,0.34693877551020408,295
R3SILVER:pH:292:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 7.7:Rep2,pH,292,pH!P292,LOG_CONVERTED_LFQ_ABUNDANCE,6.8888516422076176,0.38110749185667753,308
R3SILVER:pH:292:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 7.7:Rep3,pH,292,pH!Q292,LOG_CONVERTED_LFQ_ABUNDANCE,6.6186523163699,0.24567474048442905,290
R3SILVER:pH:292:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 8.9:Rep1,pH,292,pH!S292,LOG_CONVERTED_LFQ_ABUNDANCE,6.5317370295285784,0.21118012422360249,323
R3SILVER:pH:292:PMC6592156:PH:pH 8.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 8.9:Rep2,pH,292,pH!T292,LOG_CONVERTED_LFQ_ABUNDANCE,5.7150401470011616,0.013793103448275862,291
R3SILVER:pH:292:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P21796,PMC6592156:PH:pH 8.9:Rep3,pH,292,pH!U292,LOG_CONVERTED_LFQ_ABUNDANCE,6.4079016713796966,0.083067092651757185,314
R3SILVER:pH:315:PMC6592156:PH:pH 4.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 4.9:Rep1,pH,315,pH!C315,LOG_CONVERTED_LFQ_ABUNDANCE,5.4774757838002053,0.019047619047619049,211
R3SILVER:pH:315:PMC6592156:PH:pH 4.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 4.9:Rep3,pH,315,pH!E315,LOG_CONVERTED_LFQ_ABUNDANCE,5.3483418641407647,0.031818181818181815,221
R3SILVER:pH:315:PMC6592156:PH:pH 6.1:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.1:Rep1,pH,315,pH!G315,LOG_CONVERTED_LFQ_ABUNDANCE,6.173680560546928,0.28215767634854771,242
R3SILVER:pH:315:PMC6592156:PH:pH 6.1:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.1:Rep2,pH,315,pH!H315,LOG_CONVERTED_LFQ_ABUNDANCE,6.9385306039557166,0.42322097378277151,268
R3SILVER:pH:315:PMC6592156:PH:pH 6.1:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.1:Rep3,pH,315,pH!I315,LOG_CONVERTED_LFQ_ABUNDANCE,6.896798529633501,0.44664031620553357,254
R3SILVER:pH:315:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.8:Rep1,pH,315,pH!K315,LOG_CONVERTED_LFQ_ABUNDANCE,6.6402760358785189,0.35294117647058826,290
R3SILVER:pH:315:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.8:Rep2,pH,315,pH!L315,LOG_CONVERTED_LFQ_ABUNDANCE,6.3573107257590076,0.37455830388692579,284
R3SILVER:pH:315:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 6.8:Rep3,pH,315,pH!M315,LOG_CONVERTED_LFQ_ABUNDANCE,6.7606298864011372,0.3951048951048951,287
R3SILVER:pH:315:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 7.7:Rep1,pH,315,pH!O315,LOG_CONVERTED_LFQ_ABUNDANCE,6.4729824923147552,0.30952380952380953,295
R3SILVER:pH:315:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 7.7:Rep2,pH,315,pH!P315,LOG_CONVERTED_LFQ_ABUNDANCE,6.8208481230924036,0.35830618892508143,308
R3SILVER:pH:315:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 7.7:Rep3,pH,315,pH!Q315,LOG_CONVERTED_LFQ_ABUNDANCE,7.0978219790226333,0.40484429065743943,290
R3SILVER:pH:315:PMC6592156:PH:pH 8.9:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 8.9:Rep1,pH,315,pH!S315,LOG_CONVERTED_LFQ_ABUNDANCE,6.9142907459723144,0.38819875776397517,323
R3SILVER:pH:315:PMC6592156:PH:pH 8.9:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 8.9:Rep2,pH,315,pH!T315,LOG_CONVERTED_LFQ_ABUNDANCE,6.3753184680744077,0.14137931034482759,291
R3SILVER:pH:315:PMC6592156:PH:pH 8.9:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,O00151,PMC6592156:PH:pH 8.9:Rep3,pH,315,pH!U315,LOG_CONVERTED_LFQ_ABUNDANCE,6.9160027907112358,0.31948881789137379,314
R3SILVER:pH:318:PMC6592156:PH:pH 6.1:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 6.1:Rep2,pH,318,pH!H318,LOG_CONVERTED_LFQ_ABUNDANCE,5.9263794938638243,0.048689138576779027,268
R3SILVER:pH:318:PMC6592156:PH:pH 6.1:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 6.1:Rep3,pH,318,pH!I318,LOG_CONVERTED_LFQ_ABUNDANCE,6.1512656315871022,0.16600790513833993,254
R3SILVER:pH:318:PMC6592156:PH:pH 6.8:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 6.8:Rep1,pH,318,pH!K318,LOG_CONVERTED_LFQ_ABUNDANCE,6.6380508539349714,0.34602076124567471,290
R3SILVER:pH:318:PMC6592156:PH:pH 6.8:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 6.8:Rep2,pH,318,pH!L318,LOG_CONVERTED_LFQ_ABUNDANCE,4.9840495447037734,0.024734982332155476,284
R3SILVER:pH:318:PMC6592156:PH:pH 6.8:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 6.8:Rep3,pH,318,pH!M318,LOG_CONVERTED_LFQ_ABUNDANCE,6.3642437159042107,0.2762237762237762,287
R3SILVER:pH:318:PMC6592156:PH:pH 7.7:Rep1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 7.7:Rep1,pH,318,pH!O318,LOG_CONVERTED_LFQ_ABUNDANCE,6.1695397027499652,0.19727891156462585,295
R3SILVER:pH:318:PMC6592156:PH:pH 7.7:Rep2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 7.7:Rep2,pH,318,pH!P318,LOG_CONVERTED_LFQ_ABUNDANCE,6.646475668904344,0.28664495114006516,308
R3SILVER:pH:318:PMC6592156:PH:pH 7.7:Rep3,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,P11166,PMC6592156:PH:pH 7.7:Rep3,pH,318,pH!Q318,LOG_CONVERTED_LFQ_ABUNDANCE,6.4594017213095922,0.17301038062283736,290
