analysis_unit_id,source_article_doi,source_pmcid,source_license,source_asset_id,source_worksheet,source_row,source_cell_range,core_facility_code,protein_ids,gene_names,replicate_1,replicate_2,replicate_3,mean_value,cv_percent,good_center,similar_instrument,replicate_count
PMC11328176:SuppData1:3:P07437,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2980|6102|9224,Supp Data 1!P2980|Supp Data 1!P6102|Supp Data 1!P9224,3,P07437,TUBB;TUBB2B;TUBB2A,0.000672087925025574,0.00109057869335314,0.00117828449515563,0.000980317037844781,27.5943806010677,Yes,Yes,3
PMC11328176:SuppData1:3:P07951,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2993|6115|9237,Supp Data 1!P2993|Supp Data 1!P6115|Supp Data 1!P9237,3,P07951,TPM4;TPM2,0.00101654848226978,0.000326902453487939,0.000791932320744666,0.000711794418834127,49.4156433198991,Yes,Yes,3
PMC11328176:SuppData1:3:P07996,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2983|6105|9227,Supp Data 1!P2983|Supp Data 1!P6105|Supp Data 1!P9227,3,P07996,THBS1,0.00374081751105148,0.00296633486588446,0.00251334550726813,0.00307349929473469,20.1956556017282,Yes,Yes,3
PMC11328176:SuppData1:3:P08514,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,603|3725|6847,Supp Data 1!P603|Supp Data 1!P3725|Supp Data 1!P6847,3,P08514,ITGA2B,0.00385401744794298,0.00354543491138068,0.00419500213758571,0.00386481816563646,8.40707799025757,Yes,Yes,3
PMC11328176:SuppData1:3:P08567,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,604|3726|6848,Supp Data 1!P604|Supp Data 1!P3726|Supp Data 1!P6848,3,P08567,PLEK,6.10507594322732e-05,8.99671578519791e-05,7.41723996741664e-05,7.50634389861396e-05,19.288720771307,Yes,Yes,3
PMC11328176:SuppData1:3:P08603,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,605|3727|6849,Supp Data 1!P605|Supp Data 1!P3727|Supp Data 1!P6849,3,P08603,CFH,0.000128499870724965,8.99456566126661e-05,5.02493343026544e-05,8.95649538800953e-05,43.6852313669388,Yes,Yes,3
PMC11328176:SuppData1:3:P0C0L4,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,606|3728|6850,Supp Data 1!P606|Supp Data 1!P3728|Supp Data 1!P6850,3,P0C0L4,C4A,4.21917151910693e-05,0.000118911409507134,0.000178066721090693,0.000113056615262966,60.2587035023981,Yes,Yes,3
PMC11328176:SuppData1:3:P0C0L5,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,607|3729|6851,Supp Data 1!P607|Supp Data 1!P3729|Supp Data 1!P6851,3,P0C0L5,C4B,0.00451212121169647,0.00391334500629166,0.00628781631498972,0.00490442751099261,25.1791133249628,Yes,Yes,3
PMC11328176:SuppData1:3:P0CF74,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2989|6111|9233,Supp Data 1!P2989|Supp Data 1!P6111|Supp Data 1!P9233,3,P0CF74,IGLC6;IGLC7,0.00665541684678918,0.00941300366856308,0.00812589794541,0.00806477282025409,17.1090897371395,Yes,Yes,3
PMC11328176:SuppData1:3:P0CG04,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2958|6080|9202,Supp Data 1!P2958|Supp Data 1!P6080|Supp Data 1!P9202,3,P0CG04,IGLC1;IGLL5,0.000984241372519088,0.00117180559742439,0.000994288856458049,0.00105011194213384,10.0474493391131,Yes,Yes,3
PMC11328176:SuppData1:3:P0DJI8,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,608|3730|6852,Supp Data 1!P608|Supp Data 1!P3730|Supp Data 1!P6852,3,P0DJI8,SAA1,0.00417850218539182,0.00640904163388091,0.00545519005976141,0.00534757795967805,20.9282923662535,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOX2,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2985|6107|9229,Supp Data 1!P2985|Supp Data 1!P6107|Supp Data 1!P9229,3,P0DOX2,IGHA2,1.69364939201264e-05,1.68462210017189e-05,1.33681859638331e-05,1.57169669618928e-05,12.945275899206,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOX5,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2972|6094|9216,Supp Data 1!P2972|Supp Data 1!P6094|Supp Data 1!P9216,3,P0DOX5,IGHG1,0.0156022352979758,0.0170337595890599,0.0176496612475429,0.0167618853781929,6.26683892526413,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOX6,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2975|6097|9219,Supp Data 1!P2975|Supp Data 1!P6097|Supp Data 1!P9219,3,P0DOX6,IGHM,0.0335293645928203,0.0209183168249379,0.0292169091952125,0.0278881968709902,22.9834142091063,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOX7,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,609|3731|6853,Supp Data 1!P609|Supp Data 1!P3731|Supp Data 1!P6853,3,P0DOX7,NA,0.000350212984392674,0.000216230796690857,0.000261317629385052,0.000275920470156195,24.7079627880439,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOX8,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2957|6079|9201,Supp Data 1!P2957|Supp Data 1!P6079|Supp Data 1!P9201,3,P0DOX8,IGLC1;IGLL5,0.000984241372519088,0.00117180559742439,0.000994288856458049,0.00105011194213384,10.0474493391131,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOY2,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2988|6110|9232,Supp Data 1!P2988|Supp Data 1!P6110|Supp Data 1!P9232,3,P0DOY2,IGLC6;IGLC7,0.00665541684678918,0.00941300366856308,0.00812589794541,0.00806477282025409,17.1090897371395,Yes,Yes,3
PMC11328176:SuppData1:3:P0DOY3,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2987|6109|9231,Supp Data 1!P2987|Supp Data 1!P6109|Supp Data 1!P9231,3,P0DOY3,IGLC6;IGLC7,0.00665541684678918,0.00941300366856308,0.00812589794541,0.00806477282025409,17.1090897371395,Yes,Yes,3
PMC11328176:SuppData1:3:P0DP02,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2951|6073|9195,Supp Data 1!P2951|Supp Data 1!P6073|Supp Data 1!P9195,3,P0DP02,IGHV3-66;IGHV3-74;IGHV3-23,0.000805676899541627,0.000865986303596124,0.000872664024917521,0.000848109076018424,4.35070397726654,Yes,Yes,3
PMC11328176:SuppData1:3:P0DP03,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2950|6072|9194,Supp Data 1!P2950|Supp Data 1!P6072|Supp Data 1!P9194,3,P0DP03,IGHV3-66;IGHV3-74;IGHV3-23,0.000805676899541627,0.000865986303596124,0.000872664024917521,0.000848109076018424,4.35070397726654,Yes,Yes,3
PMC11328176:SuppData1:3:P0DPH7,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3002|6124|9246,Supp Data 1!P3002|Supp Data 1!P6124|Supp Data 1!P9246,3,P0DPH7,TUBA1A;TUBA1C;TUBA3E,0.0012737983292479,0.00242103954664141,0.00242593498286617,0.00204025761958516,32.5340154641261,Yes,Yes,3
PMC11328176:SuppData1:3:P0DPH8,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3001|6123|9245,Supp Data 1!P3001|Supp Data 1!P6123|Supp Data 1!P9245,3,P0DPH8,TUBA1A;TUBA1C;TUBA3E,0.0012737983292479,0.00242103954664141,0.00242593498286617,0.00204025761958516,32.5340154641261,Yes,Yes,3
PMC11328176:SuppData1:3:P10909,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,610|3732|6854,Supp Data 1!P610|Supp Data 1!P3732|Supp Data 1!P6854,3,P10909,CLU,0.0348059902019521,0.0328049186251298,0.0253326479567072,0.0309811855945964,16.1163963539017,Yes,Yes,3
PMC11328176:SuppData1:3:P11277,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,611|3733|6855,Supp Data 1!P611|Supp Data 1!P3733|Supp Data 1!P6855,3,P11277,SPTB,0.00190352055262801,0.00159706427563626,0.00145832625563912,0.00165297036130113,13.7813533586269,Yes,Yes,3
PMC11328176:SuppData1:3:P12259,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,612|3734|6856,Supp Data 1!P612|Supp Data 1!P3734|Supp Data 1!P6856,3,P12259,F5,0.000470220141312427,0.000468798687820647,0.000380411539575604,0.000439810122902893,11.6972277469824,Yes,Yes,3
PMC11328176:SuppData1:3:P12814,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,613|3735|6857,Supp Data 1!P613|Supp Data 1!P3735|Supp Data 1!P6857,3,P12814,ACTN1,0.00124411189046656,0.00031925756839888,0.000597484914249959,0.000720284791038465,65.8764992866746,Yes,Yes,3
PMC11328176:SuppData1:3:P13224,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,614|3736|6858,Supp Data 1!P614|Supp Data 1!P3736|Supp Data 1!P6858,3,P13224,GP1BB,0.000505126173725657,0.00049285618558528,0.00044040374935282,0.000479462036221252,7.16997854219203,Yes,Yes,3
PMC11328176:SuppData1:3:P13645,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2965|6087|9209,Supp Data 1!P2965|Supp Data 1!P6087|Supp Data 1!P9209,3,P13645,KRT10,0.00124237202592259,0.00074823118295871,0.00133283473870279,0.0011078126491947,28.4050225612515,Yes,Yes,3
PMC11328176:SuppData1:3:P13929,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,615|3737|6859,Supp Data 1!P615|Supp Data 1!P3737|Supp Data 1!P6859,3,P13929,ENO3,0.000247713214446536,0.000152240719468841,0.000137536827805656,0.000179163587240344,33.3880481378737,Yes,Yes,3
PMC11328176:SuppData1:3:P14770,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,616|3738|6860,Supp Data 1!P616|Supp Data 1!P3738|Supp Data 1!P6860,3,P14770,GP9,0.000142647144298053,0.000197680005216937,0.0003316327174462,0.000223986622320396,43.3956217105028,Yes,Yes,3
PMC11328176:SuppData1:3:P16157,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,617|3739|6861,Supp Data 1!P617|Supp Data 1!P3739|Supp Data 1!P6861,3,P16157,ANK1,0.00284968063994114,0.00180825422622152,0.00186467973905198,0.00217420486840488,26.9367032856437,Yes,Yes,3
PMC11328176:SuppData1:3:P16452,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,618|3740|6862,Supp Data 1!P618|Supp Data 1!P3740|Supp Data 1!P6862,3,P16452,EPB42,0.000524362551089833,0.000328813674760204,0.000599746339345077,0.000484307521731705,28.8736295369596,Yes,Yes,3
PMC11328176:SuppData1:3:P18206,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,619|3741|6863,Supp Data 1!P619|Supp Data 1!P3741|Supp Data 1!P6863,3,P18206,VCL,0.000633604296143823,0.000481579980078918,0.000586798801883393,0.000567327692702045,13.7240039117185,Yes,Yes,3
PMC11328176:SuppData1:3:P19105,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2966|6088|9210,Supp Data 1!P2966|Supp Data 1!P6088|Supp Data 1!P9210,3,P19105,MYL12A;MYL12B,0.000104748544869209,0.000397486244099268,0.000380622449688102,0.00029428574621886,55.8506347575226,Yes,Yes,3
PMC11328176:SuppData1:3:P19823,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,620|3742|6864,Supp Data 1!P620|Supp Data 1!P3742|Supp Data 1!P6864,3,P19823,ITIH2,0.000625492177707602,0.00116558218315658,0.000790971508009953,0.000860681956291378,32.1502004944961,Yes,Yes,3
PMC11328176:SuppData1:3:P19827,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,621|3743|6865,Supp Data 1!P621|Supp Data 1!P3743|Supp Data 1!P6865,3,P19827,ITIH1,0.000349223436433296,0.000280842020826358,0.000519858275622214,0.000383307910960623,32.1150631987121,Yes,Yes,3
PMC11328176:SuppData1:3:P21333,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,622|3744|6866,Supp Data 1!P622|Supp Data 1!P3744|Supp Data 1!P6866,3,P21333,FLNA,0.0220854055549127,0.0208705362931313,0.0198372678032863,0.0209310698837768,5.37617364222153,Yes,Yes,3
PMC11328176:SuppData1:3:P22105,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,623|3745|6867,Supp Data 1!P623|Supp Data 1!P3745|Supp Data 1!P6867,3,P22105,TNXB,4.60215920184648e-05,0.000108410443129334,0.000563047979770421,0.00023916000497274,118.00655400324,Yes,Yes,3
PMC11328176:SuppData1:3:P23528,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,624|3746|6868,Supp Data 1!P624|Supp Data 1!P3746|Supp Data 1!P6868,3,P23528,CFL1,0.000106457961783652,0.000110813803879207,0.000187346766040606,0.000134872843901155,33.7324456842927,Yes,Yes,3
PMC11328176:SuppData1:3:P24844,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,625|3747|6869,Supp Data 1!P625|Supp Data 1!P3747|Supp Data 1!P6869,3,P24844,MYL9,4.6418498617556e-05,5.02758700802202e-05,6.09284163321377e-05,5.25409283433046e-05,14.3040303936953,Yes,Yes,3
PMC11328176:SuppData1:3:P27105,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,626|3748|6870,Supp Data 1!P626|Supp Data 1!P3748|Supp Data 1!P6870,3,P27105,STOM,0.00286914537452671,0.0017742105973093,0.001916352716614,0.00218656956281667,27.2291856263125,Yes,Yes,3
PMC11328176:SuppData1:3:P27169,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,627|3749|6871,Supp Data 1!P627|Supp Data 1!P3749|Supp Data 1!P6871,3,P27169,PON1,0.00050818181083099,0.000775967781672453,0.000873249886341127,0.000719133159614856,26.2891105017353,Yes,Yes,3
PMC11328176:SuppData1:3:P35579,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,628|3750|6872,Supp Data 1!P628|Supp Data 1!P3750|Supp Data 1!P6872,3,P35579,MYH9,0.0126575145573208,0.0147617953016551,0.0139540473874388,0.0137911190821382,7.69741382725404,Yes,Yes,3
PMC11328176:SuppData1:3:P48059,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,629|3751|6873,Supp Data 1!P629|Supp Data 1!P3751|Supp Data 1!P6873,3,P48059,LIMS1,0.000172561940300793,0.000141717057338434,0.000118988455134302,0.000144422484257843,18.6183018796231,Yes,Yes,3
PMC11328176:SuppData1:3:P55056,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,630|3752|6874,Supp Data 1!P630|Supp Data 1!P3752|Supp Data 1!P6874,3,P55056,APOC4,0.0129848265746536,0.00500345783945968,0.00772212225226101,0.00857013555545808,47.3469431515143,Yes,Yes,3
PMC11328176:SuppData1:3:P60660,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,631|3753|6875,Supp Data 1!P631|Supp Data 1!P3753|Supp Data 1!P6875,3,P60660,MYL6,0.0019993218440799,0.00198635615853069,0.00199532683651603,0.00199366827970887,0.333057268337791,Yes,Yes,3
PMC11328176:SuppData1:3:P60709,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,632|3754|6876,Supp Data 1!P632|Supp Data 1!P3754|Supp Data 1!P6876,3,P60709,ACTB,0.0114439590379074,0.0177337443800267,0.0136786925183441,0.0142854653120928,22.319831452112,Yes,Yes,3
PMC11328176:SuppData1:3:P62736,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2997|6119|9241,Supp Data 1!P2997|Supp Data 1!P6119|Supp Data 1!P9241,3,P62736,ACTA1;ACTC1;ACTG2;ACTA2,0.00157544734455725,0.00172762457879785,0.00175278020714331,0.00168528404349947,5.69336338297505,Yes,Yes,3
PMC11328176:SuppData1:3:P63104,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,633|3755|6877,Supp Data 1!P633|Supp Data 1!P3755|Supp Data 1!P6877,3,P63104,YWHAZ,3.26115860458806e-05,0.000108912138713304,4.09306224987833e-05,6.08181157526559e-05,68.8246072749446,Yes,Yes,3
PMC11328176:SuppData1:3:P63267,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2996|6118|9240,Supp Data 1!P2996|Supp Data 1!P6118|Supp Data 1!P9240,3,P63267,ACTA1;ACTC1;ACTG2;ACTA2,0.00157544734455725,0.00172762457879785,0.00175278020714331,0.00168528404349947,5.69336338297505,Yes,Yes,3
PMC11328176:SuppData1:3:P67936,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2991|6113|9235,Supp Data 1!P2991|Supp Data 1!P6113|Supp Data 1!P9235,3,P67936,TPM4;TPM2,0.00101654848226978,0.000326902453487939,0.000791932320744666,0.000711794418834127,49.4156433198991,Yes,Yes,3
PMC11328176:SuppData1:3:P68032,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2995|6117|9239,Supp Data 1!P2995|Supp Data 1!P6117|Supp Data 1!P9239,3,P68032,ACTA1;ACTC1;ACTG2;ACTA2,0.00157544734455725,0.00172762457879785,0.00175278020714331,0.00168528404349947,5.69336338297505,Yes,Yes,3
PMC11328176:SuppData1:3:P68133,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2994|6116|9238,Supp Data 1!P2994|Supp Data 1!P6116|Supp Data 1!P9238,3,P68133,ACTA1;ACTC1;ACTG2;ACTA2,0.00157544734455725,0.00172762457879785,0.00175278020714331,0.00168528404349947,5.69336338297505,Yes,Yes,3
PMC11328176:SuppData1:3:P68363,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,634|3756|6878,Supp Data 1!P634|Supp Data 1!P3756|Supp Data 1!P6878,3,P68363,TUBA1B,0.000155728750837965,0.000207773642561085,0.000253478803537209,0.000205660398978753,23.7815734141509,Yes,Yes,3
PMC11328176:SuppData1:3:P68366,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,635|3757|6879,Supp Data 1!P635|Supp Data 1!P3757|Supp Data 1!P6879,3,P68366,TUBA4A,0.00048913029407461,0.000310250938153332,0.000131959427052931,0.000310446886426958,57.5253036649606,Yes,Yes,3
PMC11328176:SuppData1:3:P68371,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2998|6120|9242,Supp Data 1!P2998|Supp Data 1!P6120|Supp Data 1!P9242,3,P68371,TUBB4B;TUBB4A,0.000241514947008672,0.000280232819045824,0.000128116176114078,0.000216621314056191,36.4944014092226,Yes,Yes,3
PMC11328176:SuppData1:3:P68871,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,636|3758|6880,Supp Data 1!P636|Supp Data 1!P3758|Supp Data 1!P6880,3,P68871,HBB,0.00167451088202906,0.00276493992431956,0.00199884200505767,0.00214609760380209,26.0906298446371,Yes,Yes,3
PMC11328176:SuppData1:3:P69905,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,637|3759|6881,Supp Data 1!P637|Supp Data 1!P3759|Supp Data 1!P6881,3,P69905,HBA1,0.000199181867823406,2.80435886306002e-05,3.7206887290346e-05,8.81441145814508e-05,109.21954440252,Yes,Yes,3
PMC11328176:SuppData1:3:Q08722,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,638|3760|6882,Supp Data 1!P638|Supp Data 1!P3760|Supp Data 1!P6882,3,Q08722,CD47,0.000225127597835234,9.06635591030605e-05,3.00218827912466e-05,0.00011527101324318,86.6249157616552,Yes,Yes,3
PMC11328176:SuppData1:3:Q13201,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,639|3761|6883,Supp Data 1!P639|Supp Data 1!P3761|Supp Data 1!P6883,3,Q13201,MMRN1,8.3728806347473e-05,0.000223421766727753,9.85664976302574e-05,0.000135239023568494,56.7351055762745,Yes,Yes,3
PMC11328176:SuppData1:3:Q13885,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2982|6104|9226,Supp Data 1!P2982|Supp Data 1!P6104|Supp Data 1!P9226,3,Q13885,TUBB;TUBB2B;TUBB2A,0.000672087925025574,0.00109057869335314,0.00117828449515563,0.000980317037844781,27.5943806010677,Yes,Yes,3
PMC11328176:SuppData1:3:Q14624,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,640|3762|6884,Supp Data 1!P640|Supp Data 1!P3762|Supp Data 1!P6884,3,Q14624,ITIH4,0.000569675148306633,0.00138850225430036,0.000766611390016431,0.000908262930874476,47.0565448363644,Yes,Yes,3
PMC11328176:SuppData1:3:Q6PEY2,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3004|6126|9248,Supp Data 1!P3004|Supp Data 1!P6126|Supp Data 1!P9248,3,Q6PEY2,TUBA1A;TUBA1C;TUBA3E,0.0012737983292479,0.00242103954664141,0.00242593498286617,0.00204025761958516,32.5340154641261,Yes,Yes,3
PMC11328176:SuppData1:3:Q71U36,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3000|6122|9244,Supp Data 1!P3000|Supp Data 1!P6122|Supp Data 1!P9244,3,Q71U36,TUBA1A;TUBA1C;TUBA3E,0.0012737983292479,0.00242103954664141,0.00242593498286617,0.00204025761958516,32.5340154641261,Yes,Yes,3
PMC11328176:SuppData1:3:Q7Z406,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,641|3763|6885,Supp Data 1!P641|Supp Data 1!P3763|Supp Data 1!P6885,3,Q7Z406,MYH14,0.000421079842098911,0.000407078185859447,0.000550217614593458,0.000459458547517272,17.1747423484888,Yes,Yes,3
PMC11328176:SuppData1:3:Q93084,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,642|3764|6886,Supp Data 1!P642|Supp Data 1!P3764|Supp Data 1!P6886,3,Q93084,ATP2A3,0.000115070291276262,0.000392684300652703,0.000413852509635013,0.000307202367187992,54.2728711310098,Yes,Yes,3
PMC11328176:SuppData1:3:Q9BQE3,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3003|6125|9247,Supp Data 1!P3003|Supp Data 1!P6125|Supp Data 1!P9247,3,Q9BQE3,TUBA1A;TUBA1C;TUBA3E,0.0012737983292479,0.00242103954664141,0.00242593498286617,0.00204025761958516,32.5340154641261,Yes,Yes,3
PMC11328176:SuppData1:3:Q9BVA1,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,2981|6103|9225,Supp Data 1!P2981|Supp Data 1!P6103|Supp Data 1!P9225,3,Q9BVA1,TUBB;TUBB2B;TUBB2A,0.000672087925025574,0.00109057869335314,0.00117828449515563,0.000980317037844781,27.5943806010677,Yes,Yes,3
PMC11328176:SuppData1:3:Q9H4B7,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,3005|6127|9249,Supp Data 1!P3005|Supp Data 1!P6127|Supp Data 1!P9249,3,Q9H4B7,TUBB1,0.00174780267594344,0.00124133821633598,0.00153284782872175,0.00150732957366706,16.8639101739574,Yes,Yes,3
PMC11328176:SuppData1:3:Q9ULV4,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,643|3765|6887,Supp Data 1!P643|Supp Data 1!P3765|Supp Data 1!P6887,3,Q9ULV4,CORO1C,2.92308117538952e-05,3.00539545063637e-05,2.36348215510981e-05,2.76398626037856e-05,12.636823485623,Yes,Yes,3
PMC11328176:SuppData1:3:Q9Y490,10.1021/acs.nanolett.4c02076,PMC11328176,CC-BY-4.0,nl4c02076_si_002.xlsx,Supp Data 1,644|3766|6888,Supp Data 1!P644|Supp Data 1!P3766|Supp Data 1!P6888,3,Q9Y490,TLN1,0.0064418484740179,0.00593505875835924,0.00727885949916099,0.00655192224384604,10.3577079881531,Yes,Yes,3
