source_id,laboratory_anchor,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,canonical_accession,sample_phase,measurement_batch_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,S184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,NORMALIZED_ABUNDANCE,0.00026454137706025214,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,T184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,NORMALIZED_ABUNDANCE,0.00096962061356236457,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,U184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,NORMALIZED_ABUNDANCE,0.0044883393591274856,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,V184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,NORMALIZED_ABUNDANCE,0.0014932090569714064,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,W184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,NORMALIZED_ABUNDANCE,0.0023165826133805158,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,X184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,NORMALIZED_ABUNDANCE,0.0018866521969554946,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,184,Y184,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,P61026,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,NORMALIZED_ABUNDANCE,0.0033894468990868952,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,C226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,NORMALIZED_ABUNDANCE,0.0014329558770413838,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,D226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,NORMALIZED_ABUNDANCE,0.00051652290553068348,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,E226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,NORMALIZED_ABUNDANCE,0.0011249565309407127,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,F226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,NORMALIZED_ABUNDANCE,0.00013777109611127846,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,G226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,NORMALIZED_ABUNDANCE,0.0013066847138002336,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,H226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,NORMALIZED_ABUNDANCE,0.0012160493266557915,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,I226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,NORMALIZED_ABUNDANCE,0.00096779883327701886,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,J226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,NORMALIZED_ABUNDANCE,0.00063306770714215946,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,K226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,NORMALIZED_ABUNDANCE,0.00090945526237093172,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,L226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,NORMALIZED_ABUNDANCE,0.00062165088632049862,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,M226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,NORMALIZED_ABUNDANCE,0.00052206427479346959,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,N226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,NORMALIZED_ABUNDANCE,0.0027591981916573159,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,O226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,NORMALIZED_ABUNDANCE,0.0015351413192885468,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,P226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,NORMALIZED_ABUNDANCE,0.00053673854071133306,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,Q226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,NORMALIZED_ABUNDANCE,0.0051329242760533352,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,R226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,NORMALIZED_ABUNDANCE,0.00017934642450312478,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,S226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,NORMALIZED_ABUNDANCE,0.00050507590974093472,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,T226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,NORMALIZED_ABUNDANCE,0.00063512163471286744,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,U226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,NORMALIZED_ABUNDANCE,0.001118382317190114,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,V226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,NORMALIZED_ABUNDANCE,0.00049936429801260339,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,W226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,NORMALIZED_ABUNDANCE,0.0013122207245298233,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,X226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,NORMALIZED_ABUNDANCE,0.00049254219162098481,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,226,Y226,ITB1_HUMAN;C9JPK5_HUMAN,P05556,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,NORMALIZED_ABUNDANCE,0.00090395099793689115,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,C257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,NORMALIZED_ABUNDANCE,0.0004671316875080201,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,D257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,NORMALIZED_ABUNDANCE,0.00052220021835388804,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,E257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,NORMALIZED_ABUNDANCE,0.0010203403141412761,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,F257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,NORMALIZED_ABUNDANCE,4.7460600446000005e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,G257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,NORMALIZED_ABUNDANCE,0.0002166169063685636,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,H257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,NORMALIZED_ABUNDANCE,0.00021080680153569064,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,I257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,NORMALIZED_ABUNDANCE,0.00015929909466593257,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,J257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,NORMALIZED_ABUNDANCE,6.8553548693560929e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,K257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,NORMALIZED_ABUNDANCE,0.00012607419059602778,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,L257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,NORMALIZED_ABUNDANCE,0.0001546721736344846,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,M257,1433B_HUMAN;1433G_HUMAN,P61981,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,NORMALIZED_ABUNDANCE,3.2230683243750383e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,N257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,NORMALIZED_ABUNDANCE,0.00077742438271489502,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,O257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,NORMALIZED_ABUNDANCE,0.00034122689716728212,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,P257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,NORMALIZED_ABUNDANCE,0.00015508474230954713,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,Q257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,NORMALIZED_ABUNDANCE,0.0013531114742997526,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,R257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,NORMALIZED_ABUNDANCE,0.00060311495783328727,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,S257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,NORMALIZED_ABUNDANCE,6.9848469439015858e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,T257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,NORMALIZED_ABUNDANCE,9.8991308375992495e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,U257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,NORMALIZED_ABUNDANCE,0.00037474404975223493,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,V257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,NORMALIZED_ABUNDANCE,0.00011176190714215153,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,W257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,NORMALIZED_ABUNDANCE,0.00018440794889622655,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,X257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,NORMALIZED_ABUNDANCE,6.7441347069186576e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,257,Y257,1433B_HUMAN;1433G_HUMAN,P61981,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,NORMALIZED_ABUNDANCE,8.7454296088500296e-05,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,C301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,NORMALIZED_ABUNDANCE,0.14079436921264196,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,D301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,NORMALIZED_ABUNDANCE,0.72868682867824008,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,E301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,NORMALIZED_ABUNDANCE,0.090049586596851708,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,F301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,NORMALIZED_ABUNDANCE,0.038056755294866206,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,G301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,NORMALIZED_ABUNDANCE,0.46137185412888038,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,H301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,NORMALIZED_ABUNDANCE,0.26199677052173292,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,I301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,NORMALIZED_ABUNDANCE,0.32213744766569302,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,J301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,NORMALIZED_ABUNDANCE,0.060099306789791536,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,K301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,NORMALIZED_ABUNDANCE,0.14968072320414999,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,L301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,NORMALIZED_ABUNDANCE,0.13169526049361935,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,M301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,before exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,NORMALIZED_ABUNDANCE,0.033341294915811961,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,N301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,NORMALIZED_ABUNDANCE,0.13914253270291463,POSITIVE_FINITE,true
EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,blood_proteomics_xlsx,sGO 0h v 6h,301,O301,K2C1_HUMAN;H6VRF9_HUMAN;H6VRG3_HUMAN;F8VP67_HUMAN;Q969I0_HUMAN,P04264,after exposure,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,NORMALIZED_ABUNDANCE,0.12803068633914144,POSITIVE_FINITE,true
