source_id,canonical_accession,source_identifier,source_analysis_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:709,supplementary_data_1_xlsx,Final Prot,709,Final Prot!A709:K709
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:744,supplementary_data_1_xlsx,Final Prot,744,Final Prot!A744:K744
PMC9633814_MSU_MULTICORE,P53396,P53396,PMC9633814:Final Prot:749,supplementary_data_1_xlsx,Final Prot,749,Final Prot!A749:K749
PMC9633814_MSU_MULTICORE,P53396,P53396-2,PMC9633814:Final Prot:750,supplementary_data_1_xlsx,Final Prot,750,Final Prot!A750:K750
PMC9633814_MSU_MULTICORE,P53396,P53396-3,PMC9633814:Final Prot:751,supplementary_data_1_xlsx,Final Prot,751,Final Prot!A751:K751
PMC9633814_MSU_MULTICORE,Q15365,Q15365,PMC9633814:Final Prot:769,supplementary_data_1_xlsx,Final Prot,769,Final Prot!A769:K769
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3,PMC9633814:Final Prot:865,supplementary_data_1_xlsx,Final Prot,865,Final Prot!A865:K865
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99,PMC9633814:Final Prot:866,supplementary_data_1_xlsx,Final Prot,866,Final Prot!A866:K866
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99-2,PMC9633814:Final Prot:867,supplementary_data_1_xlsx,Final Prot,867,Final Prot!A867:K867
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99-3,PMC9633814:Final Prot:868,supplementary_data_1_xlsx,Final Prot,868,Final Prot!A868:K868
PMC9633814_MSU_MULTICORE,Q15942,Q15942-2,PMC9633814:Final Prot:906,supplementary_data_1_xlsx,Final Prot,906,Final Prot!A906:K906
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:963,supplementary_data_1_xlsx,Final Prot,963,Final Prot!A963:K963
PMC9633814_MSU_MULTICORE,P63000,P63000-2,PMC9633814:Final Prot:964,supplementary_data_1_xlsx,Final Prot,964,Final Prot!A964:K964
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:1008,supplementary_data_1_xlsx,Final Prot,1008,Final Prot!A1008:K1008
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:1027,supplementary_data_1_xlsx,Final Prot,1027,Final Prot!A1027:K1027
PMC9633814_MSU_MULTICORE,P26641,P26641-2,PMC9633814:Final Prot:1028,supplementary_data_1_xlsx,Final Prot,1028,Final Prot!A1028:K1028
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:1083,supplementary_data_1_xlsx,Final Prot,1083,Final Prot!A1083:K1083
PMC9633814_MSU_MULTICORE,Q16643,Q16643-2,PMC9633814:Final Prot:1084,supplementary_data_1_xlsx,Final Prot,1084,Final Prot!A1084:K1084
PMC9633814_MSU_MULTICORE,Q16643,Q16643-3,PMC9633814:Final Prot:1085,supplementary_data_1_xlsx,Final Prot,1085,Final Prot!A1085:K1085
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576-2,PMC9633814:Final Prot:1091,supplementary_data_1_xlsx,Final Prot,1091,Final Prot!A1091:K1091
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576-3,PMC9633814:Final Prot:1092,supplementary_data_1_xlsx,Final Prot,1092,Final Prot!A1092:K1092
PMC9633814_MSU_MULTICORE,P38646,P38646,PMC9633814:Final Prot:1157,supplementary_data_1_xlsx,Final Prot,1157,Final Prot!A1157:K1157
PMC9633814_MSU_MULTICORE,P05023,P05023,PMC9633814:Final Prot:1234,supplementary_data_1_xlsx,Final Prot,1234,Final Prot!A1234:K1234
PMC9633814_MSU_MULTICORE,P05023,P05023-3,PMC9633814:Final Prot:1235,supplementary_data_1_xlsx,Final Prot,1235,Final Prot!A1235:K1235
PMC9633814_MSU_MULTICORE,P05023,P05023-4,PMC9633814:Final Prot:1236,supplementary_data_1_xlsx,Final Prot,1236,Final Prot!A1236:K1236
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:1279,supplementary_data_1_xlsx,Final Prot,1279,Final Prot!A1279:K1279
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:1284,supplementary_data_1_xlsx,Final Prot,1284,Final Prot!A1284:K1284
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:1292,supplementary_data_1_xlsx,Final Prot,1292,Final Prot!A1292:K1292
PMC9633814_MSU_MULTICORE,P06576,P06576,PMC9633814:Final Prot:1304,supplementary_data_1_xlsx,Final Prot,1304,Final Prot!A1304:K1304
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576,PMC9633814:Final Prot:1318,supplementary_data_1_xlsx,Final Prot,1318,Final Prot!A1318:K1318
PMC9633814_MSU_MULTICORE,P04004,P04004,PMC9633814:Final Prot:1321,supplementary_data_1_xlsx,Final Prot,1321,Final Prot!A1321:K1321
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:1324,supplementary_data_1_xlsx,Final Prot,1324,Final Prot!A1324:K1324
PMC9633814_MSU_MULTICORE,P55072,P55072,PMC9633814:Final Prot:1326,supplementary_data_1_xlsx,Final Prot,1326,Final Prot!A1326:K1326
PMC9633814_MSU_MULTICORE,P11021,P11021,PMC9633814:Final Prot:1333,supplementary_data_1_xlsx,Final Prot,1333,Final Prot!A1333:K1333
PMC9633814_MSU_MULTICORE,Q9BSJ8,Q9BSJ8,PMC9633814:Final Prot:1335,supplementary_data_1_xlsx,Final Prot,1335,Final Prot!A1335:K1335
PMC9633814_MSU_MULTICORE,Q27J81,Q27J81,PMC9633814:Final Prot:1338,supplementary_data_1_xlsx,Final Prot,1338,Final Prot!A1338:K1338
PMC9633814_MSU_MULTICORE,P26038,P26038,PMC9633814:Final Prot:1346,supplementary_data_1_xlsx,Final Prot,1346,Final Prot!A1346:K1346
PMC9633814_MSU_MULTICORE,P30101,P30101,PMC9633814:Final Prot:1360,supplementary_data_1_xlsx,Final Prot,1360,Final Prot!A1360:K1360
PMC9633814_MSU_MULTICORE,P10809,P10809,PMC9633814:Final Prot:1362,supplementary_data_1_xlsx,Final Prot,1362,Final Prot!A1362:K1362
PMC9633814_MSU_MULTICORE,Q9HDC9,Q9HDC9,PMC9633814:Final Prot:1372,supplementary_data_1_xlsx,Final Prot,1372,Final Prot!A1372:K1372
PMC9633814_MSU_MULTICORE,P16615,P16615,PMC9633814:Final Prot:1376,supplementary_data_1_xlsx,Final Prot,1376,Final Prot!A1376:K1376
PMC9633814_MSU_MULTICORE,P04844,P04844,PMC9633814:Final Prot:1381,supplementary_data_1_xlsx,Final Prot,1381,Final Prot!A1381:K1381
PMC9633814_MSU_MULTICORE,O00187,O00187,PMC9633814:Final Prot:1388,supplementary_data_1_xlsx,Final Prot,1388,Final Prot!A1388:K1388
PMC9633814_MSU_MULTICORE,P05556,P05556,PMC9633814:Final Prot:1392,supplementary_data_1_xlsx,Final Prot,1392,Final Prot!A1392:K1392
PMC9633814_MSU_MULTICORE,P05023,P05023,PMC9633814:Final Prot:1401,supplementary_data_1_xlsx,Final Prot,1401,Final Prot!A1401:K1401
PMC9633814_MSU_MULTICORE,O75083,O75083,PMC9633814:Final Prot:1402,supplementary_data_1_xlsx,Final Prot,1402,Final Prot!A1402:K1402
PMC9633814_MSU_MULTICORE,P11166,P11166,PMC9633814:Final Prot:1409,supplementary_data_1_xlsx,Final Prot,1409,Final Prot!A1409:K1409
PMC9633814_MSU_MULTICORE,P52907,P52907,PMC9633814:Final Prot:1410,supplementary_data_1_xlsx,Final Prot,1410,Final Prot!A1410:K1410
PMC9633814_MSU_MULTICORE,P00387,P00387,PMC9633814:Final Prot:1413,supplementary_data_1_xlsx,Final Prot,1413,Final Prot!A1413:K1413
PMC9633814_MSU_MULTICORE,P13796,P13796,PMC9633814:Final Prot:1419,supplementary_data_1_xlsx,Final Prot,1419,Final Prot!A1419:K1419
PMC9633814_MSU_MULTICORE,P30041,P30041,PMC9633814:Final Prot:1426,supplementary_data_1_xlsx,Final Prot,1426,Final Prot!A1426:K1426
PMC9633814_MSU_MULTICORE,Q15942,Q15942,PMC9633814:Final Prot:1436,supplementary_data_1_xlsx,Final Prot,1436,Final Prot!A1436:K1436
PMC9633814_MSU_MULTICORE,P53396,P53396,PMC9633814:Final Prot:1450,supplementary_data_1_xlsx,Final Prot,1450,Final Prot!A1450:K1450
PMC9633814_MSU_MULTICORE,Q70J99,Q70J99,PMC9633814:Final Prot:1456,supplementary_data_1_xlsx,Final Prot,1456,Final Prot!A1456:K1456
PMC9633814_MSU_MULTICORE,Q9NQC3,Q9NQC3,PMC9633814:Final Prot:1462,supplementary_data_1_xlsx,Final Prot,1462,Final Prot!A1462:K1462
PMC9633814_MSU_MULTICORE,Q9NY65,Q9NY65,PMC9633814:Final Prot:1464,supplementary_data_1_xlsx,Final Prot,1464,Final Prot!A1464:K1464
PMC9633814_MSU_MULTICORE,P27348,P27348,PMC9633814:Final Prot:1472,supplementary_data_1_xlsx,Final Prot,1472,Final Prot!A1472:K1472
PMC9633814_MSU_MULTICORE,O00151,O00151,PMC9633814:Final Prot:1478,supplementary_data_1_xlsx,Final Prot,1478,Final Prot!A1478:K1478
PMC9633814_MSU_MULTICORE,P37802,P37802,PMC9633814:Final Prot:1485,supplementary_data_1_xlsx,Final Prot,1485,Final Prot!A1485:K1485
PMC9633814_MSU_MULTICORE,P27797,P27797,PMC9633814:Final Prot:1486,supplementary_data_1_xlsx,Final Prot,1486,Final Prot!A1486:K1486
PMC9633814_MSU_MULTICORE,P61026,P61026,PMC9633814:Final Prot:1489,supplementary_data_1_xlsx,Final Prot,1489,Final Prot!A1489:K1489
PMC9633814_MSU_MULTICORE,P30044,P30044,PMC9633814:Final Prot:1491,supplementary_data_1_xlsx,Final Prot,1491,Final Prot!A1491:K1491
PMC9633814_MSU_MULTICORE,Q99832,Q99832,PMC9633814:Final Prot:1502,supplementary_data_1_xlsx,Final Prot,1502,Final Prot!A1502:K1502
PMC9633814_MSU_MULTICORE,P61106,P61106,PMC9633814:Final Prot:1527,supplementary_data_1_xlsx,Final Prot,1527,Final Prot!A1527:K1527
PMC9633814_MSU_MULTICORE,P61981,P61981,PMC9633814:Final Prot:1528,supplementary_data_1_xlsx,Final Prot,1528,Final Prot!A1528:K1528
PMC9633814_MSU_MULTICORE,Q8TC12,Q8TC12,PMC9633814:Final Prot:1544,supplementary_data_1_xlsx,Final Prot,1544,Final Prot!A1544:K1544
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:1560,supplementary_data_1_xlsx,Final Prot,1560,Final Prot!A1560:K1560
PMC9633814_MSU_MULTICORE,Q14247,Q14247,PMC9633814:Final Prot:1564,supplementary_data_1_xlsx,Final Prot,1564,Final Prot!A1564:K1564
PMC9633814_MSU_MULTICORE,P09493,P09493,PMC9633814:Final Prot:1590,supplementary_data_1_xlsx,Final Prot,1590,Final Prot!A1590:K1590
PMC9633814_MSU_MULTICORE,Q16643,Q16643,PMC9633814:Final Prot:1599,supplementary_data_1_xlsx,Final Prot,1599,Final Prot!A1599:K1599
PMC9633814_MSU_MULTICORE,Q15365,Q15365,PMC9633814:Final Prot:1605,supplementary_data_1_xlsx,Final Prot,1605,Final Prot!A1605:K1605
PMC9633814_MSU_MULTICORE,Q15404,Q15404,PMC9633814:Final Prot:1617,supplementary_data_1_xlsx,Final Prot,1617,Final Prot!A1617:K1617
PMC9633814_MSU_MULTICORE,O00299,O00299,PMC9633814:Final Prot:1636,supplementary_data_1_xlsx,Final Prot,1636,Final Prot!A1636:K1636
PMC9633814_MSU_MULTICORE,O15145,O15145,PMC9633814:Final Prot:1672,supplementary_data_1_xlsx,Final Prot,1672,Final Prot!A1672:K1672
PMC9633814_MSU_MULTICORE,P11413,P11413,PMC9633814:Final Prot:1674,supplementary_data_1_xlsx,Final Prot,1674,Final Prot!A1674:K1674
PMC9633814_MSU_MULTICORE,Q58FF8,Q58FF8,PMC9633814:Final Prot:1675,supplementary_data_1_xlsx,Final Prot,1675,Final Prot!A1675:K1675
PMC9633814_MSU_MULTICORE,P50991,P50991,PMC9633814:Final Prot:1684,supplementary_data_1_xlsx,Final Prot,1684,Final Prot!A1684:K1684
PMC9633814_MSU_MULTICORE,P49411,P49411,PMC9633814:Final Prot:1686,supplementary_data_1_xlsx,Final Prot,1686,Final Prot!A1686:K1686
PMC9633814_MSU_MULTICORE,P10644,P10644,PMC9633814:Final Prot:1743,supplementary_data_1_xlsx,Final Prot,1743,Final Prot!A1743:K1743
PMC9633814_MSU_MULTICORE,Q9NRW1,Q9NRW1,PMC9633814:Final Prot:1745,supplementary_data_1_xlsx,Final Prot,1745,Final Prot!A1745:K1745
PMC9633814_MSU_MULTICORE,P24844,P24844,PMC9633814:Final Prot:1764,supplementary_data_1_xlsx,Final Prot,1764,Final Prot!A1764:K1764
PMC9633814_MSU_MULTICORE,P10599,P10599,PMC9633814:Final Prot:1768,supplementary_data_1_xlsx,Final Prot,1768,Final Prot!A1768:K1768
PMC9633814_MSU_MULTICORE,Q16762,Q16762,PMC9633814:Final Prot:1796,supplementary_data_1_xlsx,Final Prot,1796,Final Prot!A1796:K1796
PMC9633814_MSU_MULTICORE,P30048,P30048,PMC9633814:Final Prot:1803,supplementary_data_1_xlsx,Final Prot,1803,Final Prot!A1803:K1803
PMC9633814_MSU_MULTICORE,P62805,P62805,PMC9633814:Final Prot:1808,supplementary_data_1_xlsx,Final Prot,1808,Final Prot!A1808:K1808
PMC9633814_MSU_MULTICORE,P26641,P26641,PMC9633814:Final Prot:1810,supplementary_data_1_xlsx,Final Prot,1810,Final Prot!A1810:K1810
PMC9633814_MSU_MULTICORE,Q9Y3F4,Q9Y3F4,PMC9633814:Final Prot:1844,supplementary_data_1_xlsx,Final Prot,1844,Final Prot!A1844:K1844
PMC9633814_MSU_MULTICORE,P28070,P28070,PMC9633814:Final Prot:1859,supplementary_data_1_xlsx,Final Prot,1859,Final Prot!A1859:K1859
PMC9633814_MSU_MULTICORE,P14868,P14868,PMC9633814:Final Prot:1861,supplementary_data_1_xlsx,Final Prot,1861,Final Prot!A1861:K1861
PMC9633814_MSU_MULTICORE,P61978,P61978,PMC9633814:Final Prot:1882,supplementary_data_1_xlsx,Final Prot,1882,Final Prot!A1882:K1882
PMC9633814_MSU_MULTICORE,P20645,P20645,PMC9633814:Final Prot:1890,supplementary_data_1_xlsx,Final Prot,1890,Final Prot!A1890:K1890
PMC9633814_MSU_MULTICORE,P00403,P00403,PMC9633814:Final Prot:1911,supplementary_data_1_xlsx,Final Prot,1911,Final Prot!A1911:K1911
PMC9633814_MSU_MULTICORE,O00264,O00264,PMC9633814:Final Prot:1923,supplementary_data_1_xlsx,Final Prot,1923,Final Prot!A1923:K1923
PMC9633814_MSU_MULTICORE,P50990,P50990,PMC9633814:Final Prot:1930,supplementary_data_1_xlsx,Final Prot,1930,Final Prot!A1930:K1930
PMC9633814_MSU_MULTICORE,P61006,P61006,PMC9633814:Final Prot:1931,supplementary_data_1_xlsx,Final Prot,1931,Final Prot!A1931:K1931
PMC9633814_MSU_MULTICORE,P63000,P63000,PMC9633814:Final Prot:1947,supplementary_data_1_xlsx,Final Prot,1947,Final Prot!A1947:K1947
PMC9633814_MSU_MULTICORE,O75531,O75531,PMC9633814:Final Prot:1970,supplementary_data_1_xlsx,Final Prot,1970,Final Prot!A1970:K1970
PMC9633814_MSU_MULTICORE,P19367,P19367,PMC9633814:Final Prot:1995,supplementary_data_1_xlsx,Final Prot,1995,Final Prot!A1995:K1995
PMC9633814_MSU_MULTICORE,P28066,P28066,PMC9633814:Final Prot:2049,supplementary_data_1_xlsx,Final Prot,2049,Final Prot!A2049:K2049
PMC9633814_MSU_MULTICORE,P62330,P62330,PMC9633814:Final Prot:2059,supplementary_data_1_xlsx,Final Prot,2059,Final Prot!A2059:K2059
PMC9633814_MSU_MULTICORE,P15531,P15531,PMC9633814:Final Prot:2106,supplementary_data_1_xlsx,Final Prot,2106,Final Prot!A2106:K2106
PMC9633814_MSU_MULTICORE,P01275,P01275,PMC9633814:Final Prot:2130,supplementary_data_1_xlsx,Final Prot,2130,Final Prot!A2130:K2130
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2281,supplementary_data_1_xlsx,Final Prot,2281,Final Prot!A2281:K2281
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2285,supplementary_data_1_xlsx,Final Prot,2285,Final Prot!A2285:K2285
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2290,supplementary_data_1_xlsx,Final Prot,2290,Final Prot!A2290:K2290
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2291,supplementary_data_1_xlsx,Final Prot,2291,Final Prot!A2291:K2291
PMC9633814_MSU_MULTICORE,P04004,P04004,PMC9633814:Final Prot:2301,supplementary_data_1_xlsx,Final Prot,2301,Final Prot!A2301:K2301
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2314,supplementary_data_1_xlsx,Final Prot,2314,Final Prot!A2314:K2314
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2328,supplementary_data_1_xlsx,Final Prot,2328,Final Prot!A2328:K2328
PMC9633814_MSU_MULTICORE,P06396,P06396-2,PMC9633814:Final Prot:2330,supplementary_data_1_xlsx,Final Prot,2330,Final Prot!A2330:K2330
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2335,supplementary_data_1_xlsx,Final Prot,2335,Final Prot!A2335:K2335
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2336,supplementary_data_1_xlsx,Final Prot,2336,Final Prot!A2336:K2336
PMC9633814_MSU_MULTICORE,P26038,P26038,PMC9633814:Final Prot:2339,supplementary_data_1_xlsx,Final Prot,2339,Final Prot!A2339:K2339
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2349,supplementary_data_1_xlsx,Final Prot,2349,Final Prot!A2349:K2349
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2352,supplementary_data_1_xlsx,Final Prot,2352,Final Prot!A2352:K2352
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2359,supplementary_data_1_xlsx,Final Prot,2359,Final Prot!A2359:K2359
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2367,supplementary_data_1_xlsx,Final Prot,2367,Final Prot!A2367:K2367
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2379,supplementary_data_1_xlsx,Final Prot,2379,Final Prot!A2379:K2379
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2392,supplementary_data_1_xlsx,Final Prot,2392,Final Prot!A2392:K2392
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2412,supplementary_data_1_xlsx,Final Prot,2412,Final Prot!A2412:K2412
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2414,supplementary_data_1_xlsx,Final Prot,2414,Final Prot!A2414:K2414
PMC9633814_MSU_MULTICORE,P68363,P68363,PMC9633814:Final Prot:2415,supplementary_data_1_xlsx,Final Prot,2415,Final Prot!A2415:K2415
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2419,supplementary_data_1_xlsx,Final Prot,2419,Final Prot!A2419:K2419
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2445,supplementary_data_1_xlsx,Final Prot,2445,Final Prot!A2445:K2445
PMC9633814_MSU_MULTICORE,Q04695,Q04695,PMC9633814:Final Prot:2451,supplementary_data_1_xlsx,Final Prot,2451,Final Prot!A2451:K2451
PMC9633814_MSU_MULTICORE,P07996,P07996,PMC9633814:Final Prot:2455,supplementary_data_1_xlsx,Final Prot,2455,Final Prot!A2455:K2455
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2461,supplementary_data_1_xlsx,Final Prot,2461,Final Prot!A2461:K2461
PMC9633814_MSU_MULTICORE,P55072,P55072,PMC9633814:Final Prot:2464,supplementary_data_1_xlsx,Final Prot,2464,Final Prot!A2464:K2464
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2471,supplementary_data_1_xlsx,Final Prot,2471,Final Prot!A2471:K2471
PMC9633814_MSU_MULTICORE,P04004,P04004,PMC9633814:Final Prot:2479,supplementary_data_1_xlsx,Final Prot,2479,Final Prot!A2479:K2479
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2484,supplementary_data_1_xlsx,Final Prot,2484,Final Prot!A2484:K2484
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:2497,supplementary_data_1_xlsx,Final Prot,2497,Final Prot!A2497:K2497
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2502,supplementary_data_1_xlsx,Final Prot,2502,Final Prot!A2502:K2502
PMC9633814_MSU_MULTICORE,Q93084,Q93084-1,PMC9633814:Final Prot:2503,supplementary_data_1_xlsx,Final Prot,2503,Final Prot!A2503:K2503
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2509,supplementary_data_1_xlsx,Final Prot,2509,Final Prot!A2509:K2509
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2517,supplementary_data_1_xlsx,Final Prot,2517,Final Prot!A2517:K2517
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2525,supplementary_data_1_xlsx,Final Prot,2525,Final Prot!A2525:K2525
PMC9633814_MSU_MULTICORE,P09493,P09493-3,PMC9633814:Final Prot:2546,supplementary_data_1_xlsx,Final Prot,2546,Final Prot!A2546:K2546
PMC9633814_MSU_MULTICORE,P11021,P11021,PMC9633814:Final Prot:2547,supplementary_data_1_xlsx,Final Prot,2547,Final Prot!A2547:K2547
PMC9633814_MSU_MULTICORE,P04004,P04004,PMC9633814:Final Prot:2554,supplementary_data_1_xlsx,Final Prot,2554,Final Prot!A2554:K2554
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2565,supplementary_data_1_xlsx,Final Prot,2565,Final Prot!A2565:K2565
PMC9633814_MSU_MULTICORE,P10809,P10809,PMC9633814:Final Prot:2568,supplementary_data_1_xlsx,Final Prot,2568,Final Prot!A2568:K2568
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:2573,supplementary_data_1_xlsx,Final Prot,2573,Final Prot!A2573:K2573
PMC9633814_MSU_MULTICORE,P26038,P26038,PMC9633814:Final Prot:2577,supplementary_data_1_xlsx,Final Prot,2577,Final Prot!A2577:K2577
PMC9633814_MSU_MULTICORE,P09493,P09493-5,PMC9633814:Final Prot:2607,supplementary_data_1_xlsx,Final Prot,2607,Final Prot!A2607:K2607
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2610,supplementary_data_1_xlsx,Final Prot,2610,Final Prot!A2610:K2610
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2614,supplementary_data_1_xlsx,Final Prot,2614,Final Prot!A2614:K2614
PMC9633814_MSU_MULTICORE,P06576,P06576,PMC9633814:Final Prot:2615,supplementary_data_1_xlsx,Final Prot,2615,Final Prot!A2615:K2615
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:2616,supplementary_data_1_xlsx,Final Prot,2616,Final Prot!A2616:K2616
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2619,supplementary_data_1_xlsx,Final Prot,2619,Final Prot!A2619:K2619
PMC9633814_MSU_MULTICORE,Q9NY65,Q9NY65,PMC9633814:Final Prot:2628,supplementary_data_1_xlsx,Final Prot,2628,Final Prot!A2628:K2628
PMC9633814_MSU_MULTICORE,P16615,P16615,PMC9633814:Final Prot:2629,supplementary_data_1_xlsx,Final Prot,2629,Final Prot!A2629:K2629
PMC9633814_MSU_MULTICORE,Q9NY65,Q9NY65,PMC9633814:Final Prot:2639,supplementary_data_1_xlsx,Final Prot,2639,Final Prot!A2639:K2639
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2645,supplementary_data_1_xlsx,Final Prot,2645,Final Prot!A2645:K2645
PMC9633814_MSU_MULTICORE,P06576,P06576,PMC9633814:Final Prot:2655,supplementary_data_1_xlsx,Final Prot,2655,Final Prot!A2655:K2655
PMC9633814_MSU_MULTICORE,P06396,P06396,PMC9633814:Final Prot:2658,supplementary_data_1_xlsx,Final Prot,2658,Final Prot!A2658:K2658
PMC9633814_MSU_MULTICORE,P68363,P68363,PMC9633814:Final Prot:2669,supplementary_data_1_xlsx,Final Prot,2669,Final Prot!A2669:K2669
PMC9633814_MSU_MULTICORE,P04264,P04264,PMC9633814:Final Prot:2680,supplementary_data_1_xlsx,Final Prot,2680,Final Prot!A2680:K2680
PMC9633814_MSU_MULTICORE,P04004,P04004,PMC9633814:Final Prot:2682,supplementary_data_1_xlsx,Final Prot,2682,Final Prot!A2682:K2682
PMC9633814_MSU_MULTICORE,Q9BSJ8,Q9BSJ8,PMC9633814:Final Prot:2688,supplementary_data_1_xlsx,Final Prot,2688,Final Prot!A2688:K2688
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2691,supplementary_data_1_xlsx,Final Prot,2691,Final Prot!A2691:K2691
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:2694,supplementary_data_1_xlsx,Final Prot,2694,Final Prot!A2694:K2694
PMC9633814_MSU_MULTICORE,Q93084,Q93084,PMC9633814:Final Prot:2707,supplementary_data_1_xlsx,Final Prot,2707,Final Prot!A2707:K2707
PMC9633814_MSU_MULTICORE,Q9H4B7,Q9H4B7,PMC9633814:Final Prot:2713,supplementary_data_1_xlsx,Final Prot,2713,Final Prot!A2713:K2713
PMC9633814_MSU_MULTICORE,P06396,P06396-2,PMC9633814:Final Prot:2714,supplementary_data_1_xlsx,Final Prot,2714,Final Prot!A2714:K2714
PMC9633814_MSU_MULTICORE,Q04695,Q04695,PMC9633814:Final Prot:2715,supplementary_data_1_xlsx,Final Prot,2715,Final Prot!A2715:K2715
PMC9633814_MSU_MULTICORE,O75083,O75083,PMC9633814:Final Prot:2723,supplementary_data_1_xlsx,Final Prot,2723,Final Prot!A2723:K2723
PMC9633814_MSU_MULTICORE,Q27J81,Q27J81,PMC9633814:Final Prot:2726,supplementary_data_1_xlsx,Final Prot,2726,Final Prot!A2726:K2726
PMC9633814_MSU_MULTICORE,P68366,P68366,PMC9633814:Final Prot:2748,supplementary_data_1_xlsx,Final Prot,2748,Final Prot!A2748:K2748
PMC9633814_MSU_MULTICORE,Q7L576,Q7L576,PMC9633814:Final Prot:2760,supplementary_data_1_xlsx,Final Prot,2760,Final Prot!A2760:K2760
PMC9633814_MSU_MULTICORE,P06576,P06576,PMC9633814:Final Prot:2772,supplementary_data_1_xlsx,Final Prot,2772,Final Prot!A2772:K2772
PMC9633814_MSU_MULTICORE,P16615,P16615,PMC9633814:Final Prot:2782,supplementary_data_1_xlsx,Final Prot,2782,Final Prot!A2782:K2782
PMC9633814_MSU_MULTICORE,Q9NY65,Q9NY65,PMC9633814:Final Prot:2790,supplementary_data_1_xlsx,Final Prot,2790,Final Prot!A2790:K2790
