source_id,source_identifier,candidate_tokens,resolved_canonical_accession,resolution_status
PMC9633814_MSU_MULTICORE,Q8IZP0-7,accession:Q8IZP0,Q8IZP0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8IZP0-8,accession:Q8IZP0,Q8IZP0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8IZP0-9,accession:Q8IZP0,Q8IZP0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8IZP2,accession:Q8IZP2,Q8IZP2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8IZS8,accession:Q8IZS8,Q8IZS8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N138,accession:Q8N138,Q8N138,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N1G1,accession:Q8N1G1,Q8N1G1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N1N0,accession:Q8N1N0,Q8N1N0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N1N0-2,accession:Q8N1N0,Q8N1N0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N1N4,accession:Q8N1N4,Q8N1N4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N1X5,accession:Q8N1X5,Q8N1X5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N201,accession:Q8N201,Q8N201,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N257,accession:Q8N257,Q8N257,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N283,accession:Q8N283,Q8N283,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N2Y8,accession:Q8N2Y8,Q8N2Y8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N350,accession:Q8N350,Q8N350,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N392,accession:Q8N392,Q8N392,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N3D4,accession:Q8N3D4,Q8N3D4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N3X1,accession:Q8N3X1,Q8N3X1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N428,accession:Q8N428,Q8N428,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N475,accession:Q8N475,Q8N475,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N490,accession:Q8N490,Q8N490,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N4L2,accession:Q8N4L2,Q8N4L2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N4N8,accession:Q8N4N8,Q8N4N8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N5J2,accession:Q8N5J2,Q8N5J2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N5K1,accession:Q8N5K1,Q8N5K1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N608,accession:Q8N608,Q8N608,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N699,accession:Q8N699,Q8N699,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N6G6,accession:Q8N6G6,Q8N6G6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N6L1,accession:Q8N6L1,Q8N6L1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N6V9,accession:Q8N6V9,Q8N6V9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N7P1,accession:Q8N7P1,Q8N7P1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N7U9,accession:Q8N7U9,Q8N7U9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N859,accession:Q8N859,Q8N859,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N884,accession:Q8N884,Q8N884,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N8J6,accession:Q8N8J6,Q8N8J6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N8Q8-1,accession:Q8N8Q8,Q8N8Q8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N9B4,accession:Q8N9B4,Q8N9B4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8N9N5,accession:Q8N9N5,Q8N9N5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NAA6,accession:Q8NAA6,Q8NAA6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NB25,accession:Q8NB25,Q8NB25,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NB46,accession:Q8NB46,Q8NB46,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NBF2,accession:Q8NBF2,Q8NBF2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NBI5,accession:Q8NBI5,Q8NBI5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NBJ4,accession:Q8NBJ4,Q8NBJ4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NBJ7,accession:Q8NBJ7,Q8NBJ7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NBX0,accession:Q8NBX0,Q8NBX0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NCM8,accession:Q8NCM8,Q8NCM8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8ND56,accession:Q8ND56,Q8ND56,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NDA2,accession:Q8NDA2,Q8NDA2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NDH2,accession:Q8NDH2,Q8NDH2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NDL9,accession:Q8NDL9,Q8NDL9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NDM7,accession:Q8NDM7,Q8NDM7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NE09,accession:Q8NE09,Q8NE09,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NE28,accession:Q8NE28,Q8NE28,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NE86,accession:Q8NE86,Q8NE86,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEC7,accession:Q8NEC7,Q8NEC7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEJ9,accession:Q8NEJ9,Q8NEJ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEJ9-2,accession:Q8NEJ9,Q8NEJ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEU8,accession:Q8NEU8,Q8NEU8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEX9,accession:Q8NEX9,Q8NEX9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NEZ4,accession:Q8NEZ4,Q8NEZ4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NF50,accession:Q8NF50,Q8NF50,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NF91,accession:Q8NF91,Q8NF91,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NF91-4,accession:Q8NF91,Q8NF91,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NFP9,accession:Q8NFP9,Q8NFP9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NFQ6,accession:Q8NFQ6,Q8NFQ6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NFW1,accession:Q8NFW1,Q8NFW1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NFW9,accession:Q8NFW9,Q8NFW9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NG06,accession:Q8NG06,Q8NG06,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NG48-1,accession:Q8NG48,Q8NG48,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NGR3,accession:Q8NGR3,Q8NGR3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NHJ6,accession:Q8NHJ6,Q8NHJ6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NHM4,accession:Q8NHM4,Q8NHM4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NHP6,accession:Q8NHP6,Q8NHP6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NHQ9,accession:Q8NHQ9,Q8NHQ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NHS2,accession:Q8NHS2,Q8NHS2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NI08,accession:Q8NI08,Q8NI08,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NI27-1,accession:Q8NI27,Q8NI27,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NI60,accession:Q8NI60,Q8NI60,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8NI99,accession:Q8NI99,Q8NI99,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TAA3,accession:Q8TAA3,Q8TAA3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TAB3,accession:Q8TAB3,Q8TAB3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TAG9,accession:Q8TAG9,Q8TAG9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TAV4,accession:Q8TAV4,Q8TAV4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TAY7,accession:Q8TAY7,Q8TAY7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TBM8,accession:Q8TBM8,Q8TBM8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TBQ9,accession:Q8TBQ9,Q8TBQ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TBY9,accession:Q8TBY9,Q8TBY9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TC12,accession:Q8TC12,Q8TC12,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TC26,accession:Q8TC26,Q8TC26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TCJ2,accession:Q8TCJ2,Q8TCJ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TCT9,accession:Q8TCT9,Q8TCT9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TCU4,accession:Q8TCU4,Q8TCU4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TCY5,accession:Q8TCY5,Q8TCY5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TD16,accession:Q8TD16,Q8TD16,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TD19,accession:Q8TD19,Q8TD19,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TD26,accession:Q8TD26,Q8TD26,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TD55,accession:Q8TD55,Q8TD55,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TD57,accession:Q8TD57,Q8TD57,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDB0,accession:Q8TDB0,,NO_HUMAN_UNIPROT_MATCH
PMC9633814_MSU_MULTICORE,Q8TDB8,accession:Q8TDB8,Q8TDB8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDB8-2,accession:Q8TDB8,Q8TDB8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDB8-4,accession:Q8TDB8,Q8TDB8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDB8-5,accession:Q8TDB8,Q8TDB8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDF6,accession:Q8TDF6,Q8TDF6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDL5,accession:Q8TDL5,Q8TDL5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDL5-1,accession:Q8TDL5,Q8TDL5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDM6,accession:Q8TDM6,Q8TDM6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDW7,accession:Q8TDW7,Q8TDW7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDW7-1,accession:Q8TDW7,Q8TDW7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TDZ2,accession:Q8TDZ2,Q8TDZ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TE68,accession:Q8TE68,Q8TE68,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TE73,accession:Q8TE73,Q8TE73,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TE76,accession:Q8TE76,Q8TE76,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TEA7,accession:Q8TEA7,Q8TEA7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TED9,accession:Q8TED9,Q8TED9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TEJ3,accession:Q8TEJ3,Q8TEJ3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TEK3,accession:Q8TEK3,Q8TEK3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TF42,accession:Q8TF42,Q8TF42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8TF76-1,accession:Q8TF76,Q8TF76,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WUA8,accession:Q8WUA8,Q8WUA8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WUD1,accession:Q8WUD1,Q8WUD1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WUM4,accession:Q8WUM4,Q8WUM4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WUT4,accession:Q8WUT4,Q8WUT4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WUW1,accession:Q8WUW1,Q8WUW1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WVB6,accession:Q8WVB6,Q8WVB6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WVB6-2,accession:Q8WVB6,Q8WVB6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WVZ9,accession:Q8WVZ9,Q8WVZ9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWA1,accession:Q8WWA1,Q8WWA1,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWI5,accession:Q8WWI5,Q8WWI5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWI5-2,accession:Q8WWI5,Q8WWI5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWI5-3,accession:Q8WWI5,Q8WWI5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWQ2-4,accession:Q8WWQ2,Q8WWQ2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WWZ8,accession:Q8WWZ8,Q8WWZ8,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WX94-1,accession:Q8WX94,Q8WX94,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXA9,accession:Q8WXA9,Q8WXA9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXF7,accession:Q8WXF7,Q8WXF7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXG6,accession:Q8WXG6,Q8WXG6,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXH0,accession:Q8WXH0,Q8WXH0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXH2,accession:Q8WXH2,Q8WXH2,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXI3,accession:Q8WXI3,Q8WXI3,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXI7,accession:Q8WXI7,Q8WXI7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXX0,accession:Q8WXX0,Q8WXX0,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WXX7,accession:Q8WXX7,Q8WXX7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WYL5,accession:Q8WYL5,Q8WYL5,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-11,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-12,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-13,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-2,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-4,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-5,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-7,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q8WZ42-8,accession:Q8WZ42,Q8WZ42,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92526,accession:Q92526,Q92526,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92542,accession:Q92542,Q92542,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92543,accession:Q92543,Q92543,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92544,accession:Q92544,Q92544,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92547,accession:Q92547,Q92547,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92556,accession:Q92556,Q92556,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92575,accession:Q92575,Q92575,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92599,accession:Q92599,Q92599,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92610,accession:Q92610,Q92610,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92614,accession:Q92614,Q92614,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92616,accession:Q92616,Q92616,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92618,accession:Q92618,Q92618,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92619,accession:Q92619,Q92619,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92619-2,accession:Q92619,Q92619,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92623,accession:Q92623,Q92623,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92628,accession:Q92628,Q92628,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92665,accession:Q92665,Q92665,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92686,accession:Q92686,Q92686,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92736,accession:Q92736,Q92736,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92736-2,accession:Q92736,Q92736,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92743,accession:Q92743,Q92743,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92764,accession:Q92764,Q92764,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92793,accession:Q92793,Q92793,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92874,accession:Q92874,Q92874,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92882,accession:Q92882,Q92882,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92913,accession:Q92913,Q92913,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92928,accession:Q92928,Q92928,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92930,accession:Q92930,Q92930,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92954,accession:Q92954,Q92954,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92954-1,accession:Q92954,Q92954,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q92974,accession:Q92974,Q92974,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93077,accession:Q93077,Q93077,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93079,accession:Q93079,Q93079,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-1,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-3,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-4,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-5,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-6,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q93084-7,accession:Q93084,Q93084,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q95604,accession:Q95604,,NO_HUMAN_UNIPROT_MATCH
PMC9633814_MSU_MULTICORE,Q969E4,accession:Q969E4,Q969E4,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q969F9,accession:Q969F9,Q969F9,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q969T7,accession:Q969T7,Q969T7,UNIQUE_HUMAN_CANONICAL_ACCESSION
PMC9633814_MSU_MULTICORE,Q969X1,accession:Q969X1,Q969X1,UNIQUE_HUMAN_CANONICAL_ACCESSION
