target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T250_2ed0dd50e0d298117a82,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,usGO 0h vs 6h,45,H45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00131062551377437,POSITIVE_FINITE,true,true,true,0.66666666666666663,19,PROHIBITED
T250_2ee0fd2a3ab6b096198c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,,blood_proteomics_xlsx,sGO 0h v 6h,74,U74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.019381483765067337,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_2f36c7f17bcc84d6ff47,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_20,PT_D1_20,protein_groups,,385,LFQ intensity PT_D1_20_2_S1-F1_6674:385,Q9HDC9,PT_D1_20_2_S1-F1_6674,,2,,29473.0,POSITIVE,true,true,false,0.27272727272727271,12,PROHIBITED
T250_2f4a83a0ff81b050cc91,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_85,PT_D3_85,protein_groups,,149,LFQ intensity PT_D3_85_1_S1-E4_6679:149,P04004;CON__Q3ZBS7,PT_D3_85_1_S1-E4_6679,,1,,2660800.0,POSITIVE,true,true,true,0.72727272727272729,12,PROHIBITED
T250_2f60e3b470660ccf21c5,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_42,PT_D3_42,protein_groups,,149,LFQ intensity PT_D3_42_2_S1-H4_6694:149,P04004;CON__Q3ZBS7,PT_D3_42_2_S1-H4_6694,,2,,2630700.0,POSITIVE,true,true,true,0.92307692307692313,14,PROHIBITED
T250_300a2ee25a111ac03a8e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_186,T_D1_186,protein_groups,,178,LFQ intensity T_D1_186_1_S1-C6_6667:178,P06396;CON__Q3SX14,T_D1_186_1_S1-C6_6667,,1,,2331300.0,POSITIVE,true,true,true,0.84615384615384615,14,PROHIBITED
T250_3037e1c8ff734e02af7d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_73,PT_D1_73,protein_groups,,178,LFQ intensity PT_D1_73_1_S1-A3_6645:178,P06396;CON__Q3SX14,PT_D1_73_1_S1-A3_6645,,1,,3334800.0,POSITIVE,true,true,true,1,16,PROHIBITED
T250_31050fc3188b548eb241,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,usGO 0h vs 6h,644,AA644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0014737671050724661,POSITIVE_FINITE,true,true,false,0.5,19,PROHIBITED
T250_3150cb362959fda4cec8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,170,I170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.013375134691584481,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_316cb3ef8eff0748bbfb,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_51,PT_D1_51,protein_groups,,178,LFQ intensity PT_D1_51_1_S1-G2_6689:178,P06396;CON__Q3SX14,PT_D1_51_1_S1-G2_6689,,1,,2200300.0,POSITIVE,true,true,true,0.9375,17,PROHIBITED
T250_31a580b3f5b6dff168f8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,,blood_proteomics_xlsx,usGO 0h vs 6h,644,W644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00020618444329239966,POSITIVE_FINITE,true,true,false,0.15789473684210525,20,PROHIBITED
T250_320d4ffd5f4b9b4dbbd9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,usGO 0h vs 6h,170,AB170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.011890271258820849,POSITIVE_FINITE,true,true,true,0.94736842105263153,20,PROHIBITED
T250_329cd439c29929bcbafc,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_18,PT_D1_18,protein_groups,,385,LFQ intensity PT_D1_18_1_S1-C1_6657:385,Q9HDC9,PT_D1_18_1_S1-C1_6657,,1,,22975.0,POSITIVE,true,true,false,0.083333333333333329,13,PROHIBITED
T250_32aa38c50fafb5cc09d6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_165,T_D1_165,protein_groups,,178,LFQ intensity T_D1_165_2_S1-B7_6654:178,P06396;CON__Q3SX14,T_D1_165_2_S1-B7_6654,,2,,3130300.0,POSITIVE,true,true,true,0.9285714285714286,15,PROHIBITED
T250_32dad8c6b74cd11740ad,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_42,PT_D3_42,protein_groups,,202,LFQ intensity PT_D3_42_1_S1-G4_6693:202,P07996;CON__Q28194;P35442,PT_D3_42_1_S1-G4_6693,,1,,40703.0,POSITIVE,true,true,true,0.30769230769230771,14,PROHIBITED
T250_33818a064ef11625738d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_06,PT_D3_06,protein_groups,,178,LFQ intensity PT_D3_06_1_S1-E5_6681:178,P06396;CON__Q3SX14,PT_D3_06_1_S1-E5_6681,,1,,2618100.0,POSITIVE,true,true,true,0.8571428571428571,15,PROHIBITED
T250_33835031c289836f35fd,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 4.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!C26,P04004,pH 4.9,pH 4.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,9.2724205639627257,POSITIVE_LOG_LFQ,true,true,false,0.94285714285714284,211,PROHIBITED
T250_33cc40b53ee9c124ba08,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_28,PT_D3_28,protein_groups,,178,LFQ intensity PT_D3_28_2_S1-B5_6650:178,P06396;CON__Q3SX14,PT_D3_28_2_S1-B5_6650,,2,,1815500.0,POSITIVE,true,true,true,0.75,13,PROHIBITED
T250_345dcc25bbc8d270da1a,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 4.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!E248,P60174,pH 4.9,pH 4.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.125397518910944,POSITIVE_LOG_LFQ,true,true,false,0.19090909090909092,221,PROHIBITED
T250_3463ca1a419de39b96c8,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:TEMPERATURE:41 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,330,Temperature!O330,P60174,41 °C,41 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,5.6096284083168406,POSITIVE_LOG_LFQ,true,true,false,0.006369426751592357,472,PROHIBITED
T250_34d0f4d9c17d7909074c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,sGO 0h v 6h,413,E413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0024700210007560161,POSITIVE_FINITE,true,true,false,0.23529411764705882,18,PROHIBITED
T250_354fa8dce07ce03c9a04,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P06396,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,333,Z333,P06396,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,85997071.7557364,POSITIVE,true,true,false,0.83333333333333337,19,PROHIBITED
T250_35db59f67fa69c770767,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_165,T_D1_165,protein_groups,,178,LFQ intensity T_D1_165_1_S1-A7_6653:178,P06396;CON__Q3SX14,T_D1_165_1_S1-A7_6653,,1,,3216900.0,POSITIVE,true,true,true,1,15,PROHIBITED
T250_35e7df6290d3929d4652,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_173,T_D1_173,protein_groups,,385,LFQ intensity T_D1_173_2_S1-F6_6684:385,Q9HDC9,T_D1_173_2_S1-F6_6684,,2,,54324.0,POSITIVE,true,true,false,0.35714285714285715,15,PROHIBITED
T250_3618d27e28e6b34b998d,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,,blood_proteomics_xlsx,usGO 0h vs 6h,86,Q86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0018215330044026039,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T250_368bac623d39e4af2759,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D3_37,PT_D3_37,protein_groups,,202,LFQ intensity PT_D3_37_1_S1-G5_6695:202,P07996;CON__Q28194;P35442,PT_D3_37_1_S1-G5_6695,,1,,109660.0,POSITIVE,true,true,true,0.53846153846153844,14,PROHIBITED
T250_369349099be46f9f72b4,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_81,PT_D1_81,protein_groups,,178,LFQ intensity PT_D1_81_2_S1-D3_6662:178,P06396;CON__Q3SX14,PT_D1_81_2_S1-D3_6662,,2,,2934500.0,POSITIVE,true,true,true,0.9285714285714286,15,PROHIBITED
T250_37e423f4df049826ed0b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,,blood_proteomics_xlsx,sGO 0h v 6h,74,O74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.02481011472059385,POSITIVE_FINITE,true,true,true,0.94117647058823528,18,PROHIBITED
T250_3806fb39911da73daacb,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:TEMPERATURE:30 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,6,Temperature!M6,P06396,30 °C,30 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.3619661134903076,POSITIVE_LOG_LFQ,true,true,false,0.84457478005865105,342,PROHIBITED
T250_3866f15adba860c9b4da,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!L322,Q9HDC9,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.0199549775782506,POSITIVE_LOG_LFQ,true,true,false,0.031802120141342753,284,PROHIBITED
T250_38d094d68e7eb9b37d21,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,sGO 0h v 6h,169,K169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0025322232401563329,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
T250_3912d5b0b783254a9851,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_85,PT_D3_85,protein_groups,,149,LFQ intensity PT_D3_85_2_S1-F4_6680:149,P04004;CON__Q3ZBS7,PT_D3_85_2_S1-F4_6680,,2,,2682500.0,POSITIVE,true,true,true,0.81818181818181823,12,PROHIBITED
T250_396310747f703defdcc6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_28,PT_D3_28,protein_groups,,178,LFQ intensity PT_D3_28_1_S1-A5_6649:178,P06396;CON__Q3SX14,PT_D3_28_1_S1-A5_6649,,1,,1901100.0,POSITIVE,true,true,true,0.83333333333333337,13,PROHIBITED
T250_39a374ad5739395a9218,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_33,PT_D1_33,protein_groups,,385,LFQ intensity PT_D1_33_1_S1-A2_6643:385,Q9HDC9,PT_D1_33_1_S1-A2_6643,,1,,38841.0,POSITIVE,true,true,false,0.4375,17,PROHIBITED
T250_3a16b98136d5b3d68fe1,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:TEMPERATURE:17 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,228,Temperature!I228,P05556,17 °C,17 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.1103335038849904,POSITIVE_LOG_LFQ,true,true,false,0.49829351535836175,294,PROHIBITED
T250_3a3e48dcddb9b8ea5126,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,644,G644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0012649877844575401,POSITIVE_FINITE,true,true,false,0.70588235294117652,18,PROHIBITED
T250_3a9a8a6cbcb51fb08b79,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D3_119b,T_D3_119b,protein_groups,,149,LFQ intensity T_D3_119b_2_S1-B8_6656:149,P04004;CON__Q3ZBS7,T_D3_119b_2_S1-B8_6656,,2,,2283600.0,POSITIVE,true,true,true,0.80000000000000004,16,PROHIBITED
T250_3b0b91b7f820cca41729,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,,blood_proteomics_xlsx,usGO 0h vs 6h,283,AB283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.001490842901474151,POSITIVE_FINITE,true,true,true,0.63157894736842102,20,PROHIBITED
T250_3b0c75951273f0e48eb0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,sGO 0h v 6h,140,V140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,,,,NORMALIZED_ABUNDANCE,8.3273369107094268e-05,POSITIVE_FINITE,true,true,true,0.055555555555555552,19,PROHIBITED
T250_3b44a192234adb87b47a,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:TEMPERATURE:47 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,101,Temperature!T101,P07996,47 °C,47 °C,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.3894031736493631,POSITIVE_LOG_LFQ,true,true,false,0.48550724637681159,277,PROHIBITED
T250_3ba471a9315133123b01,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P60174,PT_D1_48,PT_D1_48,protein_groups,,313,LFQ intensity PT_D1_48_2_S1-F2_6676:313,P60174,PT_D1_48_2_S1-F2_6676,,2,,49193.0,POSITIVE,true,true,false,0.47058823529411764,18,PROHIBITED
T250_3c6d7f1bac9e8e93e487,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_186,T_D1_186,protein_groups,,149,LFQ intensity T_D1_186_1_S1-C6_6667:149,P04004;CON__Q3ZBS7,T_D1_186_1_S1-C6_6667,,1,,2859800.0,POSITIVE,true,true,true,1,14,PROHIBITED
T250_3c7e3b8e2c077fecf91c,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:TEMPERATURE:30 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,101,Temperature!K101,P07996,30 °C,30 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.3961596330235224,POSITIVE_LOG_LFQ,true,true,false,0.74805194805194808,386,PROHIBITED
T250_3c9b60fb8c418011d72f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,,blood_proteomics_xlsx,sGO 0h v 6h,140,J140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,,,,NORMALIZED_ABUNDANCE,3.5096307822224183e-05,POSITIVE_FINITE,true,true,true,0.125,17,PROHIBITED
T250_3c9cbd3fcd5a38107c58,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P60174,R4_PXD060795_F7,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,150,AD150,P60174,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,602223.570745206,POSITIVE,true,true,false,0.3125,17,PROHIBITED
T250_3cf6f908793f9037326f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,sGO 0h v 6h,514,F514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0010031657333430318,POSITIVE_FINITE,true,true,false,0.52941176470588236,18,PROHIBITED
T250_3d1a16baa3a222ac023b,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.1:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!G70,P07996,pH 6.1,pH 6.1,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.6947101702617537,POSITIVE_LOG_LFQ,true,true,false,0.8340248962655602,242,PROHIBITED
T250_3d3bca06ff69abb182bd,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,,blood_proteomics_xlsx,sGO 0h v 6h,169,M169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0022887335256755064,POSITIVE_FINITE,true,true,true,0.77777777777777779,19,PROHIBITED
T250_3db59d0ac3a7ef858196,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:TEMPERATURE:30 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,70,Temperature!M70,Q9HDC9,30 °C,30 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,6.2146252774548234,POSITIVE_LOG_LFQ,true,true,false,0.48093841642228741,342,PROHIBITED
T250_3ddc4a4d2e15ae2a620b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_96,PT_D3_96,protein_groups,,385,LFQ intensity PT_D3_96_1_S1-A4_6647:385,Q9HDC9,PT_D3_96_1_S1-A4_6647,,1,,42437.0,POSITIVE,true,true,false,0.35714285714285715,15,PROHIBITED
T250_3e694708777650ea3da7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,usGO 0h vs 6h,86,AA86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029622811462115574,POSITIVE_FINITE,true,true,true,0.66666666666666663,19,PROHIBITED
T250_3e782387e93e60fa6981,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,644,O644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013028224233394585,POSITIVE_FINITE,true,true,false,0.66666666666666663,19,PROHIBITED
T250_3e85a991e4003b2e6b3c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,,blood_proteomics_xlsx,sGO 0h v 6h,514,T514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00096796768721665166,POSITIVE_FINITE,true,true,false,0.55555555555555558,19,PROHIBITED
T250_3f1462d8894b4b16b890,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_165,T_D1_165,protein_groups,,149,LFQ intensity T_D1_165_1_S1-A7_6653:149,P04004;CON__Q3ZBS7,T_D1_165_1_S1-A7_6653,,1,,2840000.0,POSITIVE,true,true,true,0.8571428571428571,15,PROHIBITED
T250_40140e1ef5a60146c638,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,,blood_proteomics_xlsx,usGO 0h vs 6h,283,M283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019389910563521325,POSITIVE_FINITE,true,true,true,0.78947368421052633,20,PROHIBITED
T250_406f393d22734e03f5f4,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,,blood_proteomics_xlsx,sGO 0h v 6h,74,H74,VTNC_HUMAN;J7HH10_HUMAN;B7Z553_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.014037864918432511,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T250_4084c3df7e6f2a9a2160,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,,blood_proteomics_xlsx,sGO 0h v 6h,140,U140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,,,,NORMALIZED_ABUNDANCE,5.023434223544927e-06,POSITIVE_FINITE,true,true,true,0,19,PROHIBITED
T250_408a5ff3731ef7dd7099,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_119a,T_D3_119a,protein_groups,,202,LFQ intensity T_D3_119a_1_S1-E7_6685:202,P07996;CON__Q28194;P35442,T_D3_119a_1_S1-E7_6685,,1,,20484.0,POSITIVE,true,true,true,0.30769230769230771,14,PROHIBITED
T250_40aa63def9e6c884273f,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:PH:pH 8.9:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,73,pH!S73,P05556,pH 8.9,pH 8.9,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,7.0678504614776321,POSITIVE_LOG_LFQ,true,true,false,0.4503105590062112,323,PROHIBITED
